學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),合作學校國家(地區)別,合作學校國家(地區)區域別,修讀雙聯學制學生人數本國學生小計,修讀雙聯學制學生人數本國學生男,修讀雙聯學制學生人數本國學生女,修讀雙聯學制學生人數外國學生小計,修讀雙聯學制學生人數外國學生男,修讀雙聯學制學生人數外國學生女
108,1,公立,技專校院,0022,國立臺灣科技大學,04131008,企業管理系,碩士班(日間),德意志聯邦共和國,歐洲,2,0,2,0,0,0
108,1,公立,技專校院,0022,國立臺灣科技大學,04199013,管理學院MBA,碩士班(日間),德意志聯邦共和國,歐洲,0,0,0,1,0,1
108,1,公立,技專校院,0022,國立臺灣科技大學,06131016,資訊管理系,碩士班(日間),印度尼西亞共和國,東協,0,0,0,5,3,2
108,1,公立,技專校院,0022,國立臺灣科技大學,06131016,資訊管理系,碩士班(日間),澳大利亞,其他亞洲地區,1,0,1,0,0,0
108,1,公立,技專校院,0022,國立臺灣科技大學,06131016,資訊管理系,碩士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
108,1,公立,技專校院,0022,國立臺灣科技大學,07111026,化學工程系,學士班(日間),印度尼西亞共和國,東協,0,0,0,15,6,9
108,1,公立,技專校院,0022,國立臺灣科技大學,07111026,化學工程系,碩士班(日間),日本,其他亞洲地區,1,1,0,0,0,0
108,1,公立,技專校院,0022,國立臺灣科技大學,07111026,化學工程系,博士班,衣索比亞聯邦民主共和國,非洲,0,0,0,2,2,0
108,1,公立,技專校院,0022,國立臺灣科技大學,07112028,材料科學與工程系,碩士班(日間),日本,其他亞洲地區,2,2,0,0,0,0
108,1,公立,技專校院,0022,國立臺灣科技大學,07141018,電子工程系,碩士班(日間),捷克共和國,歐洲,2,1,1,0,0,0
108,1,公立,技專校院,0022,國立臺灣科技大學,07191012,工業管理系,碩士班(日間),印度尼西亞共和國,東協,0,0,0,21,9,12
108,1,公立,技專校院,0022,國立臺灣科技大學,07191012,工業管理系,碩士班(日間),德意志聯邦共和國,歐洲,0,0,0,2,1,1
108,1,公立,技專校院,0022,國立臺灣科技大學,07321025,營建工程系,碩士班(日間),印度尼西亞共和國,東協,0,0,0,2,2,0
108,1,公立,技專校院,0023,國立雲林科技大學,02112013,數位媒體設計系,學士班(日間),馬來西亞,東協,0,0,0,1,1,0
108,1,公立,技專校院,0024,國立屏東科技大學,05121015,生物科技系,碩士班(日間),印度尼西亞共和國,東協,0,0,0,6,3,3
108,1,公立,技專校院,0024,國立屏東科技大學,07321022,土壤與水工程國際碩士學位學程,碩士班(日間),印度尼西亞共和國,東協,0,0,0,1,0,1
108,1,公立,技專校院,0025,國立臺北科技大學,07111053,分子科學與工程系有機高分子博士班,博士班,荷蘭王國,歐洲,1,0,1,0,0,0
108,1,公立,技專校院,0025,國立臺北科技大學,07121063,環境工程與管理研究所,碩士班(日間),德意志聯邦共和國,歐洲,11,7,4,1,1,0
108,1,公立,技專校院,0025,國立臺北科技大學,07132068,能源與冷凍空調工程系,博士班,法國,歐洲,1,1,0,0,0,0
108,1,公立,技專校院,0025,國立臺北科技大學,07311071,建築系建築與都市設計碩士班,碩士班(日間),英國,歐洲,1,0,1,0,0,0
108,1,公立,一般大學,0030,國立臺東大學,01141006,體育學系,學士班(日間),日本,其他亞洲地區,6,3,3,0,0,0
108,1,公立,一般大學,0039,國立臺中教育大學,02311032,英語學系,學士班(日間),美國,北美洲,2,0,2,0,0,0
108,1,公立,一般大學,0039,國立臺中教育大學,04131039,國際企業學系,學士班(日間),美國,北美洲,1,0,1,0,0,0
108,1,公立,一般大學,0039,國立臺中教育大學,06131042,資訊工程學系,碩士班(日間),美國,北美洲,1,0,1,0,0,0
108,1,公立,技專校院,0042,國立澎湖科技大學,10151016,觀光休閒系,學士班(日間),越南社會主義共和國,東協,0,0,0,8,4,4
108,1,公立,技專校院,0043,國立勤益科技大學,07132026,冷凍空調與能源系,學士班(日間),泰國,東協,0,0,0,1,1,0
108,1,公立,技專校院,0046,國立臺北護理健康大學,09131009,護理系,學士班(日間),澳大利亞,其他亞洲地區,5,0,5,0,0,0
108,1,公立,技專校院,0050,國立臺中科技大學,02311004,應用日語系,學士班(日間),日本,其他亞洲地區,7,3,4,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,04111020,會計資訊系,碩士班(日間),美國,北美洲,2,2,0,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,04121040,財務管理系,學士班(日間),美國,北美洲,1,0,1,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,04121040,財務管理系,碩士班(日間),美國,北美洲,5,4,1,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,04121104,金融系,碩士班(日間),美國,北美洲,4,3,1,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,04131031,國際管理碩士學位學程,碩士班(日間),奧地利共和國,歐洲,1,0,1,4,1,3
108,1,公立,技專校院,0053,國立高雄科技大學,04131031,國際管理碩士學位學程,碩士班(日間),美國,北美洲,1,1,0,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,04132059,行銷與流通管理系連鎖加盟管理碩士班,碩士班(日間),奧地利共和國,歐洲,1,1,0,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,08312047,水產養殖系,碩士班(日間),日本,其他亞洲地區,1,1,0,0,0,0
108,1,私立,一般大學,1001,東海大學,02131002,美術學系,學士班(日間),馬來西亞,東協,0,0,0,1,0,1
108,1,私立,一般大學,1001,東海大學,04131021,國際學院國際經營管理學位學程,學士班(日間),澳大利亞,其他亞洲地區,1,1,0,0,0,0
108,1,私立,一般大學,1001,東海大學,04131021,國際學院國際經營管理學位學程,學士班(日間),英國,歐洲,9,3,6,0,0,0
108,1,私立,一般大學,1001,東海大學,04131021,國際學院國際經營管理學位學程,學士班(日間),美國,北美洲,2,1,1,0,0,0
108,1,私立,一般大學,1001,東海大學,07311048,建築學系,碩士班(日間),西班牙王國,歐洲,1,1,0,0,0,0
108,1,私立,一般大學,1001,東海大學,10131054,餐旅管理學系,學士班(日間),澳大利亞,其他亞洲地區,2,0,2,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02211019,宗教學系,碩士班(日間),義大利共和國,歐洲,0,0,0,2,2,0
108,1,私立,一般大學,1002,輔仁大學,02311009,日本語文學系,碩士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02311021,法國語文學系,碩士班(日間),比利時王國,歐洲,0,0,0,2,0,2
108,1,私立,一般大學,1002,輔仁大學,02311033,英國語文學系,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,02311033,英國語文學系,碩士班(日間),德意志聯邦共和國,歐洲,0,0,0,1,1,0
108,1,私立,一般大學,1002,輔仁大學,03131007,心理學系,博士班,大陸地區,大陸地區,0,0,0,1,0,1
108,1,私立,一般大學,1002,輔仁大學,03131007,心理學系,碩士班(日間),大陸地區,大陸地區,0,0,0,2,0,2
108,1,私立,一般大學,1002,輔仁大學,04131044,國際經營管理碩士學位學程,碩士班(日間),印度尼西亞共和國,東協,0,0,0,2,1,1
108,1,私立,一般大學,1002,輔仁大學,04131044,國際經營管理碩士學位學程,碩士班(日間),法國,歐洲,1,0,1,2,1,1
108,1,私立,一般大學,1002,輔仁大學,05421049,統計資訊學系應用統計碩士班,碩士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,私立,一般大學,1002,輔仁大學,10131075,餐旅管理學系,碩士班(日間),美國,北美洲,1,0,1,0,0,0
108,1,私立,一般大學,1003,東吳大學,02312004,英文學系翻譯碩士班,碩士班(日間),澳大利亞,其他亞洲地區,2,1,1,0,0,0
108,1,私立,一般大學,1003,東吳大學,02322002,中國文學系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
108,1,私立,一般大學,1003,東吳大學,03121009,政治學系,學士班(日間),日本,其他亞洲地區,0,0,0,3,0,3
108,1,私立,一般大學,1003,東吳大學,04131016,企業管理學系,碩士班(日間),美國,北美洲,3,0,3,0,0,0
108,1,私立,一般大學,1003,東吳大學,04211021,法律學系,碩士班(日間),澳大利亞,其他亞洲地區,1,0,1,0,0,0
108,1,私立,一般大學,1003,東吳大學,05122022,微生物學系,學士班(日間),美國,北美洲,1,1,0,0,0,0
108,1,私立,一般大學,1004,中原大學,04212021,財經法律學系,學士班(日間),美國,北美洲,1,0,1,0,0,0
108,1,私立,一般大學,1004,中原大學,07141029,電機工程學系,碩士班(日間),美國,北美洲,1,1,0,0,0,0
108,1,私立,一般大學,1004,中原大學,07141030,電子工程學系,碩士班(日間),美國,北美洲,1,1,0,0,0,0
108,1,私立,一般大學,1004,中原大學,07141032,通訊工程碩士學位學程,碩士班(日間),美國,北美洲,2,2,0,0,0,0
108,1,私立,一般大學,1004,中原大學,07151034,機械工程學系,學士班(日間),美國,北美洲,1,1,0,0,0,0
108,1,私立,一般大學,1004,中原大學,07191041,工業與系統工程學系,碩士班(日間),美國,北美洲,2,1,1,0,0,0
108,1,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03111075,產業經濟學系,碩士班(日間),澳大利亞,其他亞洲地區,1,1,0,0,0,0
108,1,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03111076,經濟學系經濟與財務碩士班,碩士班(日間),澳大利亞,其他亞洲地區,2,1,1,0,0,0
108,1,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03143073,日本政經研究所,碩士班(日間),日本,其他亞洲地區,2,1,1,0,0,0
108,1,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03211055,大眾傳播學系,學士班(日間),馬來西亞,東協,0,0,0,4,0,4
108,1,私立,一般大學,1005,淡江大學學校財團法人淡江大學,03214054,資訊傳播學系,學士班(日間),澳大利亞,其他亞洲地區,1,0,1,0,0,0
108,1,私立,一般大學,1005,淡江大學學校財團法人淡江大學,04111051,會計學系,碩士班(日間),澳大利亞,其他亞洲地區,1,0,1,0,0,0
108,1,私立,一般大學,1005,淡江大學學校財團法人淡江大學,04121037,財務金融學系,碩士班(日間),澳大利亞,其他亞洲地區,2,2,0,0,0,0
108,1,私立,一般大學,1005,淡江大學學校財團法人淡江大學,04131040,國際企業學系,碩士班(日間),澳大利亞,其他亞洲地區,3,0,3,0,0,0
108,1,私立,一般大學,1005,淡江大學學校財團法人淡江大學,04131045,商管學院經營管理全英語碩士學位學程,碩士班(日間),法國,歐洲,0,0,0,2,1,1
108,1,私立,一般大學,1005,淡江大學學校財團法人淡江大學,04131049,企業管理學系,碩士班(日間),澳大利亞,其他亞洲地區,3,3,0,0,0,0
108,1,私立,一般大學,1005,淡江大學學校財團法人淡江大學,04131049,企業管理學系,碩士班(日間),法國,歐洲,1,1,0,0,0,0
108,1,私立,一般大學,1005,淡江大學學校財團法人淡江大學,06131018,資訊工程學系,碩士班(日間),澳大利亞,其他亞洲地區,2,2,0,0,0,0
108,1,私立,一般大學,1006,中國文化大學,02152043,戲劇學系,學士班(日間),馬來西亞,東協,0,0,0,1,0,1
108,1,私立,一般大學,1006,中國文化大學,02311089,法國語文學系,學士班(日間),法國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1006,中國文化大學,02322001,中國文學系,學士班(日間),馬來西亞,東協,0,0,0,2,2,0
108,1,私立,一般大學,1006,中國文化大學,03131004,心理輔導學系,學士班(日間),馬來西亞,東協,0,0,0,5,0,5
108,1,私立,一般大學,1006,中國文化大學,03211036,大眾傳播學系,學士班(日間),馬來西亞,東協,0,0,0,10,3,7
108,1,私立,一般大學,1006,中國文化大學,03212033,新聞學系,學士班(日間),馬來西亞,東協,0,0,0,4,1,3
108,1,私立,一般大學,1006,中國文化大學,04143013,廣告學系,學士班(日間),馬來西亞,東協,0,0,0,1,1,0
108,1,私立,一般大學,1006,中國文化大學,05111091,生命科學系,學士班(日間),美國,北美洲,2,2,0,0,0,0
108,1,私立,一般大學,1007,逢甲大學,04131019,企業管理學系,碩士班(日間),大韓民國(南韓),其他亞洲地區,1,1,0,0,0,0
108,1,私立,一般大學,1007,逢甲大學,04131021,國際企業管理學士學位學程(英語專班),學士班(日間),澳大利亞,其他亞洲地區,3,2,1,0,0,0
108,1,私立,一般大學,1007,逢甲大學,04131021,國際企業管理學士學位學程(英語專班),學士班(日間),法國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1007,逢甲大學,04131021,國際企業管理學士學位學程(英語專班),學士班(日間),英國,歐洲,3,1,2,0,0,0
108,1,私立,一般大學,1007,逢甲大學,04131021,國際企業管理學士學位學程(英語專班),學士班(日間),美國,北美洲,1,1,0,0,0,0
108,1,私立,一般大學,1007,逢甲大學,04141024,國際經營與貿易學系,碩士班(日間),法國,歐洲,0,0,0,2,0,2
108,1,私立,一般大學,1007,逢甲大學,04141024,國際經營與貿易學系,學士班(日間),美國,北美洲,1,0,1,0,0,0
108,1,私立,一般大學,1007,逢甲大學,04141024,國際經營與貿易學系國際企業管理全英語學士班,學士班(日間),澳大利亞,其他亞洲地區,4,1,3,0,0,0
108,1,私立,一般大學,1007,逢甲大學,04141024,國際經營與貿易學系國際企業管理全英語學士班,學士班(日間),法國,歐洲,4,0,4,2,1,1
108,1,私立,一般大學,1007,逢甲大學,04141024,國際經營與貿易學系國際企業管理全英語學士班,學士班(日間),英國,歐洲,10,3,7,0,0,0
108,1,私立,一般大學,1007,逢甲大學,04141024,國際經營與貿易學系國際企業管理全英語學士班,學士班(日間),美國,北美洲,1,1,0,0,0,0
108,1,私立,一般大學,1007,逢甲大學,04199035,澳洲墨爾本皇家理工大學商學與創新雙學士學位學程,學士班(日間),澳大利亞,其他亞洲地區,52,27,25,0,0,0
108,1,私立,一般大學,1007,逢甲大學,04199092,美國加州聖荷西州立大學商學大數據分析雙學士學位學程,學士班(日間),美國,北美洲,55,28,27,0,0,0
108,1,私立,一般大學,1007,逢甲大學,07141095,美國普渡大學電機資訊雙學士學位學程,學士班(日間),美國,北美洲,22,17,5,0,0,0
108,1,私立,一般大學,1007,逢甲大學,07162059,航太與系統工程學系,碩士班(日間),美國,北美洲,2,2,0,0,0,0
108,1,私立,一般大學,1007,逢甲大學,07311081,建築碩士學位學程,碩士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,私立,一般大學,1007,逢甲大學,07321063,土木工程學系,碩士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
108,1,私立,一般大學,1008,靜宜大學,02311004,英國語文學系,學士班(日間),美國,北美洲,1,1,0,0,0,0
108,1,私立,一般大學,1008,靜宜大學,02321002,台灣文學系,學士班(日間),日本,其他亞洲地區,1,0,1,1,1,0
108,1,私立,一般大學,1008,靜宜大學,02321002,台灣文學系,碩士班(日間),日本,其他亞洲地區,0,0,0,1,1,0
108,1,私立,一般大學,1008,靜宜大學,03211008,大眾傳播學系,學士班(日間),馬來西亞,東協,0,0,0,4,0,4
108,1,私立,一般大學,1008,靜宜大學,04131010,寰宇管理碩士學位學程,碩士班(日間),印度尼西亞共和國,東協,0,0,0,7,7,0
108,1,私立,一般大學,1008,靜宜大學,04131010,寰宇管理碩士學位學程,碩士班(日間),法國,歐洲,4,0,4,2,1,1
108,1,私立,一般大學,1008,靜宜大學,04131010,寰宇管理碩士學位學程,碩士班(日間),奧地利共和國,歐洲,2,0,2,11,6,5
108,1,私立,一般大學,1008,靜宜大學,04191010,寰宇管理學士學位學程,學士班(日間),蒙古國,其他亞洲地區,0,0,0,1,0,1
108,1,私立,一般大學,1008,靜宜大學,04191010,寰宇管理學士學位學程,學士班(日間),英國,歐洲,3,0,3,0,0,0
108,1,私立,一般大學,1008,靜宜大學,04191010,寰宇管理學士學位學程,學士班(日間),德意志聯邦共和國,歐洲,2,1,1,2,1,1
108,1,私立,一般大學,1008,靜宜大學,05191031,食品營養學系,碩士班(日間),印度尼西亞共和國,東協,0,0,0,2,1,1
108,1,私立,一般大學,1009,長庚大學,04131005,工商管理學系,碩士班(日間),美國,北美洲,2,0,2,0,0,0
108,1,私立,一般大學,1009,長庚大學,06131018,資訊工程學系,碩士班(日間),美國,北美洲,1,1,0,0,0,0
108,1,私立,一般大學,1009,長庚大學,07111025,化工與材料工程學系,碩士班(日間),美國,北美洲,2,1,1,0,0,0
108,1,私立,一般大學,1009,長庚大學,07141016,電子工程學系,碩士班(日間),美國,北美洲,1,0,1,0,0,0
108,1,私立,一般大學,1009,長庚大學,07141052,奈米工程及設計碩士學位學程,碩士班(日間),新加坡共和國,東協,0,0,0,6,6,0
108,1,私立,一般大學,1010,元智大學,02322004,中國語文學系,學士班(日間),馬來西亞,東協,0,0,0,8,3,5
