學年度,設立別,學校類別,學校統計處代碼,學校名稱,單位代碼,單位名稱,專任教師平均每週授課時數-教授,專任教師平均每週授課時數-副教授,專任教師平均每週授課時數-助理教授,專任教師平均每週授課時數-講師,專任教師平均每週授課時數-其他教師
109,私立,技專校院,1066,環球學校財團法人環球科技大學,09221027,幼兒保育系,0,11.90,8.93,11.70,0
109,私立,技專校院,1066,環球學校財團法人環球科技大學,10121036,時尚造型設計系,0,3,12,11,0
109,私立,技專校院,1066,環球學校財團法人環球科技大學,10131028,餐飲廚藝系,19,11.50,16.20,20,0
109,私立,技專校院,1066,環球學校財團法人環球科技大學,10131029,觀光與餐飲旅館系,8.20,12.70,11.43,8,2
109,私立,技專校院,1066,環球學校財團法人環球科技大學,10151030,觀光與生態旅遊系,0,7.67,10.20,13,0
109,私立,技專校院,1066,環球學校財團法人環球科技大學,10152032,運動保健與防護系,10,8.23,8,12.30,0
109,私立,技專校院,1066,環球學校財團法人環球科技大學,99999Z99,通識(教育)中心,0,13,0,0,0
109,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,,通識教育中心,0,0,15,14.50,0
109,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,,學生事務處,0,0,0,0,4.67
109,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,01111001,教育研究所,0,10,11.20,0,0
109,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,01121002,幼兒教育學系,0,9.05,14.57,0,0
109,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,04131009,企業管理學系,0,0,14.67,0,0
109,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,04199016,休閒資訊管理學系,0,0,12,0,0
109,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,06134021,資訊與多媒體設計學系,0,5,15.75,0,0
109,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,10131030,餐旅管理學系,0,7.40,11.02,4,0
109,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,10131032,烘焙管理學系,0,24,13.28,24.60,0
109,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,10131034,飯店管理學系,0,0,14.40,20,0
109,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,10151036,觀光事業管理學系,0,9,15.08,0,0
109,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,10152038,休閒管理學系,6.50,9.90,12.92,0,0
109,私立,技專校院,1068,中州學校財團法人中州科技大學,02121039,時尚造型與視訊傳播系,0,14,13.67,16.25,0
109,私立,技專校院,1068,中州學校財團法人中州科技大學,04199037,觀光休閒與健康管理系,0,11.10,12.67,15.50,0
109,私立,技專校院,1068,中州學校財團法人中州科技大學,06131036,多媒體與遊戲科學系,0,13.25,13,0,0
109,私立,技專校院,1068,中州學校財團法人中州科技大學,07151035,智慧自動化工程系(含工程技術碩士班),4,14.33,13,0,0
109,私立,技專校院,1068,中州學校財團法人中州科技大學,07211023,保健食品系(含碩士班),0,11.60,13.50,13,0
109,私立,技專校院,1068,中州學校財團法人中州科技大學,07312022,景觀造園與維護系,0,11,10.33,9,0
109,私立,技專校院,1068,中州學校財團法人中州科技大學,09221032,幼兒保育與家庭服務系,22,10,15,13.86,0
109,私立,技專校院,1068,中州學校財團法人中州科技大學,10131027,餐飲廚藝系,8,20,17.50,0,0
109,私立,技專校院,1068,中州學校財團法人中州科技大學,10199038,餐旅商務行銷系,5,7.17,12.88,0,0
109,私立,技專校院,1068,中州學校財團法人中州科技大學,99999Z01,通識教育中心,0,15,0,0,0
109,私立,技專校院,1069,修平學校財團法人修平科技大學,02112005,數位媒體設計系,0,8.77,10.77,10.16,0
109,私立,技專校院,1069,修平學校財團法人修平科技大學,02311003,應用英語系,0,0,14.40,16,0
109,私立,技專校院,1069,修平學校財團法人修平科技大學,02311004,應用日語系,9.13,10,13.86,16.12,0
109,私立,技專校院,1069,修平學校財團法人修平科技大學,04131030,企業經營管理系,0,8.33,17.38,10.50,2
109,私立,技專校院,1069,修平學校財團法人修平科技大學,04132013,行銷與流通管理系,1,10.38,12.91,15.61,2
109,私立,技專校院,1069,修平學校財團法人修平科技大學,04199015,人力資源管理與發展系(含碩士班),1.64,8.70,14.01,15.25,0
109,私立,技專校院,1069,修平學校財團法人修平科技大學,06121018,資訊網路技術系,0,12.25,13.17,12,0
109,私立,技專校院,1069,修平學校財團法人修平科技大學,06131017,資訊管理系,15,9.50,13.17,0,0
109,私立,技專校院,1069,修平學校財團法人修平科技大學,07141019,電機工程系(含碩士班),10.39,11.51,13.11,12.74,0
109,私立,技專校院,1069,修平學校財團法人修平科技大學,07141020,電子工程系,12.11,11.37,15.40,0,0
109,私立,技專校院,1069,修平學校財團法人修平科技大學,07151021,機械工程系(含精密機械與製造科技碩士班),11.14,15.06,17.51,19.32,0
109,私立,技專校院,1069,修平學校財團法人修平科技大學,07191026,工業工程與管理系(含精實生產管理碩士班),12,20.26,12.06,19.09,0
109,私立,技專校院,1069,修平學校財團法人修平科技大學,10151029,觀光與遊憩管理系,7,9.80,12.75,15.57,4
109,私立,技專校院,1069,修平學校財團法人修平科技大學,99999Z01,博雅學院,4.50,11.33,12.61,17,0
109,私立,技專校院,1070,長庚學校財團法人長庚科技大學,05121001,健康產業科技研究所,4.20,9,7.50,0,0
109,私立,技專校院,1070,長庚學校財團法人長庚科技大學,05191003,保健營養系,7.50,9.74,14.42,14,0
109,私立,技專校院,1070,長庚學校財團法人長庚科技大學,09131004,護理系,7.01,8.83,9.07,11.02,18.12
109,私立,技專校院,1070,長庚學校財團法人長庚科技大學,09131006,呼吸照護系,0,8.67,9.53,12,7.77
109,私立,技專校院,1070,長庚學校財團法人長庚科技大學,09131010,高齡暨健康照護管理系,0,8.66,9.35,12.27,0
109,私立,技專校院,1070,長庚學校財團法人長庚科技大學,09221008,幼兒保育系,0,11.49,12.98,18.25,0
109,私立,技專校院,1070,長庚學校財團法人長庚科技大學,10121009,化妝品應用系,3,10.38,14.83,16.17,0
109,私立,技專校院,1070,長庚學校財團法人長庚科技大學,99999Z01,通識教育中心,11,9.50,12.61,13.90,0
109,私立,技專校院,1070,長庚學校財團法人長庚科技大學,99999Z01,通識教育學科,0,8.80,11.40,0,0
109,私立,技專校院,1070,長庚學校財團法人長庚科技大學,99999Z03,軍訓教官,0,0,0,0,4.31
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,02112004,數位多媒體設計系,0,8.86,11,13,0
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,02151001,流行音樂事業系,0,4,13.66,15,0
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,02152002,演藝事業系,0,7.20,9.78,11.55,0
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,02311003,應用外語系,0,8.73,13.04,11.97,0
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,04131007,企業管理系,9,5.07,11.46,15.20,0
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,04132009,行銷與流通管理系,0,9.20,10.40,11.53,0
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,06131012,資訊管理系,3,9.76,11.30,9.05,0
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,06131015,資訊工程系,8,10.18,11.74,0,0
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,07141013,電機工程系,10.80,9.78,13.55,11.87,0
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,07141016,電腦與通訊工程系,0,8.88,11.28,12.20,0
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,07151017,機械工程系,7.67,12.76,16.01,0,0
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,10121028,化妝品應用與管理系,9,8.88,14,12.60,0
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,10131021,旅館事業管理學士學位學程,0,0,6.20,12,0
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,10131022,餐飲管理系,4,9.13,13.88,11.13,0
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,10131023,烘焙創意與經營管理學士學位學程,0,0,9.05,14,0
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,10151024,觀光事業系,6,11,11,11,0
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,10152027,休閒事業系,0,11.17,13.86,9.25,0
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,10199029,會議展覽服務業(專業人員)學位學程,0,0,13.15,0,0
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,99999Z03,軍訓教官,0,0,0,0,1.86
109,私立,技專校院,1072,大華學校財團法人敏實科技大學,04191005,商務與觀光企劃系,0,11,0,0,0
109,私立,技專校院,1072,大華學校財團法人敏實科技大學,06121010,資訊管理系,0,14.33,13,13,0
109,私立,技專校院,1072,大華學校財團法人敏實科技大學,07141012,電機工程系,0,0,14,13.50,0
109,私立,技專校院,1072,大華學校財團法人敏實科技大學,07151019,機電工程系,0,14.67,0,0,0
109,私立,技專校院,1072,大華學校財團法人敏實科技大學,07151027,智慧製造工程系,0,10,0,0,0
109,私立,技專校院,1072,大華學校財團法人敏實科技大學,07161028,智慧車輛與能源系,0,9,12,0,0
109,私立,技專校院,1072,大華學校財團法人敏實科技大學,07191022,工業工程與管理系,17.50,11.50,15.25,0,0
109,私立,技專校院,1072,大華學校財團法人敏實科技大學,10131023,餐飲管理系,0,10.70,15.35,15.63,0
109,私立,技專校院,1072,大華學校財團法人敏實科技大學,10141025,運動與健康促進系,0,0,15,17.20,0
109,私立,技專校院,1072,大華學校財團法人敏實科技大學,10151024,觀光管理系,0,14,16.50,0,0
109,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,02112004,數位設計系,0,11,10.70,12.75,0
109,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,02112033,新媒體傳播系,2,11.33,13,17.50,0
109,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,02122003,時尚造形設計系,4,11.25,12.38,13,0
109,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,02123005,商業設計系,4,4,11.58,9,0
109,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,02151032,流行音樂創作學士學位學程,0,4,14,16,0
109,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,02152031,表演藝術系,4,12,12,14.33,0
109,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,02311002,應用英語系,10,10,12.79,13.98,0
109,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,04111018,理財經營管理系,3.50,9.50,0,11,0
109,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,04121016,財務金融系,0,10.13,9.50,12,0
109,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,04132019,行銷(與)流通管理系,0,11.63,13.70,13.13,0
109,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,04141015,國際商務系,0,9.83,15.50,13.50,0
109,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,04191008,時尚產業經營管理系,8,8.75,12.33,14,0
109,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,04199011,企業管理系,4,8.40,11.63,13,0
109,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,06121022,資訊管理系,0,13.50,16,12,0
109,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,06134023,資訊科技應用系,0,11.92,15.83,14.33,0
109,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,10131025,餐旅管理系,12,11.25,13,13.38,0
109,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,10151026,觀光休閒系,8.75,8.89,10.23,14.22,0
109,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,10151030,旅運管理系,0,8,11.20,12.75,0
109,私立,技專校院,1075,文藻學校財團法人文藻外語大學,01131001,華語文教學研究所,3,12.90,12.70,0,0
109,私立,技專校院,1075,文藻學校財團法人文藻外語大學,01131002,外語教學系,0,9.10,11.67,16.60,0
109,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311007,英國語文系,8.05,9.92,12.61,12.23,0
109,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311009,法國語文系,12.40,12.03,10.75,14.55,0
109,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311010,德國語文系,6,9.70,11.92,13.70,0
109,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311011,西班牙語文系,9.73,11.19,12.62,12,0
109,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311012,日本語文系,12,9.51,11.89,14.50,0
109,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02312013,翻譯系,0,10.05,12.13,0,0
109,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02323004,應用華語文系,10.30,11.63,12.20,0,0
109,私立,技專校院,1075,文藻學校財團法人文藻外語大學,03122016,國際事務系,0,11.25,12.40,0,0
109,私立,技專校院,1075,文藻學校財團法人文藻外語大學,03122016,國際事務碩士學位學程,8,3.40,0,0,0
109,私立,技專校院,1075,文藻學校財團法人文藻外語大學,03143015,歐洲研究所,0,9.33,12.60,0,0
109,私立,技專校院,1075,文藻學校財團法人文藻外語大學,03143026,東南亞學系,0,8.73,12,15.67,0
109,私立,技專校院,1075,文藻學校財團法人文藻外語大學,03191026,東南亞碩士學位學程,9.55,0,0,0,0
109,私立,技專校院,1075,文藻學校財團法人文藻外語大學,03211018,傳播藝術系,6.20,10.45,11.48,0,0
109,私立,技專校院,1075,文藻學校財團法人文藻外語大學,04131020,國際企業管理系,9.13,11.27,15.77,0,0
109,私立,技專校院,1075,文藻學校財團法人文藻外語大學,06134024,數位內容應用與管理系,6.28,12.50,12.28,15,0
109,私立,技專校院,1075,文藻學校財團法人文藻外語大學,99999Z01,吳甦樂教育中心,0,6,6,11,0
109,私立,技專校院,1075,文藻學校財團法人文藻外語大學,99999Z01,通識教育中心,10,10.38,10.80,12,0
109,私立,技專校院,1075,文藻學校財團法人文藻外語大學,99999Z03,軍訓教官,0,0,0,0,4.50
109,私立,技專校院,1075,文藻學校財團法人文藻外語大學,99999Z05,師資培育中心,1,6.95,12.13,0,0
109,私立,技專校院,1075,文藻學校財團法人文藻外語大學,99999Z07,體育教學中心,0,13.30,14,18,0
109,私立,技專校院,1075,文藻學校財團法人文藻外語大學,99999Z08,英語教學中心,0,0,16,12.63,0
109,私立,技專校院,1076,華夏學校財團法人華夏科技大學,02112002,數位媒體設計系,0,13.75,14,12,0
109,私立,技專校院,1076,華夏學校財團法人華夏科技大學,02124003,室內設計系,0,10.50,11,14.50,0
109,私立,技專校院,1076,華夏學校財團法人華夏科技大學,04131004,企業管理系,11,9.40,15,14,0
