學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),僑生小計,僑生男,僑生女,港澳生小計,港澳生男,港澳生女,僑生及港澳生數之在學比率(%)
109,公立,一般大學,0012,國立臺灣海洋大學,07151036,機械與機電工程學系,學士班(日間),8,8,0,4,4,0,3.47
109,公立,一般大學,0012,國立臺灣海洋大學,07163033,系統工程暨造船學系,學士班(日間),3,3,0,0,0,0,1.49
109,公立,一般大學,0012,國立臺灣海洋大學,07163033,系統工程暨造船學系,碩士班(日間),1,0,1,0,0,0,1.89
109,公立,一般大學,0012,國立臺灣海洋大學,07163035,輪機工程學系,學士班(日間),1,1,0,1,1,0,0.52
109,公立,一般大學,0012,國立臺灣海洋大學,07211042,食品科學系,學士班(日間),40,12,28,4,2,2,10.81
109,公立,一般大學,0012,國立臺灣海洋大學,07211042,食品科學系,碩士班(日間),10,2,8,2,1,1,8.22
109,公立,一般大學,0012,國立臺灣海洋大學,08311045,環境生物與漁業科學學系,學士班(日間),2,1,1,2,2,0,2.34
109,公立,一般大學,0012,國立臺灣海洋大學,08311045,環境生物與漁業科學學系,碩士班(日間),0,0,0,1,1,0,3.33
109,公立,一般大學,0012,國立臺灣海洋大學,08311045,環境生物與漁業科學學系,博士班,0,0,0,1,1,0,3.23
109,公立,一般大學,0012,國立臺灣海洋大學,08312046,水產養殖學系,學士班(日間),31,29,2,16,12,4,11.49
109,公立,一般大學,0012,國立臺灣海洋大學,08312046,水產養殖學系,碩士班(日間),4,1,3,2,1,1,5.83
109,公立,一般大學,0012,國立臺灣海洋大學,08312046,水產養殖學系,博士班,0,0,0,1,0,1,4.76
109,公立,一般大學,0012,國立臺灣海洋大學,10411050,運輸科學系,學士班(日間),21,17,4,3,3,0,6.28
109,公立,一般大學,0012,國立臺灣海洋大學,10411050,運輸科學系,碩士班(日間),1,1,0,0,0,0,1.96
109,公立,一般大學,0012,國立臺灣海洋大學,10412048,航運管理學系,學士班(日間),64,32,32,14,10,4,16.67
109,公立,一般大學,0012,國立臺灣海洋大學,10412048,航運管理學系,碩士班(日間),2,0,2,1,1,0,3.09
109,公立,一般大學,0012,國立臺灣海洋大學,10414052,商船學系,學士班(日間),13,11,2,8,6,2,4.15
109,公立,一般大學,0013,國立中正大學,01111001,教育學研究所教育學博士班,博士班,0,0,0,1,1,0,3.23
109,公立,一般大學,0013,國立中正大學,01111001,教育學研究所教育學碩士班,碩士班(日間),1,0,1,0,0,0,3.45
109,公立,一般大學,0013,國立中正大學,01112005,成人及繼續教育學系,學士班(日間),6,0,6,0,0,0,5.26
109,公立,一般大學,0013,國立中正大學,02221015,歷史學系,學士班(日間),2,2,0,6,5,1,4.35
109,公立,一般大學,0013,國立中正大學,02221015,歷史學系,碩士班(日間),0,0,0,1,0,1,4.55
109,公立,一般大學,0013,國立中正大學,02231016,哲學系,學士班(日間),7,6,1,8,8,0,7.85
109,公立,一般大學,0013,國立中正大學,02231016,哲學系,博士班,0,0,0,3,3,0,42.86
109,公立,一般大學,0013,國立中正大學,02311012,外國語文學系,學士班(日間),6,0,6,2,1,1,3.79
109,公立,一般大學,0013,國立中正大學,02322011,中國文學系,學士班(日間),3,2,1,6,4,2,5.06
109,公立,一般大學,0013,國立中正大學,02322011,中國文學系,碩士班(日間),1,1,0,2,0,2,7.69
109,公立,一般大學,0013,國立中正大學,02322011,中國文學系,博士班,1,1,0,0,0,0,3.45
109,公立,一般大學,0013,國立中正大學,02399014,語言學研究所,博士班,0,0,0,1,1,0,9.09
109,公立,一般大學,0013,國立中正大學,03111017,經濟學系,學士班(日間),4,2,2,5,4,1,2.56
109,公立,一般大學,0013,國立中正大學,03121018,政治學系,學士班(日間),0,0,0,2,2,0,1.06
109,公立,一般大學,0013,國立中正大學,03121018,政治學系,碩士班(日間),0,0,0,1,1,0,4.17
109,公立,一般大學,0013,國立中正大學,03131019,心理學系,學士班(日間),6,0,6,4,3,1,4.59
109,公立,一般大學,0013,國立中正大學,03191025,勞工關係學系,學士班(日間),2,1,1,0,0,0,1.11
109,公立,一般大學,0013,國立中正大學,03199026,犯罪防治學系,學士班(日間),4,1,3,4,3,1,5.44
109,公立,一般大學,0013,國立中正大學,03199026,犯罪防治學系,碩士班(日間),1,0,1,2,1,1,4.35
109,公立,一般大學,0013,國立中正大學,03211028,傳播學系,學士班(日間),7,2,5,2,2,0,4.81
109,公立,一般大學,0013,國立中正大學,04111032,會計與資訊科技學系,學士班(日間),6,3,3,1,0,1,3.03
109,公立,一般大學,0013,國立中正大學,04121034,財務金融學系,學士班(日間),19,9,10,0,0,0,6.05
109,公立,一般大學,0013,國立中正大學,04131033,企業管理學系,學士班(日間),16,4,12,0,0,0,5.03
109,公立,一般大學,0013,國立中正大學,04211039,法律學系,學士班(日間),2,2,0,1,0,1,0.93
109,公立,一般大學,0013,國立中正大學,04212040,財經法律學系,學士班(日間),0,0,0,1,1,0,0.50
109,公立,一般大學,0013,國立中正大學,05121075,生物醫學科學系,學士班(日間),6,1,5,5,3,2,7.97
109,公立,一般大學,0013,國立中正大學,05121075,生物醫學科學系分子生物碩士班,碩士班(日間),1,1,0,0,0,0,8.33
109,公立,一般大學,0013,國立中正大學,05311045,化學暨生物化學系,學士班(日間),1,0,1,2,1,1,1.60
109,公立,一般大學,0013,國立中正大學,05321047,地球與環境科學系,學士班(日間),0,0,0,1,0,1,0.63
109,公立,一般大學,0013,國立中正大學,05331067,物理學系,學士班(日間),0,0,0,1,1,0,0.53
109,公立,一般大學,0013,國立中正大學,05331067,物理學系,博士班,1,1,0,0,0,0,7.69
109,公立,一般大學,0013,國立中正大學,05411049,數學系,學士班(日間),1,1,0,2,2,0,1.78
109,公立,一般大學,0013,國立中正大學,06131053,資訊管理學系,學士班(日間),9,9,0,3,3,0,6.12
109,公立,一般大學,0013,國立中正大學,06131055,資訊工程學系,學士班(日間),14,12,2,4,3,1,4.53
109,公立,一般大學,0013,國立中正大學,07111061,化學工程學系,學士班(日間),5,3,2,0,0,0,2.69
109,公立,一般大學,0013,國立中正大學,07141054,電機工程學系,學士班(日間),1,1,0,0,0,0,0.31
109,公立,一般大學,0013,國立中正大學,07141054,電機工程學系,博士班,0,0,0,1,1,0,4.17
109,公立,一般大學,0013,國立中正大學,07141056,通訊工程學系,學士班(日間),0,0,0,2,1,1,1.10
109,公立,一般大學,0013,國立中正大學,07151058,機械工程學系,學士班(日間),2,2,0,7,7,0,2.53
109,公立,一般大學,0013,國立中正大學,07151058,機械工程學系,碩士班(日間),1,1,0,0,0,0,0.61
109,公立,一般大學,0013,國立中正大學,09231063,社會福利學系,學士班(日間),1,1,0,5,3,2,3.14
109,公立,一般大學,0013,國立中正大學,09231063,社會福利學系,碩士班(日間),0,0,0,1,1,0,2.08
109,公立,一般大學,0013,國立中正大學,10141064,運動競技學系,學士班(日間),1,1,0,1,1,0,1.96
109,公立,一般大學,0014,國立高雄師範大學,01111001,教育學系,學士班(日間),8,1,7,3,1,2,7.64
109,公立,一般大學,0014,國立高雄師範大學,01112009,成人教育研究所,博士班,0,0,0,1,1,0,1.61
109,公立,一般大學,0014,國立高雄師範大學,01113010,特殊教育學系,學士班(日間),5,0,5,5,2,3,6.02
109,公立,一般大學,0014,國立高雄師範大學,01113010,特殊教育學系聽力學與語言治療碩士班,碩士班(日間),4,0,4,2,1,1,10.71
109,公立,一般大學,0014,國立高雄師範大學,01141003,工業科技教育學系,博士班,0,0,0,1,1,0,2.38
109,公立,一般大學,0014,國立高雄師範大學,01141005,體育學系,學士班(日間),1,1,0,14,12,2,6.98
109,公立,一般大學,0014,國立高雄師範大學,02112022,視覺設計學系,學士班(日間),2,1,1,1,1,0,1.71
109,公立,一般大學,0014,國立高雄師範大學,02112022,視覺設計學系,碩士班(日間),1,0,1,0,0,0,1.59
109,公立,一般大學,0014,國立高雄師範大學,02131012,美術學系,學士班(日間),2,0,2,8,3,5,5.78
109,公立,一般大學,0014,國立高雄師範大學,02131012,美術學系,碩士班(日間),1,1,0,0,0,0,1.10
109,公立,一般大學,0014,國立高雄師範大學,02191014,跨領域藝術研究所,碩士班(日間),0,0,0,2,1,1,3.23
