學年度,設立別,學校類別,學校統計處代碼,學校名稱,編制內外,年齡組別,總計,專任教師數-一般教師-教授,專任教師數-一般教師-副教授,專任教師數-一般教師-助理教授,專任教師數-一般教師-講師,專任教師數-專案教學人員-教授,專任教師數-專案教學人員-副教授,專任教師數-專案教學人員-助理教授,專任教師數-專案教學人員-講師,專任教師數-專業技術人員及教師-教授,專任教師數-專業技術人員及教師-副教授,專任教師數-專業技術人員及教師-助理教授,專任教師數-專業技術人員及教師-講師,專任教師數-其他教師
110,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,編制內,35歲至未滿40歲,1,0,0,1,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,編制內,40歲至未滿45歲,2,0,0,2,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,編制內,45歲至未滿50歲,4,1,0,3,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,編制內,50歲至未滿55歲,4,0,2,2,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,編制內,55歲至未滿60歲,6,2,2,1,0,0,0,0,0,0,1,0,0,0
110,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,編制內,60歲至未滿65歲,4,0,3,1,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,編制內,65歲以上,2,1,1,0,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,編制外,45歲至未滿50歲,1,0,0,0,0,0,0,1,0,0,0,0,0,0
110,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,編制外,65歲以上,1,0,0,0,0,0,1,0,0,0,0,0,0,0
110,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,編制內,25歲至未滿30歲,2,0,0,0,0,0,0,0,0,0,0,0,0,2
110,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,編制內,30歲至未滿35歲,10,0,0,1,5,0,0,0,0,0,0,0,2,2
110,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,編制內,35歲至未滿40歲,10,0,0,1,7,0,0,0,0,0,0,0,0,2
110,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,編制內,40歲至未滿45歲,19,0,0,4,8,0,0,0,0,0,0,1,0,6
110,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,編制內,45歲至未滿50歲,42,1,3,11,17,0,0,0,0,0,0,3,0,7
110,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,編制內,50歲至未滿55歲,31,2,2,15,7,0,0,0,0,0,0,1,0,4
110,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,編制內,55歲至未滿60歲,19,2,2,7,5,0,0,0,0,0,1,1,0,1
110,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,編制內,60歲至未滿65歲,5,1,1,1,2,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,編制內,65歲以上,1,0,0,0,1,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,編制外,30歲至未滿35歲,2,0,0,0,0,0,0,0,1,0,0,0,0,1
110,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,編制外,35歲至未滿40歲,2,0,0,0,0,0,0,0,1,0,0,0,0,1
110,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,編制外,45歲至未滿50歲,1,0,0,0,0,0,0,0,1,0,0,0,0,0
110,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,編制外,50歲至未滿55歲,2,0,0,0,0,0,0,0,0,0,1,0,1,0
110,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,編制外,55歲至未滿60歲,1,0,0,0,0,0,0,0,0,0,0,0,1,0
110,私立,技專校院,1283,仁德醫護管理專科學校,編制內,30歲至未滿35歲,3,0,0,1,2,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1283,仁德醫護管理專科學校,編制內,35歲至未滿40歲,1,0,0,0,1,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1283,仁德醫護管理專科學校,編制內,40歲至未滿45歲,11,0,0,3,4,0,0,0,0,0,0,0,0,4
110,私立,技專校院,1283,仁德醫護管理專科學校,編制內,45歲至未滿50歲,40,0,0,10,20,0,0,0,0,0,0,1,1,8
110,私立,技專校院,1283,仁德醫護管理專科學校,編制內,50歲至未滿55歲,62,0,0,15,39,0,0,0,0,0,0,2,2,4
110,私立,技專校院,1283,仁德醫護管理專科學校,編制內,55歲至未滿60歲,21,0,1,4,14,0,0,0,0,1,0,0,0,1
110,私立,技專校院,1283,仁德醫護管理專科學校,編制內,60歲至未滿65歲,7,0,1,0,5,0,0,0,0,0,0,1,0,0
110,私立,技專校院,1283,仁德醫護管理專科學校,編制內,65歲以上,1,1,0,0,0,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1283,仁德醫護管理專科學校,編制外,25歲至未滿30歲,5,0,0,0,0,0,0,0,5,0,0,0,0,0
110,私立,技專校院,1283,仁德醫護管理專科學校,編制外,30歲至未滿35歲,6,0,0,0,0,0,0,0,4,0,0,0,1,1
110,私立,技專校院,1283,仁德醫護管理專科學校,編制外,35歲至未滿40歲,3,0,0,0,0,0,0,1,0,0,0,0,0,2
110,私立,技專校院,1283,仁德醫護管理專科學校,編制外,40歲至未滿45歲,19,0,0,0,0,0,0,0,4,0,0,0,1,14
110,私立,技專校院,1283,仁德醫護管理專科學校,編制外,45歲至未滿50歲,23,0,0,0,0,0,0,3,10,0,0,0,0,10
110,私立,技專校院,1283,仁德醫護管理專科學校,編制外,50歲至未滿55歲,10,0,0,0,0,0,0,1,6,0,0,0,0,3
110,私立,技專校院,1283,仁德醫護管理專科學校,編制外,55歲至未滿60歲,5,0,0,0,0,0,0,1,2,0,0,0,0,2
110,私立,技專校院,1284,樹人醫護管理專科學校,編制內,25歲至未滿30歲,1,0,0,0,1,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1284,樹人醫護管理專科學校,編制內,30歲至未滿35歲,9,0,0,4,5,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1284,樹人醫護管理專科學校,編制內,35歲至未滿40歲,13,0,0,6,5,0,0,0,0,0,0,0,0,2
110,私立,技專校院,1284,樹人醫護管理專科學校,編制內,40歲至未滿45歲,36,0,1,13,17,0,0,0,0,0,0,0,0,5
110,私立,技專校院,1284,樹人醫護管理專科學校,編制內,45歲至未滿50歲,55,0,1,13,27,0,0,0,0,0,0,1,1,12
110,私立,技專校院,1284,樹人醫護管理專科學校,編制內,50歲至未滿55歲,30,0,1,9,16,0,0,0,0,0,0,0,0,4
110,私立,技專校院,1284,樹人醫護管理專科學校,編制內,55歲至未滿60歲,15,0,1,4,6,0,0,0,0,0,0,1,0,3
110,私立,技專校院,1284,樹人醫護管理專科學校,編制內,60歲至未滿65歲,3,1,1,1,0,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1284,樹人醫護管理專科學校,編制內,65歲以上,1,1,0,0,0,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1284,樹人醫護管理專科學校,編制外,25歲至未滿30歲,9,0,0,0,0,0,0,0,9,0,0,0,0,0
110,私立,技專校院,1284,樹人醫護管理專科學校,編制外,30歲至未滿35歲,8,0,0,0,0,0,0,0,6,0,0,0,0,2
110,私立,技專校院,1284,樹人醫護管理專科學校,編制外,35歲至未滿40歲,12,0,0,0,0,0,0,1,6,0,0,0,0,5
110,私立,技專校院,1284,樹人醫護管理專科學校,編制外,40歲至未滿45歲,10,0,0,0,0,0,0,2,6,0,0,0,0,2
110,私立,技專校院,1284,樹人醫護管理專科學校,編制外,45歲至未滿50歲,13,0,0,0,0,0,0,0,7,0,0,0,0,6
110,私立,技專校院,1284,樹人醫護管理專科學校,編制外,50歲至未滿55歲,2,0,0,0,0,0,0,0,2,0,0,0,0,0
110,私立,技專校院,1284,樹人醫護管理專科學校,編制外,55歲至未滿60歲,3,0,0,0,0,0,0,0,2,0,0,0,0,1
110,私立,技專校院,1284,樹人醫護管理專科學校,編制外,60歲至未滿65歲,1,0,0,0,0,0,0,0,0,0,0,0,0,1
110,私立,技專校院,1285,慈惠醫護管理專科學校,編制內,25歲至未滿30歲,3,0,0,0,3,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1285,慈惠醫護管理專科學校,編制內,30歲至未滿35歲,1,0,0,0,1,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1285,慈惠醫護管理專科學校,編制內,35歲至未滿40歲,1,0,0,1,0,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1285,慈惠醫護管理專科學校,編制內,40歲至未滿45歲,14,0,0,2,10,0,0,0,0,0,0,0,1,1
110,私立,技專校院,1285,慈惠醫護管理專科學校,編制內,45歲至未滿50歲,35,0,0,11,15,0,0,0,0,0,0,2,1,6
110,私立,技專校院,1285,慈惠醫護管理專科學校,編制內,50歲至未滿55歲,24,0,1,6,15,0,0,0,0,0,0,0,1,1
110,私立,技專校院,1285,慈惠醫護管理專科學校,編制內,55歲至未滿60歲,8,0,0,2,5,0,0,0,0,0,0,0,0,1
110,私立,技專校院,1285,慈惠醫護管理專科學校,編制內,60歲至未滿65歲,3,0,0,2,0,0,0,0,0,1,0,0,0,0
110,私立,技專校院,1285,慈惠醫護管理專科學校,編制外,25歲至未滿30歲,2,0,0,0,0,0,0,0,0,0,0,0,0,2
110,私立,技專校院,1285,慈惠醫護管理專科學校,編制外,30歲至未滿35歲,5,0,0,0,0,0,0,0,0,0,0,0,0,5
110,私立,技專校院,1285,慈惠醫護管理專科學校,編制外,35歲至未滿40歲,5,0,0,0,0,0,0,0,0,0,0,0,0,5
110,私立,技專校院,1285,慈惠醫護管理專科學校,編制外,40歲至未滿45歲,8,0,0,0,0,0,0,0,1,0,0,0,0,7
110,私立,技專校院,1285,慈惠醫護管理專科學校,編制外,45歲至未滿50歲,12,0,0,0,0,0,0,0,1,0,0,0,1,10
110,私立,技專校院,1285,慈惠醫護管理專科學校,編制外,50歲至未滿55歲,4,0,0,0,0,0,0,0,1,0,0,0,1,2
110,私立,技專校院,1285,慈惠醫護管理專科學校,編制外,55歲至未滿60歲,3,0,0,0,0,0,0,0,0,0,0,0,0,3
110,私立,技專校院,1286,耕莘健康管理專科學校,編制內,35歲至未滿40歲,3,0,0,0,3,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1286,耕莘健康管理專科學校,編制內,40歲至未滿45歲,22,0,0,5,17,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1286,耕莘健康管理專科學校,編制內,45歲至未滿50歲,33,0,2,8,22,0,0,0,0,0,0,1,0,0
110,私立,技專校院,1286,耕莘健康管理專科學校,編制內,50歲至未滿55歲,36,0,4,13,17,0,0,0,0,0,0,2,0,0
110,私立,技專校院,1286,耕莘健康管理專科學校,編制內,55歲至未滿60歲,15,0,5,2,7,0,0,0,0,0,0,1,0,0
110,私立,技專校院,1286,耕莘健康管理專科學校,編制外,25歲至未滿30歲,3,0,0,0,0,0,0,0,1,0,0,0,0,2
110,私立,技專校院,1286,耕莘健康管理專科學校,編制外,30歲至未滿35歲,6,0,0,0,0,0,0,0,2,0,0,0,0,4
110,私立,技專校院,1286,耕莘健康管理專科學校,編制外,35歲至未滿40歲,9,0,0,0,0,0,0,0,3,0,0,0,0,6
110,私立,技專校院,1286,耕莘健康管理專科學校,編制外,40歲至未滿45歲,10,0,0,0,0,0,0,0,3,0,0,0,0,7
110,私立,技專校院,1286,耕莘健康管理專科學校,編制外,45歲至未滿50歲,17,0,0,0,0,0,0,2,6,0,0,0,1,8
110,私立,技專校院,1286,耕莘健康管理專科學校,編制外,50歲至未滿55歲,5,0,0,0,0,0,0,1,1,0,0,0,0,3
110,私立,技專校院,1286,耕莘健康管理專科學校,編制外,55歲至未滿60歲,4,0,0,0,0,0,0,0,2,0,0,0,0,2
110,私立,技專校院,1286,耕莘健康管理專科學校,編制外,60歲至未滿65歲,2,0,0,0,0,0,0,0,0,0,0,0,0,2
110,私立,技專校院,1286,耕莘健康管理專科學校,編制外,65歲以上,1,0,0,0,0,0,0,0,0,0,0,0,0,1
110,私立,技專校院,1287,敏惠醫護管理專科學校,編制內,30歲至未滿35歲,4,0,0,0,4,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1287,敏惠醫護管理專科學校,編制內,35歲至未滿40歲,7,0,0,0,7,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1287,敏惠醫護管理專科學校,編制內,40歲至未滿45歲,16,0,0,6,9,0,0,0,0,0,0,0,0,1
110,私立,技專校院,1287,敏惠醫護管理專科學校,編制內,45歲至未滿50歲,18,0,0,4,11,0,0,0,0,0,0,0,0,3
110,私立,技專校院,1287,敏惠醫護管理專科學校,編制內,50歲至未滿55歲,22,0,1,3,17,0,0,0,0,0,0,0,0,1
110,私立,技專校院,1287,敏惠醫護管理專科學校,編制內,55歲至未滿60歲,9,0,1,1,7,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1287,敏惠醫護管理專科學校,編制內,60歲至未滿65歲,2,1,1,0,0,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1287,敏惠醫護管理專科學校,編制內,65歲以上,1,0,1,0,0,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1287,敏惠醫護管理專科學校,編制外,25歲至未滿30歲,4,0,0,0,0,0,0,0,1,0,0,0,2,1
110,私立,技專校院,1287,敏惠醫護管理專科學校,編制外,30歲至未滿35歲,7,0,0,0,0,0,0,0,3,0,0,0,0,4
110,私立,技專校院,1287,敏惠醫護管理專科學校,編制外,35歲至未滿40歲,5,0,0,0,0,0,0,1,0,0,0,0,0,4
110,私立,技專校院,1287,敏惠醫護管理專科學校,編制外,40歲至未滿45歲,10,0,0,0,0,0,0,0,7,0,0,0,1,2
110,私立,技專校院,1287,敏惠醫護管理專科學校,編制外,45歲至未滿50歲,13,0,0,0,0,0,0,0,7,0,0,0,2,4
110,私立,技專校院,1287,敏惠醫護管理專科學校,編制外,50歲至未滿55歲,3,0,0,0,0,0,0,1,2,0,0,0,0,0
110,私立,技專校院,1289,育英醫護管理專科學校,編制內,30歲至未滿35歲,1,0,0,0,0,0,0,0,0,0,0,0,0,1
110,私立,技專校院,1289,育英醫護管理專科學校,編制內,35歲至未滿40歲,3,0,0,1,1,0,0,0,0,0,0,0,0,1
110,私立,技專校院,1289,育英醫護管理專科學校,編制內,40歲至未滿45歲,5,0,0,0,3,0,0,0,0,0,0,0,0,2
110,私立,技專校院,1289,育英醫護管理專科學校,編制內,45歲至未滿50歲,6,0,1,2,1,0,0,0,0,0,0,0,0,2
110,私立,技專校院,1289,育英醫護管理專科學校,編制內,50歲至未滿55歲,15,0,0,2,12,0,0,0,0,0,0,0,0,1
110,私立,技專校院,1289,育英醫護管理專科學校,編制內,55歲至未滿60歲,4,0,1,0,3,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1289,育英醫護管理專科學校,編制內,60歲至未滿65歲,2,0,0,1,1,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1289,育英醫護管理專科學校,編制外,25歲至未滿30歲,2,0,0,0,0,0,0,0,1,0,0,0,0,1
110,私立,技專校院,1289,育英醫護管理專科學校,編制外,30歲至未滿35歲,4,0,0,0,0,0,0,0,1,0,0,0,0,3
110,私立,技專校院,1289,育英醫護管理專科學校,編制外,35歲至未滿40歲,4,0,0,0,0,0,0,1,0,0,0,0,0,3
110,私立,技專校院,1289,育英醫護管理專科學校,編制外,40歲至未滿45歲,8,0,0,0,0,0,0,0,2,0,0,0,0,6
110,私立,技專校院,1289,育英醫護管理專科學校,編制外,45歲至未滿50歲,10,0,0,0,0,0,0,2,5,0,0,0,0,3
110,私立,技專校院,1289,育英醫護管理專科學校,編制外,50歲至未滿55歲,3,0,0,0,0,0,0,1,0,0,0,0,0,2
110,私立,技專校院,1289,育英醫護管理專科學校,編制外,55歲至未滿60歲,1,0,0,0,0,0,0,0,0,0,0,0,0,1
110,私立,技專校院,1291,聖母醫護管理專科學校,編制內,35歲至未滿40歲,9,0,1,1,7,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1291,聖母醫護管理專科學校,編制內,40歲至未滿45歲,12,0,1,4,5,0,0,0,0,0,0,0,0,2
110,私立,技專校院,1291,聖母醫護管理專科學校,編制內,45歲至未滿50歲,17,0,2,0,14,0,0,0,0,0,0,0,1,0
110,私立,技專校院,1291,聖母醫護管理專科學校,編制內,50歲至未滿55歲,31,1,2,6,18,0,0,0,0,0,0,1,0,3
110,私立,技專校院,1291,聖母醫護管理專科學校,編制內,55歲至未滿60歲,6,1,0,1,3,0,0,0,0,0,0,1,0,0
110,私立,技專校院,1291,聖母醫護管理專科學校,編制內,60歲至未滿65歲,1,0,0,0,1,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1291,聖母醫護管理專科學校,編制內,65歲以上,1,1,0,0,0,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1291,聖母醫護管理專科學校,編制外,30歲至未滿35歲,2,0,0,0,0,0,0,0,0,0,0,0,0,2
110,私立,技專校院,1291,聖母醫護管理專科學校,編制外,35歲至未滿40歲,6,0,0,0,0,0,0,0,0,0,0,0,0,6
110,私立,技專校院,1292,新生醫護管理專科學校,編制內,30歲至未滿35歲,2,0,0,0,2,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1292,新生醫護管理專科學校,編制內,35歲至未滿40歲,9,0,0,0,9,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1292,新生醫護管理專科學校,編制內,40歲至未滿45歲,27,0,1,10,11,0,0,0,0,0,0,0,0,5
110,私立,技專校院,1292,新生醫護管理專科學校,編制內,45歲至未滿50歲,38,0,2,12,18,0,0,0,0,0,0,0,0,6
110,私立,技專校院,1292,新生醫護管理專科學校,編制內,50歲至未滿55歲,34,0,0,10,23,0,0,0,0,0,0,0,0,1
110,私立,技專校院,1292,新生醫護管理專科學校,編制內,55歲至未滿60歲,13,0,1,5,7,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1292,新生醫護管理專科學校,編制內,60歲至未滿65歲,2,0,0,1,1,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1292,新生醫護管理專科學校,編制外,25歲至未滿30歲,10,0,0,0,0,0,0,0,7,0,0,0,0,3
110,私立,技專校院,1292,新生醫護管理專科學校,編制外,30歲至未滿35歲,19,0,0,0,0,0,0,0,13,0,0,0,0,6
110,私立,技專校院,1292,新生醫護管理專科學校,編制外,35歲至未滿40歲,11,0,0,0,0,0,0,1,4,0,0,0,0,6
110,私立,技專校院,1292,新生醫護管理專科學校,編制外,40歲至未滿45歲,17,0,0,0,0,0,0,0,9,0,0,0,0,8
110,私立,技專校院,1292,新生醫護管理專科學校,編制外,45歲至未滿50歲,15,0,0,0,0,0,0,0,8,0,0,0,0,7
110,私立,技專校院,1292,新生醫護管理專科學校,編制外,50歲至未滿55歲,6,0,0,0,0,0,0,0,5,0,0,0,0,1
110,私立,技專校院,1292,新生醫護管理專科學校,編制外,55歲至未滿60歲,5,0,0,0,0,0,0,0,5,0,0,0,0,0
110,私立,技專校院,1293,崇仁醫護管理專科學校,編制內,30歲至未滿35歲,3,0,0,0,3,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1293,崇仁醫護管理專科學校,編制內,35歲至未滿40歲,8,0,0,1,5,0,0,0,0,0,0,0,0,2
110,私立,技專校院,1293,崇仁醫護管理專科學校,編制內,40歲至未滿45歲,18,0,0,5,9,0,0,0,0,0,0,0,0,4
110,私立,技專校院,1293,崇仁醫護管理專科學校,編制內,45歲至未滿50歲,23,0,3,5,8,0,0,0,0,0,0,0,0,7
110,私立,技專校院,1293,崇仁醫護管理專科學校,編制內,50歲至未滿55歲,29,0,1,5,19,0,0,0,0,0,0,1,1,2
110,私立,技專校院,1293,崇仁醫護管理專科學校,編制內,55歲至未滿60歲,5,0,1,0,2,0,0,0,0,0,0,0,0,2
110,私立,技專校院,1293,崇仁醫護管理專科學校,編制內,60歲至未滿65歲,3,1,0,0,2,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1293,崇仁醫護管理專科學校,編制外,25歲至未滿30歲,3,0,0,0,0,0,0,0,0,0,0,0,0,3
110,私立,技專校院,1293,崇仁醫護管理專科學校,編制外,30歲至未滿35歲,3,0,0,0,0,0,0,0,1,0,0,0,0,2
110,私立,技專校院,1293,崇仁醫護管理專科學校,編制外,35歲至未滿40歲,3,0,0,0,0,0,0,1,1,0,0,0,0,1
110,私立,技專校院,1293,崇仁醫護管理專科學校,編制外,40歲至未滿45歲,13,0,0,0,0,0,0,1,8,0,0,0,0,4
110,私立,技專校院,1293,崇仁醫護管理專科學校,編制外,45歲至未滿50歲,5,0,0,0,0,0,0,0,5,0,0,0,0,0
110,私立,技專校院,1293,崇仁醫護管理專科學校,編制外,50歲至未滿55歲,4,0,0,0,0,0,0,0,4,0,0,0,0,0
110,私立,宗教研修學院,1R02,學校財團法人中華浸信會基督教台灣浸會神學院,編制內,50歲至未滿55歲,5,1,1,3,0,0,0,0,0,0,0,0,0,0
110,私立,宗教研修學院,1R02,學校財團法人中華浸信會基督教台灣浸會神學院,編制內,60歲至未滿65歲,4,0,2,2,0,0,0,0,0,0,0,0,0,0
110,私立,宗教研修學院,1R02,學校財團法人中華浸信會基督教台灣浸會神學院,編制內,65歲以上,2,0,0,2,0,0,0,0,0,0,0,0,0,0
110,私立,宗教研修學院,1R03,臺北基督學院,編制內,40歲至未滿45歲,1,0,0,1,0,0,0,0,0,0,0,0,0,0
110,私立,宗教研修學院,1R03,臺北基督學院,編制內,45歲至未滿50歲,1,0,0,0,1,0,0,0,0,0,0,0,0,0
110,私立,宗教研修學院,1R03,臺北基督學院,編制內,50歲至未滿55歲,3,0,0,2,1,0,0,0,0,0,0,0,0,0
110,私立,宗教研修學院,1R03,臺北基督學院,編制內,55歲至未滿60歲,1,0,0,1,0,0,0,0,0,0,0,0,0,0
110,私立,宗教研修學院,1R03,臺北基督學院,編制外,65歲以上,2,0,0,0,0,0,0,1,0,0,0,1,0,0
110,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,編制內,40歲至未滿45歲,1,0,0,1,0,0,0,0,0,0,0,0,0,0
110,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,編制內,45歲至未滿50歲,2,0,0,1,0,0,0,0,0,0,0,1,0,0
110,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,編制內,50歲至未滿55歲,1,0,0,0,0,0,0,0,0,0,0,1,0,0
110,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,編制內,55歲至未滿60歲,2,0,1,0,0,0,0,0,0,0,0,1,0,0
110,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,編制內,60歲至未滿65歲,2,0,1,0,0,0,0,0,0,1,0,0,0,0
110,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,編制內,65歲以上,1,0,1,0,0,0,0,0,0,0,0,0,0,0
110,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,編制外,60歲至未滿65歲,1,0,0,0,0,0,0,0,0,0,0,1,0,0
110,私立,宗教研修學院,1R05,台神學校財團法人台灣神學研究學院,編制內,40歲至未滿45歲,4,0,0,4,0,0,0,0,0,0,0,0,0,0
110,私立,宗教研修學院,1R05,台神學校財團法人台灣神學研究學院,編制內,45歲至未滿50歲,4,1,0,2,0,0,0,0,0,0,1,0,0,0
110,私立,宗教研修學院,1R05,台神學校財團法人台灣神學研究學院,編制內,50歲至未滿55歲,3,0,2,1,0,0,0,0,0,0,0,0,0,0
110,私立,宗教研修學院,1R05,台神學校財團法人台灣神學研究學院,編制內,55歲至未滿60歲,4,0,0,3,0,0,0,0,0,0,1,0,0,0
