,學年度,設立別 ,學校類別,學校代碼,學校名稱,系所名稱,教師總數,男,女,男,女,男,女,男,女,男,女,男,女,總計 ,男,女
,104,公立,一般大學,9,國立中山大學,中國文學系,21,13,8,8,1,1,1,4,4,0,0,0,2,19,13,6
,104,公立,一般大學,9,國立中山大學,外國語文學系,21,8,13,2,5,2,5,3,3,1,0,0,0,20,7,13
,104,公立,一般大學,9,國立中山大學,哲學研究所,5,3,2,2,0,0,1,1,1,0,0,0,0,5,3,2
,104,公立,一般大學,9,國立中山大學,經濟學研究所,7,6,1,2,1,4,0,0,0,0,0,0,0,7,6,1
,104,公立,一般大學,9,國立中山大學,政治經濟學系,8,6,2,5,1,1,0,0,1,0,0,0,0,8,6,2
,104,公立,一般大學,9,國立中山大學,政治學研究所,8,6,2,3,1,1,1,2,0,0,0,0,0,8,6,2
,104,公立,一般大學,9,國立中山大學,社會學系,10,5,5,2,1,1,1,2,3,0,0,0,0,10,5,5
,104,公立,一般大學,9,國立中山大學,中國與亞太區域研究所,10,10,0,6,0,4,0,0,0,0,0,0,0,10,10,0
,104,公立,一般大學,9,國立中山大學,公共事務管理研究所,8,6,2,3,0,1,1,2,1,0,0,0,0,8,6,2
,104,公立,一般大學,9,國立中山大學,亞太事務英語碩士學位學程,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
,104,公立,一般大學,9,國立中山大學,企業管理學系,23,18,5,8,2,8,1,2,2,0,0,0,0,23,18,5
,104,公立,一般大學,9,國立中山大學,管理學院國際經營管理碩士學程,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
,104,公立,一般大學,9,國立中山大學,財務管理學系,17,11,6,4,2,4,0,3,2,0,2,0,0,15,11,4
,104,公立,一般大學,9,國立中山大學,行銷傳播管理研究所,8,3,5,0,2,0,0,3,3,0,0,0,0,8,3,5
,104,公立,一般大學,9,國立中山大學,海洋事務研究所,4,4,0,2,0,0,0,2,0,0,0,0,0,4,4,0
,104,公立,一般大學,9,國立中山大學,人力資源管理全英語碩士學位學程,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
,104,公立,一般大學,9,國立中山大學,人力資源管理研究所,10,9,1,4,0,2,0,3,1,0,0,0,0,10,9,1
,104,公立,一般大學,9,國立中山大學,生物科學系,17,12,5,4,2,6,0,2,2,0,0,0,1,16,12,4
,104,公立,一般大學,9,國立中山大學,生物醫學研究所,7,5,2,3,1,1,1,1,0,0,0,0,0,7,5,2
,104,公立,一般大學,9,國立中山大學,化學系,21,17,4,10,2,4,0,3,2,0,0,0,0,21,17,4
,104,公立,一般大學,9,國立中山大學,物理學系,21,18,3,9,1,4,0,5,1,0,0,0,1,20,18,2
,104,公立,一般大學,9,國立中山大學,海洋生物科技暨資源學系,14,11,3,7,0,2,0,2,2,0,0,0,1,13,11,2
,104,公立,一般大學,9,國立中山大學,海洋科學系,19,14,5,8,4,3,0,3,1,0,0,0,0,19,14,5
,104,公立,一般大學,9,國立中山大學,應用數學系,20,14,6,9,3,1,1,4,2,0,0,0,0,20,14,6
,104,公立,一般大學,9,國立中山大學,資訊管理學系,20,16,4,9,2,4,0,3,1,0,1,0,0,19,16,3
,104,公立,一般大學,9,國立中山大學,電機工程學系,37,37,0,21,0,10,0,5,0,1,0,0,0,36,36,0
,104,公立,一般大學,9,國立中山大學,光電工程學系,16,13,3,6,0,5,1,2,2,0,0,0,0,16,13,3
,104,公立,一般大學,9,國立中山大學,資訊工程學系,19,16,3,11,2,3,1,2,0,0,0,0,0,19,16,3
,104,公立,一般大學,9,國立中山大學,通訊工程研究所,7,6,1,4,0,1,0,1,1,0,0,0,0,7,6,1
,104,公立,一般大學,9,國立中山大學,海下科技研究所,6,6,0,2,0,1,0,3,0,0,0,0,0,6,6,0
,104,公立,一般大學,9,國立中山大學,機械與機電工程學系,31,27,4,19,0,2,0,6,2,0,0,0,2,29,27,2
,104,公立,一般大學,9,國立中山大學,材料與光電科學學系,20,18,2,13,0,4,0,1,2,0,0,0,0,20,18,2
,104,公立,一般大學,9,國立中山大學,環境工程研究所,8,8,0,7,0,0,0,1,0,0,0,0,0,8,8,0
,104,公立,一般大學,9,國立中山大學,海洋環境及工程學系,13,12,1,7,0,3,1,2,0,0,0,0,0,13,12,1
,104,公立,一般大學,9,國立中山大學,醫學科技研究所,4,3,1,1,0,0,0,2,1,0,0,0,0,4,3,1
,104,公立,一般大學,9,國立中山大學,通識教育中心,21,12,9,2,3,1,1,7,3,2,1,0,1,17,10,7
,104,公立,一般大學,9,國立中山大學,軍訓教官,4,3,1,0,0,0,0,0,0,0,0,3,1,0,0,0
,104,公立,一般大學,9,國立中山大學,師資培育中心,7,4,3,0,0,2,0,2,3,0,0,0,0,7,4,3
,104,公立,一般大學,9,國立中山大學,校長,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
,104,公立,一般大學,12,國立臺灣海洋大學,教育研究所,9,7,2,3,0,1,1,3,1,0,0,0,0,9,7,2
,104,公立,一般大學,12,國立臺灣海洋大學,應用英語研究所,9,2,7,1,1,0,2,1,4,0,0,0,0,9,2,7
,104,公立,一般大學,12,國立臺灣海洋大學,海洋文化研究所,6,2,4,0,2,2,1,0,1,0,0,0,0,6,2,4
,104,公立,一般大學,12,國立臺灣海洋大學,應用經濟研究所,6,3,3,1,1,1,1,1,0,0,0,0,1,5,3,2
,104,公立,一般大學,12,國立臺灣海洋大學,海洋事務與資源管理研究所,5,4,1,2,0,1,1,1,0,0,0,0,0,5,4,1
,104,公立,一般大學,12,國立臺灣海洋大學,海洋觀光管理學士學位學程,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
,104,公立,一般大學,12,國立臺灣海洋大學,海洋法律研究所,6,5,1,2,0,2,1,1,0,0,0,0,0,6,5,1
,104,公立,一般大學,12,國立臺灣海洋大學,生命科學暨生物科技學系,15,13,2,9,1,1,0,3,1,0,0,0,0,15,13,2
,104,公立,一般大學,12,國立臺灣海洋大學,應用地球科學研究所,8,4,4,2,1,0,0,2,2,0,0,0,1,7,4,3
,104,公立,一般大學,12,國立臺灣海洋大學,海洋生物研究所,12,9,3,6,1,1,1,2,0,0,0,0,1,11,9,2
,104,公立,一般大學,12,國立臺灣海洋大學,海洋環境資訊系,11,10,1,6,0,2,1,2,0,0,0,0,0,11,10,1
,104,公立,一般大學,12,國立臺灣海洋大學,海洋環境與生態研究所,6,6,0,2,0,2,0,2,0,0,0,0,0,6,6,0
,104,公立,一般大學,12,國立臺灣海洋大學,電機工程學系,26,24,2,11,0,6,1,5,0,0,0,2,1,23,22,1
,104,公立,一般大學,12,國立臺灣海洋大學,光電科學研究所,12,12,0,8,0,2,0,2,0,0,0,0,0,12,12,0
,104,公立,一般大學,12,國立臺灣海洋大學,資訊工程學系,28,27,1,6,1,11,0,10,0,0,0,0,0,28,27,1
,104,公立,一般大學,12,國立臺灣海洋大學,通訊與導航工程學系,11,9,2,3,1,4,1,2,0,0,0,0,0,11,9,2
,104,公立,一般大學,12,國立臺灣海洋大學,系統工程暨造船學系,18,16,2,6,0,6,1,3,1,1,0,0,0,17,15,2
,104,公立,一般大學,12,國立臺灣海洋大學,輪機工程學系,15,15,0,6,0,5,0,3,0,0,0,1,0,14,14,0
,104,公立,一般大學,12,國立臺灣海洋大學,機械與機電工程學系,26,26,0,8,0,16,0,2,0,0,0,0,0,26,26,0
,104,公立,一般大學,12,國立臺灣海洋大學,材料工程研究所,7,7,0,6,0,1,0,0,0,0,0,0,0,7,7,0
,104,公立,一般大學,12,國立臺灣海洋大學,河海工程學系,26,26,0,22,0,2,0,2,0,0,0,0,0,26,26,0
,104,公立,一般大學,12,國立臺灣海洋大學,食品科學系,27,20,7,9,2,5,2,5,2,0,0,1,1,25,19,6
,104,公立,一般大學,12,國立臺灣海洋大學,環境生物與漁業科學學系,12,11,1,7,0,1,1,3,0,0,0,0,0,12,11,1
,104,公立,一般大學,12,國立臺灣海洋大學,水產養殖學系,23,22,1,9,1,7,0,6,0,0,0,0,0,23,22,1
,104,公立,一般大學,12,國立臺灣海洋大學,航運管理學系,21,16,5,9,1,4,3,3,1,0,0,0,0,21,16,5
,104,公立,一般大學,12,國立臺灣海洋大學,運輸科學系,19,17,2,3,1,3,0,10,1,0,0,1,0,18,16,2
,104,公立,一般大學,12,國立臺灣海洋大學,商船學系,16,16,0,3,0,5,0,5,0,2,0,1,0,13,13,0
,104,公立,一般大學,12,國立臺灣海洋大學,軍訓教官,4,3,1,0,0,0,0,0,0,0,0,3,1,0,0,0
,104,公立,一般大學,12,國立臺灣海洋大學,校長,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
,104,公立,一般大學,12,國立臺灣海洋大學,其他(包括行政助教),24,10,14,1,0,2,3,4,3,2,1,1,7,13,7,6
,104,公立,一般大學,13,國立中正大學,教育學研究所,8,6,2,6,1,0,0,0,1,0,0,0,0,8,6,2
,104,公立,一般大學,13,國立中正大學,成人及繼續教育學系,13,4,9,2,2,2,6,0,1,0,0,0,0,13,4,9
,104,公立,一般大學,13,國立中正大學,台灣文學研究所,7,3,4,0,0,0,1,0,2,0,0,3,1,3,0,3
,104,公立,一般大學,13,國立中正大學,中國文學系,16,6,10,1,8,3,1,2,0,0,0,0,1,15,6,9
,104,公立,一般大學,13,國立中正大學,外國語文學系,16,5,11,1,4,3,5,0,2,0,0,1,0,15,4,11
,104,公立,一般大學,13,國立中正大學,語言學研究所,7,4,3,3,3,0,0,0,0,0,0,1,0,6,3,3
,104,公立,一般大學,13,國立中正大學,歷史學系,15,10,5,6,3,2,2,2,0,0,0,0,0,15,10,5
,104,公立,一般大學,13,國立中正大學,哲學系,13,12,1,4,1,5,0,3,0,0,0,0,0,13,12,1
,104,公立,一般大學,13,國立中正大學,經濟學系,20,13,7,6,4,4,2,2,1,0,0,1,0,19,12,7
,104,公立,一般大學,13,國立中正大學,政治學系,13,10,3,2,3,6,0,2,0,0,0,0,0,13,10,3
,104,公立,一般大學,13,國立中正大學,心理學系,19,9,10,3,5,5,2,1,3,0,0,0,0,19,9,10
,104,公立,一般大學,13,國立中正大學,戰略暨國際事務研究所,4,4,0,2,0,2,0,0,0,0,0,0,0,4,4,0
,104,公立,一般大學,13,國立中正大學,勞工關係學系,13,9,4,5,2,4,1,0,1,0,0,0,0,13,9,4
,104,公立,一般大學,13,國立中正大學,犯罪防治學系,12,7,5,4,3,3,1,0,1,0,0,0,0,12,7,5
,104,公立,一般大學,13,國立中正大學,傳播學系,15,10,5,3,2,5,3,1,0,0,0,1,0,14,9,5
,104,公立,一般大學,13,國立中正大學,會計與資訊科技學系,13,8,5,5,1,2,4,1,0,0,0,0,0,13,8,5
,104,公立,一般大學,13,國立中正大學,企業管理學系,21,16,5,7,3,9,0,0,2,0,0,0,0,21,16,5
,104,公立,一般大學,13,國立中正大學,財務金融學系,17,11,6,7,0,1,4,3,2,0,0,0,0,17,11,6
,104,公立,一般大學,13,國立中正大學,法律學系,23,17,6,7,3,7,3,3,0,0,0,0,0,23,17,6
,104,公立,一般大學,13,國立中正大學,財經法律學系,10,9,1,6,1,3,0,0,0,0,0,0,0,10,9,1
,104,公立,一般大學,13,國立中正大學,生命科學系,15,12,3,4,0,8,3,0,0,0,0,0,0,15,12,3
,104,公立,一般大學,13,國立中正大學,化學暨生物化學系,18,15,3,11,1,3,2,1,0,0,0,0,0,18,15,3
,104,公立,一般大學,13,國立中正大學,地球與環境科學系,17,15,2,7,1,6,0,2,1,0,0,0,0,17,15,2
,104,公立,一般大學,13,國立中正大學,物理學系,21,21,0,14,0,4,0,2,0,0,0,1,0,20,20,0
,104,公立,一般大學,13,國立中正大學,數學系,25,18,7,5,3,11,4,2,0,0,0,0,0,25,18,7
,104,公立,一般大學,13,國立中正大學,資訊管理學系,14,10,4,4,1,4,0,2,3,0,0,0,0,14,10,4
,104,公立,一般大學,13,國立中正大學,電機工程學系,26,24,2,11,1,7,1,4,0,0,0,2,0,24,22,2
,104,公立,一般大學,13,國立中正大學,資訊工程學系,26,25,1,7,0,14,0,4,1,0,0,0,0,26,25,1
,104,公立,一般大學,13,國立中正大學,通訊工程學系,14,14,0,7,0,6,0,1,0,0,0,0,0,14,14,0
,104,公立,一般大學,13,國立中正大學,機械工程學系,22,20,2,14,0,6,1,0,1,0,0,0,0,22,20,2
,104,公立,一般大學,13,國立中正大學,光機電整合研究所,5,4,1,2,0,2,1,0,0,0,0,0,0,5,4,1
,104,公立,一般大學,13,國立中正大學,化學工程學系,14,13,1,10,0,2,0,1,0,0,0,0,1,13,13,0
,104,公立,一般大學,13,國立中正大學,社會福利學系,14,8,6,4,2,3,4,0,0,1,0,0,0,13,7,6
,104,公立,一般大學,13,國立中正大學,運動競技學系,12,8,4,5,2,0,1,3,1,0,0,0,0,12,8,4
,104,公立,一般大學,13,國立中正大學,通識中心,4,2,2,1,0,0,0,0,0,0,0,1,2,1,1,0
,104,公立,一般大學,13,國立中正大學,軍訓教官,3,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0
,104,公立,一般大學,13,國立中正大學,師資培育中心,6,5,1,3,0,1,1,1,0,0,0,0,0,6,5,1
,104,公立,一般大學,13,國立中正大學,校長,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
,104,公立,一般大學,13,國立中正大學,語言中心,11,2,9,0,0,0,1,0,0,2,0,0,8,1,0,1
,104,公立,一般大學,14,國立高雄師範大學,教育學系,19,9,10,3,6,6,3,0,1,0,0,0,0,19,9,10
,104,公立,一般大學,14,國立高雄師範大學,華語文教學研究所,3,1,2,0,1,1,0,0,1,0,0,0,0,3,1,2
,104,公立,一般大學,14,國立高雄師範大學,工業科技教育學系,9,8,1,4,0,4,0,0,1,0,0,0,0,9,8,1
,104,公立,一般大學,14,國立高雄師範大學,體育學系,10,6,4,4,2,1,1,1,0,0,1,0,0,9,6,3
,104,公立,一般大學,14,國立高雄師範大學,科學教育暨環境教育研究所,6,4,2,1,1,0,0,3,1,0,0,0,0,6,4,2
,104,公立,一般大學,14,國立高雄師範大學,成人教育研究所,5,2,3,1,2,1,0,0,1,0,0,0,0,5,2,3
,104,公立,一般大學,14,國立高雄師範大學,特殊教育學系,15,3,12,3,5,0,1,0,5,0,0,0,1,14,3,11
,104,公立,一般大學,14,國立高雄師範大學,性別教育研究所,4,1,3,0,1,1,1,0,1,0,0,0,0,4,1,3
,104,公立,一般大學,14,國立高雄師範大學,美術學系,8,6,2,1,0,3,1,2,1,0,0,0,0,8,6,2
,104,公立,一般大學,14,國立高雄師範大學,音樂學系,12,5,7,0,3,3,3,2,1,0,0,0,0,12,5,7
,104,公立,一般大學,14,國立高雄師範大學,跨領域藝術研究所,4,2,2,1,0,0,1,1,1,0,0,0,0,4,2,2
,104,公立,一般大學,14,國立高雄師範大學,臺灣歷史文化及語言研究所,6,4,2,0,0,3,1,1,1,0,0,0,0,6,4,2
,104,公立,一般大學,14,國立高雄師範大學,國文學系,19,9,10,2,4,6,4,1,1,0,0,0,1,18,9,9
,104,公立,一般大學,14,國立高雄師範大學,經學研究所,4,4,0,2,0,1,0,1,0,0,0,0,0,4,4,0
,104,公立,一般大學,14,國立高雄師範大學,英語學系,18,5,13,0,5,3,4,2,4,0,0,0,0,18,5,13
,104,公立,一般大學,14,國立高雄師範大學,視覺設計學系,9,8,1,4,0,2,1,2,0,0,0,0,0,9,8,1
,104,公立,一般大學,14,國立高雄師範大學,工業設計學系,9,8,1,4,0,4,1,0,0,0,0,0,0,9,8,1
,104,公立,一般大學,14,國立高雄師範大學,諮商心理與復健諮商研究所,9,2,7,1,1,1,0,0,6,0,0,0,0,9,2,7
,104,公立,一般大學,14,國立高雄師範大學,地理學系,13,10,3,4,0,5,3,0,0,0,0,1,0,12,9,3
,104,公立,一般大學,14,國立高雄師範大學,客家文化研究所,4,2,2,0,0,2,1,0,1,0,0,0,0,4,2,2
,104,公立,一般大學,14,國立高雄師範大學,事業經營學系,9,5,4,2,1,3,2,0,1,0,0,0,0,9,5,4
,104,公立,一般大學,14,國立高雄師範大學,人力與知識管理研究所,5,3,2,2,0,1,2,0,0,0,0,0,0,5,3,2
,104,公立,一般大學,14,國立高雄師範大學,生物科技系,11,7,4,6,2,0,2,1,0,0,0,0,0,11,7,4
,104,公立,一般大學,14,國立高雄師範大學,化學系,13,10,3,9,1,1,0,0,1,0,0,0,1,12,10,2
,104,公立,一般大學,14,國立高雄師範大學,物理學系,13,12,1,6,0,3,0,2,0,0,0,1,1,11,11,0
,104,公立,一般大學,14,國立高雄師範大學,數學系,17,14,3,7,1,5,2,1,0,0,0,1,0,16,13,3
,104,公立,一般大學,14,國立高雄師範大學,軟體工程與管理學系,11,9,2,4,0,3,1,2,1,0,0,0,0,11,9,2
,104,公立,一般大學,14,國立高雄師範大學,電子工程學系,9,8,1,4,0,4,1,0,0,0,0,0,0,9,8,1
,104,公立,一般大學,14,國立高雄師範大學,光電與通訊工程學系,10,9,1,6,0,2,1,1,0,0,0,0,0,10,9,1
,104,公立,一般大學,14,國立高雄師範大學,通識及共同科目,8,6,2,1,0,4,0,1,0,0,0,0,2,6,6,0
,104,公立,一般大學,14,國立高雄師範大學,軍訓教官,5,2,3,0,0,0,0,0,0,0,0,2,3,0,0,0
,104,公立,一般大學,14,國立高雄師範大學,師資培育中心,4,2,2,1,0,1,2,0,0,0,0,0,0,4,2,2
,104,公立,一般大學,15,國立彰化師範大學,教育研究所,8,3,5,1,4,1,1,1,0,0,0,0,0,8,3,5
,104,公立,一般大學,15,國立彰化師範大學,科學教育研究所,7,3,4,1,1,1,3,0,0,0,0,1,0,6,2,4
,104,公立,一般大學,15,國立彰化師範大學,公共事務與公民教育學系,9,6,3,1,0,4,2,1,0,0,0,0,1,8,6,2
,104,公立,一般大學,15,國立彰化師範大學,工業教育與技術學系,20,17,3,11,2,5,1,1,0,0,0,0,0,20,17,3
,104,公立,一般大學,15,國立彰化師範大學,運動學系,13,11,2,5,0,1,0,3,2,2,0,0,0,11,9,2
,104,公立,一般大學,15,國立彰化師範大學,特殊教育學系,18,3,15,2,3,1,6,0,6,0,0,0,0,18,3,15
,104,公立,一般大學,15,國立彰化師範大學,美術學系,13,6,7,3,1,1,4,2,2,0,0,0,0,13,6,7
,104,公立,一般大學,15,國立彰化師範大學,台灣文學研究所,5,3,2,1,1,2,1,0,0,0,0,0,0,5,3,2
,104,公立,一般大學,15,國立彰化師範大學,國文學系,18,8,10,6,5,1,4,0,0,0,1,1,0,16,7,9
,104,公立,一般大學,15,國立彰化師範大學,英語學系,14,5,9,2,4,0,3,1,1,2,1,0,0,11,3,8
,104,公立,一般大學,15,國立彰化師範大學,兒童英語研究所,4,0,4,0,1,0,2,0,0,0,0,0,1,3,0,3
,104,公立,一般大學,15,國立彰化師範大學,翻譯研究所,5,1,4,1,0,0,2,0,2,0,0,0,0,5,1,4
,104,公立,一般大學,15,國立彰化師範大學,歷史學研究所,5,5,0,1,0,2,0,1,0,0,0,1,0,4,4,0
,104,公立,一般大學,15,國立彰化師範大學,輔導與諮商學系,23,10,13,7,7,2,2,1,3,0,0,0,1,22,10,12
,104,公立,一般大學,15,國立彰化師範大學,地理學系,13,8,5,2,3,3,1,3,0,0,1,0,0,12,8,4
,104,公立,一般大學,15,國立彰化師範大學,會計學系,12,8,4,3,1,3,2,2,1,0,0,0,0,12,8,4
,104,公立,一般大學,15,國立彰化師範大學,企業管理學系,12,8,4,5,3,3,0,0,1,0,0,0,0,12,8,4
,104,公立,一般大學,15,國立彰化師範大學,財務金融技術學系,12,6,6,2,3,3,2,0,0,0,1,1,0,10,5,5
,104,公立,一般大學,15,國立彰化師範大學,人力資源管理研究所,7,6,1,3,0,1,0,1,1,0,0,1,0,6,5,1
,104,公立,一般大學,15,國立彰化師範大學,生物學系,11,9,2,4,0,3,1,1,1,0,0,1,0,10,8,2
,104,公立,一般大學,15,國立彰化師範大學,生物技術研究所,5,3,2,1,1,2,1,0,0,0,0,0,0,5,3,2
,104,公立,一般大學,15,國立彰化師範大學,化學系,14,10,4,6,3,4,0,0,0,0,1,0,0,13,10,3
,104,公立,一般大學,15,國立彰化師範大學,物理學系,20,16,4,5,1,9,2,2,1,0,0,0,0,20,16,4
,104,公立,一般大學,15,國立彰化師範大學,數學系,19,18,1,7,1,7,0,4,0,0,0,0,0,19,18,1
,104,公立,一般大學,15,國立彰化師範大學,統計資訊研究所,5,4,1,2,0,2,1,0,0,0,0,0,0,5,4,1
,104,公立,一般大學,15,國立彰化師範大學,資訊管理學系,11,9,2,5,1,3,0,1,1,0,0,0,0,11,9,2
,104,公立,一般大學,15,國立彰化師範大學,電機工程學系,12,12,0,7,0,4,0,1,0,0,0,0,0,12,12,0
,104,公立,一般大學,15,國立彰化師範大學,電子工程學系,9,9,0,2,0,4,0,3,0,0,0,0,0,9,9,0
,104,公立,一般大學,15,國立彰化師範大學,光電科技研究所,7,6,1,4,0,1,1,1,0,0,0,0,0,7,6,1
,104,公立,一般大學,15,國立彰化師範大學,資訊工程學系,14,14,0,7,0,5,0,2,0,0,0,0,0,14,14,0
,104,公立,一般大學,15,國立彰化師範大學,電信工程學研究所,5,5,0,2,0,2,0,1,0,0,0,0,0,5,5,0
,104,公立,一般大學,15,國立彰化師範大學,車輛科技研究所,5,5,0,5,0,0,0,0,0,0,0,0,0,5,5,0
,104,公立,一般大學,15,國立彰化師範大學,機電工程學系,12,11,1,7,0,3,1,1,0,0,0,0,0,12,11,1
,104,公立,一般大學,15,國立彰化師範大學,復健諮商研究所,4,1,3,1,1,0,1,0,1,0,0,0,0,4,1,3
,104,公立,一般大學,15,國立彰化師範大學,運動健康研究所,4,2,2,1,0,1,1,0,1,0,0,0,0,4,2,2
,104,公立,一般大學,15,國立彰化師範大學,通識及共同科目,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
,104,公立,一般大學,15,國立彰化師範大學,軍訓教官,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
,104,公立,一般大學,15,國立彰化師範大學,師資培育中心,2,2,0,1,0,0,0,1,0,0,0,0,0,2,2,0
,104,公立,一般大學,15,國立彰化師範大學,校長,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
,104,公立,一般大學,16,國立陽明大學,視覺文化研究所,5,0,5,0,1,0,0,0,4,0,0,0,0,5,0,5
,104,公立,一般大學,16,國立陽明大學,心智哲學研究所,6,4,2,3,0,1,1,0,1,0,0,0,0,6,4,2
,104,公立,一般大學,16,國立陽明大學,科技與社會研究所,7,5,2,1,1,3,1,1,0,0,0,0,0,7,5,2
,104,公立,一般大學,16,國立陽明大學,醫務管理研究所,7,4,3,2,2,2,1,0,0,0,0,0,0,7,4,3
,104,公立,一般大學,16,國立陽明大學,生命科學系暨基因體科學研究所,20,12,8,3,4,7,2,1,2,0,0,1,0,19,11,8
,104,公立,一般大學,16,國立陽明大學,微生物及免疫學研究所,11,5,6,2,2,2,2,1,2,0,0,0,0,11,5,6
,104,公立,一般大學,16,國立陽明大學,生化暨分子生物研究所,12,7,5,4,3,0,2,3,0,0,0,0,0,12,7,5
,104,公立,一般大學,16,國立陽明大學,生物醫學資訊研究所,11,11,0,4,0,4,0,3,0,0,0,0,0,11,11,0
,104,公立,一般大學,16,國立陽明大學,生醫光電研究所,8,7,1,3,1,2,0,2,0,0,0,0,0,8,7,1
,104,公立,一般大學,16,國立陽明大學,生物醫學工程學系,15,14,1,9,0,5,1,0,0,0,0,0,0,15,14,1
,104,公立,一般大學,16,國立陽明大學,醫學系,101,71,30,29,9,25,14,14,3,2,2,1,2,94,68,26
,104,公立,一般大學,16,國立陽明大學,臨床醫學研究所,12,10,2,10,0,0,0,0,2,0,0,0,0,12,10,2
,104,公立,一般大學,16,國立陽明大學,生理學研究所,8,5,3,3,2,1,0,1,1,0,0,0,0,8,5,3
,104,公立,一般大學,16,國立陽明大學,神經科學研究所,11,6,5,3,3,2,1,1,1,0,0,0,0,11,6,5
,104,公立,一般大學,16,國立陽明大學,解剖學及細胞生物學研究所,7,5,2,4,1,0,0,1,1,0,0,0,0,7,5,2
,104,公立,一般大學,16,國立陽明大學,急重症醫學研究所,7,6,1,5,1,1,0,0,0,0,0,0,0,7,6,1
,104,公立,一般大學,16,國立陽明大學,腦科學研究所,9,6,3,5,1,0,2,1,0,0,0,0,0,9,6,3
,104,公立,一般大學,16,國立陽明大學,公共衛生研究所,8,4,4,2,3,1,0,1,1,0,0,0,0,8,4,4
,104,公立,一般大學,16,國立陽明大學,衛生福利研究所,8,1,7,1,5,0,1,0,1,0,0,0,0,8,1,7
,104,公立,一般大學,16,國立陽明大學,環境與職業衛生研究所,6,5,1,2,1,2,0,1,0,0,0,0,0,6,5,1
,104,公立,一般大學,16,國立陽明大學,傳統醫藥研究所,7,5,2,3,1,2,0,0,1,0,0,0,0,7,5,2
,104,公立,一般大學,16,國立陽明大學,藥理學研究所,8,5,3,5,2,0,0,0,1,0,0,0,0,8,5,3
,104,公立,一般大學,16,國立陽明大學,生物藥學研究所,7,5,2,5,0,0,1,0,1,0,0,0,0,7,5,2
,104,公立,一般大學,16,國立陽明大學,物理治療暨輔助科技學系,15,7,8,3,2,2,5,2,1,0,0,0,0,15,7,8
