學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別,修讀輔系人次小計,修讀輔系人次男,修讀輔系人次女
106,1,私立,一般大學,1008,靜宜大學,02311006,日本語文學系,學士班(日間),35,19,16
106,1,私立,一般大學,1008,靜宜大學,02311007,寰宇外語教育學士學位學程,學士班(日間),7,1,6
106,1,私立,一般大學,1008,靜宜大學,02321002,台灣文學系,學士班(日間),6,1,5
106,1,私立,一般大學,1008,靜宜大學,02322003,中國文學系,學士班(日間),57,15,42
106,1,私立,一般大學,1008,靜宜大學,03211008,大眾傳播學系,學士班(日間),3,0,3
106,1,私立,一般大學,1008,靜宜大學,03214009,資訊傳播工程學系,學士班(日間),2,2,0
106,1,私立,一般大學,1008,靜宜大學,04111011,會計學系,學士班(日間),16,4,12
106,1,私立,一般大學,1008,靜宜大學,04121019,財務金融學系,學士班(日間),21,2,19
106,1,私立,一般大學,1008,靜宜大學,04131012,企業管理學系,學士班(日間),32,13,19
106,1,私立,一般大學,1008,靜宜大學,04131015,國際企業學系,學士班(日間),52,6,46
106,1,私立,一般大學,1008,靜宜大學,04191010,寰宇管理學士學位學程,學士班(日間),45,3,42
106,1,私立,一般大學,1008,靜宜大學,04211020,法律學系,學士班(日間),14,5,9
106,1,私立,一般大學,1008,靜宜大學,05191031,食品營養學系,學士班(日間),4,2,2
106,1,私立,一般大學,1008,靜宜大學,05211021,生態人文學系,學士班(日間),17,5,12
106,1,私立,一般大學,1008,靜宜大學,05311023,應用化學系,學士班(日間),1,1,0
106,1,私立,一般大學,1008,靜宜大學,05421024,統計資訊學系,學士班(日間),1,1,0
106,1,私立,一般大學,1008,靜宜大學,05499025,財務與計算數學系,學士班(日間),18,14,4
106,1,私立,一般大學,1008,靜宜大學,06131027,資訊管理學系,學士班(日間),7,5,2
106,1,私立,一般大學,1008,靜宜大學,07141030,資訊工程學系,學士班(日間),10,8,2
106,1,私立,一般大學,1008,靜宜大學,09161035,化粧品科學系,學士班(日間),16,2,14
106,1,私立,一般大學,1008,靜宜大學,09231032,社會工作與兒童少年福利學系,學士班(日間),19,5,14
106,1,私立,一般大學,1008,靜宜大學,10151034,觀光事業學系,學士班(日間),51,7,44
106,1,私立,一般大學,1009,長庚大學,04131005,工商管理學系,學士班(日間),1,0,1
106,1,私立,一般大學,1009,長庚大學,04133007,醫務管理學系,學士班(日間),3,2,1
106,1,私立,一般大學,1009,長庚大學,05121012,生物醫學系,學士班(日間),2,0,2
106,1,私立,一般大學,1009,長庚大學,06131013,資訊管理學系,學士班(日間),1,1,0
106,1,私立,一般大學,1009,長庚大學,06131018,資訊工程學系,學士班(日間),2,1,1
106,1,私立,一般大學,1009,長庚大學,07141016,電子工程學系,學士班(日間),3,3,0
106,1,私立,一般大學,1009,長庚大學,09121028,醫學系,學士班(日間),1,1,0
106,1,私立,一般大學,1009,長庚大學,09141046,醫學生物技術暨檢驗學系,學士班(日間),1,0,1
106,1,私立,一般大學,1009,長庚大學,09151037,物理治療學系,學士班(日間),3,0,3
106,1,私立,一般大學,1009,長庚大學,09152038,職能治療學系,學士班(日間),2,1,1
106,1,私立,一般大學,1010,元智大學,02311007,應用外語學系,學士班(日間),16,2,14
106,1,私立,一般大學,1010,元智大學,02322004,中國語文學系,學士班(日間),7,3,4
106,1,私立,一般大學,1010,元智大學,03141009,社會暨政策科學學系,學士班(日間),18,3,15
106,1,私立,一般大學,1010,元智大學,04199018,管理學院,學士班(日間),20,5,15
106,1,私立,一般大學,1010,元智大學,06131011,資訊管理學系,學士班(日間),19,11,8
106,1,私立,一般大學,1010,元智大學,06131028,資訊工程學系,學士班(日間),2,1,1
106,1,私立,一般大學,1010,元智大學,06133013,資訊傳播學系,學士班(日間),8,4,4
106,1,私立,一般大學,1010,元智大學,07111041,化學工程與材料科學學系,學士班(日間),3,1,2
106,1,私立,一般大學,1010,元智大學,07141033,電機工程學系,學士班(日間),1,1,0
106,1,私立,一般大學,1010,元智大學,07141035,通訊工程學系,學士班(日間),3,3,0
106,1,私立,一般大學,1010,元智大學,07151037,機械工程學系,學士班(日間),5,2,3
106,1,私立,一般大學,1010,元智大學,07191043,工業工程與管理學系,學士班(日間),10,7,3
106,1,私立,一般大學,1011,中華大學學校財團法人中華大學,02311001,外國語文學系,學士班(日間),7,2,5
106,1,私立,一般大學,1011,中華大學學校財團法人中華大學,04121012,財務管理學系,學士班(日間),1,0,1
106,1,私立,一般大學,1011,中華大學學校財團法人中華大學,04131007,企業管理學系,學士班(日間),5,0,5
106,1,私立,一般大學,1011,中華大學學校財團法人中華大學,04134006,行政管理學系,學士班(日間),1,1,0
106,1,私立,一般大學,1011,中華大學學校財團法人中華大學,04199014,科技管理學系,學士班(日間),3,0,3
106,1,私立,一般大學,1011,中華大學學校財團法人中華大學,06131021,資訊管理學系,學士班(日間),1,1,0
106,1,私立,一般大學,1011,中華大學學校財團法人中華大學,07141025,資訊工程學系,學士班(日間),2,2,0
106,1,私立,一般大學,1011,中華大學學校財團法人中華大學,07194031,光機電與材料學士學位學程,學士班(日間),1,1,0
106,1,私立,一般大學,1011,中華大學學校財團法人中華大學,07311038,建築與都市計畫學系四年制,學士班(日間),2,0,2
106,1,私立,一般大學,1012,大葉大學,02111002,造形藝術學系,學士班(日間),8,0,8
106,1,私立,一般大學,1012,大葉大學,02112011,視覺傳達設計學系,學士班(日間),4,0,4
106,1,私立,一般大學,1012,大葉大學,02112037,多媒體數位內容學位學程,學士班(日間),1,0,1
106,1,私立,一般大學,1012,大葉大學,02123012,工業設計學系,學士班(日間),12,7,5
106,1,私立,一般大學,1012,大葉大學,02123013,綠色產品設計學士學位學程,學士班(日間),3,2,1
106,1,私立,一般大學,1012,大葉大學,02311004,英語學系,學士班(日間),17,0,17
106,1,私立,一般大學,1012,大葉大學,02311006,應用日語學系,學士班(日間),18,5,13
106,1,私立,一般大學,1012,大葉大學,02311007,歐洲語文學系,學士班(日間),3,0,3
106,1,私立,一般大學,1012,大葉大學,02311008,文創產業國際人才學士學位學程,學士班(日間),6,0,6
106,1,私立,一般大學,1012,大葉大學,02311016,歐洲文化與旅遊學士學位學程,學士班(日間),2,0,2
106,1,私立,一般大學,1012,大葉大學,03211018,傳播藝術學士學位學程,學士班(日間),2,1,1
106,1,私立,一般大學,1012,大葉大學,04111020,會計資訊學系,學士班(日間),3,1,2
106,1,私立,一般大學,1012,大葉大學,04121025,財務金融學系,學士班(日間),3,1,2
106,1,私立,一般大學,1012,大葉大學,04131021,企業管理學系,學士班(日間),2,1,1
106,1,私立,一般大學,1012,大葉大學,04131024,國際企業管理學系,學士班(日間),9,4,5
106,1,私立,一般大學,1012,大葉大學,04142028,人力資源暨公共關係學系,學士班(日間),4,0,4
106,1,私立,一般大學,1012,大葉大學,05121033,生物資源學系,學士班(日間),1,0,1
106,1,私立,一般大學,1012,大葉大學,05121034,分子生物科技學系,學士班(日間),2,0,2
106,1,私立,一般大學,1012,大葉大學,06131036,資訊管理學系,學士班(日間),1,0,1
106,1,私立,一般大學,1012,大葉大學,07111049,造紙科技暨包裝設計學士學位學程,學士班(日間),3,0,3
106,1,私立,一般大學,1012,大葉大學,07112050,材料科學與工程學系,學士班(日間),3,2,1
106,1,私立,一般大學,1012,大葉大學,07141038,電機工程學系,學士班(日間),2,2,0
106,1,私立,一般大學,1012,大葉大學,07193055,醫療器材設計與材料學士學位學程,學士班(日間),1,0,1
106,1,私立,一般大學,1012,大葉大學,09161064,藥用植物與保健學系,學士班(日間),1,1,0
106,1,私立,一般大學,1012,大葉大學,10131067,餐旅管理學系,學士班(日間),2,0,2
106,1,私立,一般大學,1012,大葉大學,10151069,觀光旅遊學系,學士班(日間),2,0,2
106,1,私立,一般大學,1012,大葉大學,10152070,休閒事業管理學系,學士班(日間),6,3,3
106,1,私立,一般大學,1012,大葉大學,10152070,休閒事業管理學系,學士班(進修),1,1,0
106,1,私立,一般大學,1012,大葉大學,10152072,運動健康管理學系,學士班(日間),1,0,1
106,1,私立,一般大學,1012,大葉大學,10199074,烘焙暨飲料調製學士學位學程,學士班(日間),1,0,1
106,1,私立,一般大學,1012,大葉大學,10321076,消防安全學士學位學程,學士班(日間),1,1,0
106,1,私立,一般大學,1013,華梵大學,02131002,美術與文創學系,學士班(日間),1,0,1
106,1,私立,一般大學,1013,華梵大學,02211005,佛教學系,學士班(日間),3,0,3
106,1,私立,一般大學,1013,華梵大學,02231006,哲學系,學士班(日間),6,2,4
106,1,私立,一般大學,1014,義守大學,02112005,數位多媒體設計學系,學士班(日間),3,0,3
106,1,私立,一般大學,1014,義守大學,02123006,創意商品設計學系,學士班(日間),2,1,1
106,1,私立,一般大學,1014,義守大學,02311002,應用英語學系,學士班(日間),15,4,11
106,1,私立,一般大學,1014,義守大學,02311003,應用日語學系,學士班(日間),5,2,3
106,1,私立,一般大學,1014,義守大學,03211008,大眾傳播學系,學士班(日間),1,0,1
106,1,私立,一般大學,1014,義守大學,04121016,財務金融學系,學士班(日間),2,0,2
106,1,私立,一般大學,1014,義守大學,04121017,國際財務金融學系,學士班(日間),1,1,0
106,1,私立,一般大學,1014,義守大學,04131010,企業管理學系,學士班(日間),8,1,7
106,1,私立,一般大學,1014,義守大學,04131013,國際企業經營學系,學士班(日間),6,0,6
106,1,私立,一般大學,1014,義守大學,04133018,醫務管理學系,學士班(日間),1,0,1
106,1,私立,一般大學,1014,義守大學,04141015,國際商務學系,學士班(日間),11,2,9
106,1,私立,一般大學,1014,義守大學,04199019,工業管理學系,學士班(日間),2,1,1
106,1,私立,一般大學,1014,義守大學,05499023,財務與計算數學系,學士班(日間),1,0,1
106,1,私立,一般大學,1014,義守大學,06131027,資訊工程學系,學士班(日間),3,3,0
106,1,私立,一般大學,1014,義守大學,07111033,化學工程學系,學士班(日間),2,1,1
106,1,私立,一般大學,1014,義守大學,07112034,材料科學與工程學系,學士班(日間),2,0,2
106,1,私立,一般大學,1014,義守大學,07141025,電機工程學系,學士班(進修),1,1,0
106,1,私立,一般大學,1014,義守大學,07141026,電子工程學系,學士班(日間),1,1,0
106,1,私立,一般大學,1014,義守大學,07151030,機械與自動化工程學系,學士班(日間),1,1,0
106,1,私立,一般大學,1014,義守大學,07193037,生物醫學工程學系,學士班(日間),1,1,0
106,1,私立,一般大學,1014,義守大學,09131046,護理學系,學士班(日間),2,0,2
106,1,私立,一般大學,1014,義守大學,10131051,餐旅管理學系,學士班(日間),18,9,9
106,1,私立,一般大學,1014,義守大學,10131052,廚藝學系,學士班(日間),3,0,3
106,1,私立,一般大學,1014,義守大學,10151053,觀光學系,學士班(日間),1,0,1
106,1,私立,一般大學,1014,義守大學,10151057,休閒事業管理學系,學士班(日間),1,1,0
106,1,私立,一般大學,1015,世新大學,02111018,廣播電視電影學系,學士班(日間),51,11,40
106,1,私立,一般大學,1015,世新大學,02112004,數位多媒體設計學系,學士班(日間),19,3,16
106,1,私立,一般大學,1015,世新大學,02112004,數位多媒體設計學系動畫設計組原住民專班,學士班(日間),1,1,0
106,1,私立,一般大學,1015,世新大學,02311002,英語學系,學士班(日間),69,11,58
106,1,私立,一般大學,1015,世新大學,02311003,日本語文學系,學士班(日間),96,14,82
106,1,私立,一般大學,1015,世新大學,02322001,中國文學系,學士班(日間),29,2,27
106,1,私立,一般大學,1015,世新大學,03111005,經濟學系,學士班(日間),33,11,22
106,1,私立,一般大學,1015,世新大學,03141008,社會心理學系,學士班(日間),18,1,17
106,1,私立,一般大學,1015,世新大學,03211014,口語傳播學系,學士班(日間),79,11,68
106,1,私立,一般大學,1015,世新大學,03212017,新聞學系,學士班(日間),99,15,84
106,1,私立,一般大學,1015,世新大學,03214013,資訊傳播學系,學士班(日間),41,10,31
106,1,私立,一般大學,1015,世新大學,03214020,圖文傳播暨數位出版學系,學士班(日間),30,3,27
106,1,私立,一般大學,1015,世新大學,04121024,財務金融學系,學士班(日間),22,7,15
106,1,私立,一般大學,1015,世新大學,04131023,企業管理學系,學士班(日間),27,4,23
106,1,私立,一般大學,1015,世新大學,04134009,行政管理學系,學士班(日間),41,5,36
106,1,私立,一般大學,1015,世新大學,04142019,公共關係暨廣告學系,學士班(日間),55,5,50
106,1,私立,一般大學,1015,世新大學,04199025,傳播管理學系,學士班(日間),57,15,42
106,1,私立,一般大學,1015,世新大學,04211026,法律學系,學士班(日間),7,4,3
106,1,私立,一般大學,1015,世新大學,06131028,資訊管理學系,學士班(日間),13,7,6
106,1,私立,一般大學,1015,世新大學,10151029,觀光學系,學士班(日間),22,0,22
106,1,私立,一般大學,1016,銘傳大學,01131042,華語文教學學系,學士班(日間),59,3,56
106,1,私立,一般大學,1016,銘傳大學,02112012,數位媒體設計學系,學士班(日間),38,7,31
106,1,私立,一般大學,1016,銘傳大學,02112072,商業設計學系,學士班(日間),10,0,10
106,1,私立,一般大學,1016,銘傳大學,02123073,商品設計學系,學士班(日間),7,3,4
106,1,私立,一般大學,1016,銘傳大學,02311010,應用日語學系,學士班(日間),8,3,5
106,1,私立,一般大學,1016,銘傳大學,02311031,應用英語學系,學士班(日間),26,5,21
106,1,私立,一般大學,1016,銘傳大學,02322002,應用中國文學系,學士班(日間),40,5,35
106,1,私立,一般大學,1016,銘傳大學,03131054,諮商與工商心理學系,學士班(日間),5,0,5
106,1,私立,一般大學,1016,銘傳大學,03212046,新聞學系,學士班(日間),10,2,8
106,1,私立,一般大學,1016,銘傳大學,03213047,廣播電視學系,學士班(日間),7,1,6
