學年度,設立別,學校類別,學校統計處代碼,學校名稱,合作學校國家(地區)別,合作學校國家(地區)區域別,與國外及兩岸學校建立姊妹校數(109.02新增),建立跨國學位合作 (雙聯學制)學校數,與國外及兩岸學校進行學術合作交流計畫之件數(109.02新增)
109,私立,一般大學,1010,元智大學,大陸地區,大陸地區,93,11,0
109,私立,一般大學,1010,元智大學,大韓民國(南韓),其他亞洲地區,14,1,0
109,私立,一般大學,1010,元智大學,以色列,其他亞洲地區,1,0,0
109,私立,一般大學,1010,元智大學,蒙古國,其他亞洲地區,1,0,0
109,私立,一般大學,1010,元智大學,日本,其他亞洲地區,8,0,0
109,私立,一般大學,1010,元智大學,亞美尼亞共和國,其他亞洲地區,1,0,0
109,私立,一般大學,1010,元智大學,澳大利亞,其他亞洲地區,4,2,0
109,私立,一般大學,1010,元智大學,土耳其共和國,其他亞洲地區,2,0,0
109,私立,一般大學,1010,元智大學,俄羅斯聯邦,其他亞洲地區,1,0,0
109,私立,一般大學,1010,元智大學,法國,歐洲,14,1,0
109,私立,一般大學,1010,元智大學,愛爾蘭共和國,歐洲,1,0,0
109,私立,一般大學,1010,元智大學,斯洛維尼亞共和國,歐洲,1,0,0
109,私立,一般大學,1010,元智大學,丹麥王國,歐洲,1,0,0
109,私立,一般大學,1010,元智大學,瑞典王國,歐洲,2,0,0
109,私立,一般大學,1010,元智大學,英國,歐洲,4,1,0
109,私立,一般大學,1010,元智大學,芬蘭共和國,歐洲,2,0,0
109,私立,一般大學,1010,元智大學,波蘭共和國,歐洲,1,0,0
109,私立,一般大學,1010,元智大學,挪威王國,歐洲,1,0,0
109,私立,一般大學,1010,元智大學,德意志聯邦共和國,歐洲,5,2,0
109,私立,一般大學,1010,元智大學,荷蘭王國,歐洲,2,1,0
109,私立,一般大學,1010,元智大學,捷克共和國,歐洲,2,0,0
109,私立,一般大學,1010,元智大學,義大利共和國,歐洲,1,0,0
109,私立,一般大學,1010,元智大學,匈牙利共和國,歐洲,3,0,0
109,私立,一般大學,1010,元智大學,西班牙王國,歐洲,3,0,0
109,私立,一般大學,1010,元智大學,比利時王國,歐洲,1,0,0
109,私立,一般大學,1010,元智大學,摩洛哥王國,非洲,1,0,0
109,私立,一般大學,1010,元智大學,加拿大,北美洲,2,0,0
109,私立,一般大學,1010,元智大學,美國,北美洲,24,3,0
109,私立,一般大學,1010,元智大學,巴西聯邦共和國,中南美洲,1,0,0
109,私立,一般大學,1010,元智大學,墨西哥合眾國,中南美洲,1,0,0
109,私立,一般大學,1010,元智大學,尼加拉瓜,中南美洲,1,0,0
109,私立,一般大學,1011,中華大學學校財團法人中華大學,菲律賓共和國,東協,8,1,0
109,私立,一般大學,1011,中華大學學校財團法人中華大學,柬埔寨王國,東協,1,0,0
109,私立,一般大學,1011,中華大學學校財團法人中華大學,馬來西亞,東協,4,2,0
109,私立,一般大學,1011,中華大學學校財團法人中華大學,泰國,東協,5,4,0
109,私立,一般大學,1011,中華大學學校財團法人中華大學,越南社會主義共和國,東協,5,1,0
109,私立,一般大學,1011,中華大學學校財團法人中華大學,印度尼西亞共和國,東協,6,0,0
109,私立,一般大學,1011,中華大學學校財團法人中華大學,大陸地區,大陸地區,84,3,0
109,私立,一般大學,1011,中華大學學校財團法人中華大學,俄羅斯聯邦,其他亞洲地區,1,1,0
109,私立,一般大學,1011,中華大學學校財團法人中華大學,阿拉伯聯合大公國,其他亞洲地區,1,0,0
109,私立,一般大學,1011,中華大學學校財團法人中華大學,日本,其他亞洲地區,7,2,0
109,私立,一般大學,1011,中華大學學校財團法人中華大學,哈薩克共和國,其他亞洲地區,1,0,0
109,私立,一般大學,1011,中華大學學校財團法人中華大學,大韓民國(南韓),其他亞洲地區,6,0,0
109,私立,一般大學,1011,中華大學學校財團法人中華大學,澳大利亞,其他亞洲地區,1,0,0
109,私立,一般大學,1011,中華大學學校財團法人中華大學,斯洛伐克共和國,歐洲,1,1,0
109,私立,一般大學,1011,中華大學學校財團法人中華大學,瑞士聯邦,歐洲,1,1,0
109,私立,一般大學,1011,中華大學學校財團法人中華大學,捷克共和國,歐洲,1,1,0
109,私立,一般大學,1011,中華大學學校財團法人中華大學,荷蘭王國,歐洲,2,0,0
109,私立,一般大學,1011,中華大學學校財團法人中華大學,奧地利共和國,歐洲,1,1,0
109,私立,一般大學,1011,中華大學學校財團法人中華大學,英國,歐洲,4,3,0
109,私立,一般大學,1011,中華大學學校財團法人中華大學,西班牙王國,歐洲,2,1,0
109,私立,一般大學,1011,中華大學學校財團法人中華大學,美國,北美洲,16,3,0
109,私立,一般大學,1011,中華大學學校財團法人中華大學,智利,中南美洲,1,0,0
109,私立,一般大學,1012,大葉大學,印度尼西亞共和國,東協,138,0,0
109,私立,一般大學,1012,大葉大學,泰國,東協,7,0,0
109,私立,一般大學,1012,大葉大學,馬來西亞,東協,4,0,0
109,私立,一般大學,1012,大葉大學,菲律賓共和國,東協,1,0,0
109,私立,一般大學,1012,大葉大學,越南社會主義共和國,東協,11,0,0
109,私立,一般大學,1012,大葉大學,香港,港澳,1,1,0
109,私立,一般大學,1012,大葉大學,大陸地區,大陸地區,14,0,0
109,私立,一般大學,1012,大葉大學,澳大利亞,其他亞洲地區,2,1,0
109,私立,一般大學,1012,大葉大學,土耳其共和國,其他亞洲地區,4,0,0
109,私立,一般大學,1012,大葉大學,俄羅斯聯邦,其他亞洲地區,8,0,0
109,私立,一般大學,1012,大葉大學,大韓民國(南韓),其他亞洲地區,6,0,0
109,私立,一般大學,1012,大葉大學,日本,其他亞洲地區,19,3,0
109,私立,一般大學,1012,大葉大學,蒙古國,其他亞洲地區,2,0,0
109,私立,一般大學,1012,大葉大學,義大利共和國,歐洲,8,1,0
109,私立,一般大學,1012,大葉大學,波蘭共和國,歐洲,1,0,0
109,私立,一般大學,1012,大葉大學,法國,歐洲,7,0,0
109,私立,一般大學,1012,大葉大學,瑞士聯邦,歐洲,2,1,0
109,私立,一般大學,1012,大葉大學,德意志聯邦共和國,歐洲,2,0,0
109,私立,一般大學,1012,大葉大學,羅馬尼亞,歐洲,3,0,0
109,私立,一般大學,1012,大葉大學,西班牙王國,歐洲,4,0,0
109,私立,一般大學,1012,大葉大學,英國,歐洲,4,4,0
109,私立,一般大學,1012,大葉大學,美國,北美洲,21,10,0
109,私立,一般大學,1012,大葉大學,玻利維亞共和國,中南美洲,1,0,0
109,私立,一般大學,1012,大葉大學,阿根廷,中南美洲,1,0,0
109,私立,一般大學,1012,大葉大學,聖克里斯多福及尼維斯,中南美洲,1,0,0
109,私立,一般大學,1013,華梵大學,菲律賓共和國,東協,1,0,0
109,私立,一般大學,1013,華梵大學,越南社會主義共和國,東協,1,0,0
109,私立,一般大學,1013,華梵大學,泰國,東協,1,0,0
109,私立,一般大學,1013,華梵大學,尼泊爾聯邦民主共和國,南亞,1,0,0
109,私立,一般大學,1013,華梵大學,大陸地區,大陸地區,28,0,0
109,私立,一般大學,1013,華梵大學,日本,其他亞洲地區,5,0,0
109,私立,一般大學,1013,華梵大學,澳大利亞,其他亞洲地區,2,0,0
109,私立,一般大學,1013,華梵大學,大韓民國(南韓),其他亞洲地區,5,0,0
109,私立,一般大學,1013,華梵大學,英國,歐洲,1,1,0
109,私立,一般大學,1013,華梵大學,法國,歐洲,1,0,0
109,私立,一般大學,1013,華梵大學,西班牙王國,歐洲,1,1,0
109,私立,一般大學,1013,華梵大學,美國,北美洲,10,0,0
109,私立,一般大學,1014,義守大學,泰國,東協,14,2,0
109,私立,一般大學,1014,義守大學,印度尼西亞共和國,東協,13,0,0
109,私立,一般大學,1014,義守大學,菲律賓共和國,東協,5,0,0
109,私立,一般大學,1014,義守大學,馬來西亞,東協,3,0,0
109,私立,一般大學,1014,義守大學,柬埔寨王國,東協,1,0,0
109,私立,一般大學,1014,義守大學,越南社會主義共和國,東協,2,0,0
109,私立,一般大學,1014,義守大學,斯里蘭卡民主社會主義共和國,南亞,1,0,0
109,私立,一般大學,1014,義守大學,印度,南亞,6,0,0
109,私立,一般大學,1014,義守大學,澳門,港澳,1,0,0
109,私立,一般大學,1014,義守大學,香港,港澳,2,1,0
109,私立,一般大學,1014,義守大學,大陸地區,大陸地區,214,3,0
109,私立,一般大學,1014,義守大學,喬治亞,其他亞洲地區,1,0,0
109,私立,一般大學,1014,義守大學,澳大利亞,其他亞洲地區,1,0,0
109,私立,一般大學,1014,義守大學,日本,其他亞洲地區,20,1,0
109,私立,一般大學,1014,義守大學,大韓民國(南韓),其他亞洲地區,7,2,0
109,私立,一般大學,1014,義守大學,吐瓦魯,其他亞洲地區,1,0,0
109,私立,一般大學,1014,義守大學,法國,歐洲,7,1,0
109,私立,一般大學,1014,義守大學,瑞士聯邦,歐洲,1,0,0
109,私立,一般大學,1014,義守大學,德意志聯邦共和國,歐洲,1,0,0
109,私立,一般大學,1014,義守大學,愛沙尼亞共和國,歐洲,1,0,0
109,私立,一般大學,1014,義守大學,羅馬尼亞,歐洲,1,0,0
109,私立,一般大學,1014,義守大學,保加利亞共和國,歐洲,1,0,0
109,私立,一般大學,1014,義守大學,奧地利共和國,歐洲,2,0,0
109,私立,一般大學,1014,義守大學,西班牙王國,歐洲,1,0,0
109,私立,一般大學,1014,義守大學,塞爾維亞共和國,歐洲,1,0,0
109,私立,一般大學,1014,義守大學,英國,歐洲,3,1,0
109,私立,一般大學,1014,義守大學,芬蘭共和國,歐洲,1,0,0
109,私立,一般大學,1014,義守大學,加拿大,北美洲,1,0,0
109,私立,一般大學,1014,義守大學,美國,北美洲,14,3,0
109,私立,一般大學,1014,義守大學,墨西哥合眾國,中南美洲,1,0,0
109,私立,一般大學,1014,義守大學,宏都拉斯共和國,中南美洲,1,0,0
109,私立,一般大學,1014,義守大學,秘魯共和國,中南美洲,1,0,0
109,私立,一般大學,1014,義守大學,巴西聯邦共和國,中南美洲,1,0,0
109,私立,一般大學,1015,世新大學,馬來西亞,東協,6,4,0
109,私立,一般大學,1015,世新大學,泰國,東協,1,0,0
109,私立,一般大學,1015,世新大學,菲律賓共和國,東協,1,0,0
109,私立,一般大學,1015,世新大學,印度,南亞,2,0,0
109,私立,一般大學,1015,世新大學,澳門,港澳,1,0,0
109,私立,一般大學,1015,世新大學,香港,港澳,2,0,0
109,私立,一般大學,1015,世新大學,大陸地區,大陸地區,111,1,0
109,私立,一般大學,1015,世新大學,俄羅斯聯邦,其他亞洲地區,2,0,0
109,私立,一般大學,1015,世新大學,日本,其他亞洲地區,20,0,0
109,私立,一般大學,1015,世新大學,澳大利亞,其他亞洲地區,2,0,0
109,私立,一般大學,1015,世新大學,大韓民國(南韓),其他亞洲地區,7,0,0
109,私立,一般大學,1015,世新大學,哈薩克共和國,其他亞洲地區,1,0,0
109,私立,一般大學,1015,世新大學,匈牙利共和國,歐洲,1,0,0
109,私立,一般大學,1015,世新大學,捷克共和國,歐洲,2,0,0
109,私立,一般大學,1015,世新大學,斯洛伐克共和國,歐洲,2,0,0
109,私立,一般大學,1015,世新大學,愛爾蘭共和國,歐洲,1,0,0
109,私立,一般大學,1015,世新大學,英國,歐洲,2,0,0
109,私立,一般大學,1015,世新大學,西班牙王國,歐洲,2,0,0
109,私立,一般大學,1015,世新大學,瑞士聯邦,歐洲,1,0,0
109,私立,一般大學,1015,世新大學,斯洛維尼亞共和國,歐洲,1,0,0
109,私立,一般大學,1015,世新大學,比利時王國,歐洲,1,0,0
109,私立,一般大學,1015,世新大學,法國,歐洲,5,0,0
109,私立,一般大學,1015,世新大學,波蘭共和國,歐洲,2,0,0
109,私立,一般大學,1015,世新大學,義大利共和國,歐洲,2,0,0
109,私立,一般大學,1015,世新大學,拉脫維亞共和國,歐洲,1,0,0
109,私立,一般大學,1015,世新大學,奧地利共和國,歐洲,1,0,0
109,私立,一般大學,1015,世新大學,加拿大,北美洲,1,0,0
109,私立,一般大學,1015,世新大學,美國,北美洲,8,4,0
109,私立,一般大學,1015,世新大學,墨西哥合眾國,中南美洲,1,0,0
109,私立,一般大學,1015,世新大學,宏都拉斯共和國,中南美洲,1,0,0
109,私立,一般大學,1015,世新大學,多明尼加共和國,中南美洲,1,0,0
109,私立,一般大學,1016,銘傳大學,菲律賓共和國,東協,5,0,0
109,私立,一般大學,1016,銘傳大學,馬來西亞,東協,16,12,0
109,私立,一般大學,1016,銘傳大學,印度尼西亞共和國,東協,4,1,0
109,私立,一般大學,1016,銘傳大學,越南社會主義共和國,東協,15,4,0
109,私立,一般大學,1016,銘傳大學,泰國,東協,13,2,0
109,私立,一般大學,1016,銘傳大學,印度,南亞,1,0,0
109,私立,一般大學,1016,銘傳大學,大陸地區,大陸地區,171,11,3
109,私立,一般大學,1016,銘傳大學,澳大利亞,其他亞洲地區,5,0,0
109,私立,一般大學,1016,銘傳大學,大韓民國(南韓),其他亞洲地區,19,3,0
109,私立,一般大學,1016,銘傳大學,俄羅斯聯邦,其他亞洲地區,2,0,0
109,私立,一般大學,1016,銘傳大學,哈薩克共和國,其他亞洲地區,1,0,0
109,私立,一般大學,1016,銘傳大學,喬治亞,其他亞洲地區,1,0,0
109,私立,一般大學,1016,銘傳大學,蒙古國,其他亞洲地區,5,2,0
109,私立,一般大學,1016,銘傳大學,日本,其他亞洲地區,32,0,0
109,私立,一般大學,1016,銘傳大學,瑞典王國,歐洲,1,0,0
109,私立,一般大學,1016,銘傳大學,荷蘭王國,歐洲,2,0,0
109,私立,一般大學,1016,銘傳大學,波蘭共和國,歐洲,2,0,0
109,私立,一般大學,1016,銘傳大學,芬蘭共和國,歐洲,1,0,0
109,私立,一般大學,1016,銘傳大學,英國,歐洲,10,2,1
109,私立,一般大學,1016,銘傳大學,瑞士聯邦,歐洲,1,0,0
109,私立,一般大學,1016,銘傳大學,奧地利共和國,歐洲,1,0,0
109,私立,一般大學,1016,銘傳大學,拉脫維亞共和國,歐洲,1,1,0
109,私立,一般大學,1016,銘傳大學,比利時王國,歐洲,1,0,0
109,私立,一般大學,1016,銘傳大學,愛爾蘭共和國,歐洲,1,0,0
109,私立,一般大學,1016,銘傳大學,法國,歐洲,10,0,0
109,私立,一般大學,1016,銘傳大學,德意志聯邦共和國,歐洲,4,0,0
109,私立,一般大學,1016,銘傳大學,美國,北美洲,34,5,0
109,私立,一般大學,1016,銘傳大學,加拿大,北美洲,1,0,0
109,私立,一般大學,1016,銘傳大學,秘魯共和國,中南美洲,0,0,1
109,私立,一般大學,1016,銘傳大學,哥斯大黎加共和國,中南美洲,1,0,0
109,私立,一般大學,1017,實踐大學,柬埔寨王國,東協,1,1,0
109,私立,一般大學,1017,實踐大學,馬來西亞,東協,6,3,0
109,私立,一般大學,1017,實踐大學,新加坡共和國,東協,2,0,0
109,私立,一般大學,1017,實踐大學,印度尼西亞共和國,東協,10,4,0
109,私立,一般大學,1017,實踐大學,泰國,東協,15,2,0
109,私立,一般大學,1017,實踐大學,越南社會主義共和國,東協,4,0,0
109,私立,一般大學,1017,實踐大學,菲律賓共和國,東協,6,0,0
109,私立,一般大學,1017,實踐大學,孟加拉人民共和國,南亞,1,0,0
109,私立,一般大學,1017,實踐大學,印度,南亞,1,0,0
109,私立,一般大學,1017,實踐大學,大陸地區,大陸地區,65,0,0
109,私立,一般大學,1017,實踐大學,土耳其共和國,其他亞洲地區,3,0,0
109,私立,一般大學,1017,實踐大學,紐西蘭,其他亞洲地區,3,0,0
109,私立,一般大學,1017,實踐大學,阿拉伯聯合大公國,其他亞洲地區,1,0,0
109,私立,一般大學,1017,實踐大學,以色列,其他亞洲地區,2,0,0
109,私立,一般大學,1017,實踐大學,日本,其他亞洲地區,27,2,0
109,私立,一般大學,1017,實踐大學,蒙古國,其他亞洲地區,1,0,0
109,私立,一般大學,1017,實踐大學,俄羅斯聯邦,其他亞洲地區,1,0,0
109,私立,一般大學,1017,實踐大學,大韓民國(南韓),其他亞洲地區,11,2,0
109,私立,一般大學,1017,實踐大學,澳大利亞,其他亞洲地區,3,1,0
109,私立,一般大學,1017,實踐大學,匈牙利共和國,歐洲,1,1,0
109,私立,一般大學,1017,實踐大學,羅馬尼亞,歐洲,1,0,0
109,私立,一般大學,1017,實踐大學,瑞典王國,歐洲,2,0,0
109,私立,一般大學,1017,實踐大學,英國,歐洲,7,3,0
109,私立,一般大學,1017,實踐大學,西班牙王國,歐洲,6,1,0
109,私立,一般大學,1017,實踐大學,德意志聯邦共和國,歐洲,4,1,0
109,私立,一般大學,1017,實踐大學,法國,歐洲,7,0,0
109,私立,一般大學,1017,實踐大學,義大利共和國,歐洲,5,0,0
109,私立,一般大學,1017,實踐大學,丹麥王國,歐洲,1,0,0
109,私立,一般大學,1017,實踐大學,芬蘭共和國,歐洲,2,1,0
109,私立,一般大學,1017,實踐大學,比利時王國,歐洲,2,0,0
109,私立,一般大學,1017,實踐大學,奧地利共和國,歐洲,2,0,0
109,私立,一般大學,1017,實踐大學,波蘭共和國,歐洲,2,0,0
109,私立,一般大學,1017,實踐大學,瑞士聯邦,歐洲,3,1,0
109,私立,一般大學,1017,實踐大學,荷蘭王國,歐洲,4,1,0
109,私立,一般大學,1017,實踐大學,捷克共和國,歐洲,4,0,0
109,私立,一般大學,1017,實踐大學,南非共和國,非洲,2,0,0
109,私立,一般大學,1017,實踐大學,美國,北美洲,33,7,0
109,私立,一般大學,1017,實踐大學,加拿大,北美洲,1,0,0
109,私立,一般大學,1017,實踐大學,秘魯共和國,中南美洲,1,0,0
