,學年度,設立別 ,學校類別,學校代碼,學校名稱,系所代碼,系所名稱,學制,僑生總計,男,女,港澳生總計,男,女
,103,私立,一般大學,1005,淡江大學,320601,資訊與圖書館學系碩士班,碩士班(日間),1,1,0,1,1,0
,103,私立,一般大學,1005,淡江大學,340201,會計學系,學士班(日間),7,3,4,30,15,15
,103,私立,一般大學,1005,淡江大學,340301,企業管理學系,學士班(日間),16,10,6,16,9,7
,103,私立,一般大學,1005,淡江大學,340306,管理科學學系,學士班(日間),1,1,0,9,7,2
,103,私立,一般大學,1005,淡江大學,340306,管理科學學系碩士班,碩士班(日間),0,0,0,1,1,0
,103,私立,一般大學,1005,淡江大學,340306,管理科學學系博士班,博士班,1,0,1,0,0,0
,103,私立,一般大學,1005,淡江大學,340307,國際企業學系,學士班(日間),20,13,7,20,7,13
,103,私立,一般大學,1005,淡江大學,340307,國際企業學系碩士班,碩士班(日間),2,0,2,0,0,0
,103,私立,一般大學,1005,淡江大學,340501,財務金融學系,學士班(日間),15,9,6,20,16,4
,103,私立,一般大學,1005,淡江大學,340501,財務金融學系碩士班,碩士班(日間),1,1,0,0,0,0
,103,私立,一般大學,1005,淡江大學,340604,保險學系,學士班(日間),4,3,1,21,17,4
,103,私立,一般大學,1005,淡江大學,440101,化學學系化學與生物化學組,學士班(日間),3,1,2,7,4,3
,103,私立,一般大學,1005,淡江大學,440101,化學學系材料化學組,學士班(日間),0,0,0,4,3,1
,103,私立,一般大學,1005,淡江大學,440301,物理學系光電物理組,學士班(日間),0,0,0,2,1,1
,103,私立,一般大學,1005,淡江大學,440301,物理學系應用物理組,學士班(日間),0,0,0,3,1,2
,103,私立,一般大學,1005,淡江大學,460101,數學學系資料科學與數理統計組,學士班(日間),1,0,1,0,0,0
,103,私立,一般大學,1005,淡江大學,460101,數學學系數學組,學士班(日間),0,0,0,1,1,0
,103,私立,一般大學,1005,淡江大學,460201,統計學系,學士班(日間),1,1,0,21,16,5
,103,私立,一般大學,1005,淡江大學,480109,資訊管理學系,學士班(日間),15,11,4,36,29,7
,103,私立,一般大學,1005,淡江大學,480109,資訊管理學系碩士班,碩士班(日間),1,1,0,0,0,0
,103,私立,一般大學,1005,淡江大學,520101,電機工程學系電子資訊組,學士班(日間),0,0,0,2,2,0
,103,私立,一般大學,1005,淡江大學,520101,電機工程學系電機與系統組,學士班(日間),0,0,0,5,5,0
,103,私立,一般大學,1005,淡江大學,520114,資訊工程學系,學士班(日間),6,5,1,17,13,4
,103,私立,一般大學,1005,淡江大學,520205,航空太空工程學系,學士班(日間),11,10,1,9,6,3
,103,私立,一般大學,1005,淡江大學,520226,機械與機電工程學系光機電整合組,學士班(日間),0,0,0,2,2,0
,103,私立,一般大學,1005,淡江大學,520226,機械與機電工程學系精密機械組,學士班(日間),2,2,0,3,3,0
,103,私立,一般大學,1005,淡江大學,520301,土木工程學系工程設施組,學士班(日間),3,3,0,17,17,0
,103,私立,一般大學,1005,淡江大學,520301,土木工程學系營建企業組,學士班(日間),0,0,0,4,4,0
,103,私立,一般大學,1005,淡江大學,520403,化學工程與材料工程學系,學士班(日間),6,4,2,5,5,0
,103,私立,一般大學,1005,淡江大學,520907,水資源及環境工程學系水資源工程組,學士班(日間),0,0,0,2,1,1
,103,私立,一般大學,1005,淡江大學,520907,水資源及環境工程學系環境工程組,學士班(日間),0,0,0,4,4,0
,103,私立,一般大學,1005,淡江大學,580101,建築學系,學士班(日間),6,3,3,7,3,4
,103,私立,一般大學,1005,淡江大學,840101,運輸管理學系,學士班(日間),11,9,2,24,16,8
,103,私立,一般大學,1005,淡江大學,840101,運輸管理學系運輸科學碩士班,碩士班(日間),1,1,0,0,0,0
,103,私立,一般大學,1006,中國文化大學,140101,教育學系,學士班(日間),3,0,3,11,3,8
,103,私立,一般大學,1006,中國文化大學,140315,體育學系,學士班(日間),0,0,0,12,8,4
,103,私立,一般大學,1006,中國文化大學,210101,美術學系,學士班(日間),7,3,4,12,4,8
,103,私立,一般大學,1006,中國文化大學,210101,美術學系碩士班,碩士班(日間),0,0,0,1,1,0
,103,私立,一般大學,1006,中國文化大學,210401,音樂學系,學士班(日間),3,0,3,4,0,4
,103,私立,一般大學,1006,中國文化大學,210401,音樂學系中國音樂組碩士班,碩士班(日間),1,1,0,0,0,0
,103,私立,一般大學,1006,中國文化大學,210401,音樂學系西洋音樂組碩士班,碩士班(日間),1,0,1,0,0,0
,103,私立,一般大學,1006,中國文化大學,210402,中國音樂學系,學士班(日間),1,0,1,2,0,2
,103,私立,一般大學,1006,中國文化大學,210501,戲劇學系,學士班(日間),8,3,5,5,2,3
,103,私立,一般大學,1006,中國文化大學,210501,戲劇學系碩士班,碩士班(日間),0,0,0,1,0,1
,103,私立,一般大學,1006,中國文化大學,210502,中國戲劇學系,學士班(日間),1,1,0,1,1,0
,103,私立,一般大學,1006,中國文化大學,210511,舞蹈學系,學士班(日間),1,0,1,1,0,1
,103,私立,一般大學,1006,中國文化大學,220201,中國文學系,學士班(日間),1,0,1,5,3,2
,103,私立,一般大學,1006,中國文化大學,220201,中國文學系中國文學組,學士班(日間),1,0,1,3,1,2
,103,私立,一般大學,1006,中國文化大學,220201,中國文學系文藝創作組,學士班(日間),1,0,1,1,0,1
,103,私立,一般大學,1006,中國文化大學,220201,中國語文學系,學士班(日間),3,2,1,7,3,4
,103,私立,一般大學,1006,中國文化大學,220201,中國文學系碩士班,碩士班(日間),0,0,0,1,1,0
,103,私立,一般大學,1006,中國文化大學,220201,中國文學系博士班,博士班,0,0,0,1,1,0
,103,私立,一般大學,1006,中國文化大學,220307,英國語文學系,學士班(日間),14,5,9,12,6,6
,103,私立,一般大學,1006,中國文化大學,220314,法國語文學系,學士班(日間),5,1,4,5,1,4
,103,私立,一般大學,1006,中國文化大學,220315,德國語文學系,學士班(日間),0,0,0,7,0,7
,103,私立,一般大學,1006,中國文化大學,220320,日本語文學系,學士班(日間),7,1,6,17,6,11
,103,私立,一般大學,1006,中國文化大學,220323,俄國語文學系,學士班(日間),1,0,1,4,2,2
,103,私立,一般大學,1006,中國文化大學,220324,韓國語文學系,學士班(日間),7,0,7,4,0,4
,103,私立,一般大學,1006,中國文化大學,220324,韓國語文學系碩士班,碩士班(日間),2,1,1,0,0,0
,103,私立,一般大學,1006,中國文化大學,220901,史學系,學士班(日間),3,3,0,10,7,3
,103,私立,一般大學,1006,中國文化大學,220901,史學系碩士班,碩士班(日間),1,1,0,1,1,0
,103,私立,一般大學,1006,中國文化大學,221101,哲學系,學士班(日間),2,1,1,9,7,2
,103,私立,一般大學,1006,中國文化大學,310101,經濟學系,學士班(日間),6,4,2,10,9,1
,103,私立,一般大學,1006,中國文化大學,310101,經濟學系碩士班,碩士班(日間),0,0,0,1,1,0
,103,私立,一般大學,1006,中國文化大學,310201,政治學系,學士班(日間),4,2,2,7,3,4
,103,私立,一般大學,1006,中國文化大學,310504,心理輔導學系,學士班(日間),5,1,4,8,6,2
,103,私立,一般大學,1006,中國文化大學,310504,心理輔導學系碩士班,碩士班(日間),0,0,0,1,0,1
,103,私立,一般大學,1006,中國文化大學,310601,地理學系,學士班(日間),2,1,1,5,3,2
,103,私立,一般大學,1006,中國文化大學,310601,地理學系(第1類組),學士班(日間),1,0,1,2,1,1
,103,私立,一般大學,1006,中國文化大學,310804,行政管理學系,學士班(日間),1,1,0,13,7,6
,103,私立,一般大學,1006,中國文化大學,311003,勞工關係學系,學士班(日間),1,0,1,8,6,2
,103,私立,一般大學,1006,中國文化大學,311003,勞工關係學系人力資源組,學士班(日間),0,0,0,1,1,0
,103,私立,一般大學,1006,中國文化大學,320101,大眾傳播學系,學士班(日間),13,8,5,18,8,10
,103,私立,一般大學,1006,中國文化大學,320105,資訊傳播學系,學士班(日間),0,0,0,3,1,2
,103,私立,一般大學,1006,中國文化大學,320201,新聞學系,學士班(日間),8,2,6,17,9,8
,103,私立,一般大學,1006,中國文化大學,320802,廣告學系,學士班(日間),8,4,4,15,8,7
,103,私立,一般大學,1006,中國文化大學,340118,全球商務學士學位學程,學士班(日間),1,1,0,0,0,0
,103,私立,一般大學,1006,中國文化大學,340201,會計學系,學士班(日間),4,1,3,6,3,3
,103,私立,一般大學,1006,中國文化大學,340301,企業管理學系,學士班(日間),0,0,0,1,1,0
,103,私立,一般大學,1006,中國文化大學,340307,國際企業管理學系,學士班(日間),16,11,5,16,11,5
,103,私立,一般大學,1006,中國文化大學,340307,國際企業管理學系碩士班,碩士班(日間),1,1,0,1,1,0
,103,私立,一般大學,1006,中國文化大學,340401,國際貿易學系,學士班(日間),15,8,7,8,3,5
,103,私立,一般大學,1006,中國文化大學,340501,財務金融學系,學士班(日間),8,6,2,5,3,2
,103,私立,一般大學,1006,中國文化大學,340501,財務金融學系財務金融組,學士班(日間),0,0,0,1,1,0
,103,私立,一般大學,1006,中國文化大學,380101,法律學系,學士班(日間),2,1,1,3,1,2
,103,私立,一般大學,1006,中國文化大學,380101,法律學系法學組,學士班(日間),0,0,0,1,1,0
,103,私立,一般大學,1006,中國文化大學,380101,法律學系財經法律組,學士班(日間),0,0,0,1,0,1
,103,私立,一般大學,1006,中國文化大學,420103,生命科學系,學士班(日間),2,1,1,1,1,0
,103,私立,一般大學,1006,中國文化大學,420302,生物科技研究所碩士班,碩士班(日間),1,0,1,0,0,0
,103,私立,一般大學,1006,中國文化大學,440101,化學系,學士班(日間),1,0,1,2,1,1
,103,私立,一般大學,1006,中國文化大學,440203,地質學系,學士班(日間),0,0,0,4,3,1
,103,私立,一般大學,1006,中國文化大學,440401,大氣科學系,學士班(日間),0,0,0,4,1,3
,103,私立,一般大學,1006,中國文化大學,460102,應用數學系,學士班(日間),0,0,0,2,1,1
,103,私立,一般大學,1006,中國文化大學,480109,資訊管理學系,學士班(日間),5,4,1,9,6,3
,103,私立,一般大學,1006,中國文化大學,520101,電機工程學系,學士班(日間),1,1,0,2,2,0
,103,私立,一般大學,1006,中國文化大學,520114,資訊工程學系,學士班(日間),1,1,0,2,2,0
,103,私立,一般大學,1006,中國文化大學,520114,資訊工程學系A組,學士班(日間),1,1,0,0,0,0
,103,私立,一般大學,1006,中國文化大學,520114,資訊工程學系B組,學士班(日間),1,1,0,1,1,0
,103,私立,一般大學,1006,中國文化大學,520201,機械工程學系,學士班(日間),0,0,0,1,1,0
,103,私立,一般大學,1006,中國文化大學,520701,紡織工程學系,學士班(日間),0,0,0,2,1,1
,103,私立,一般大學,1006,中國文化大學,520701,紡織工程學系B組,學士班(日間),1,0,1,0,0,0
,103,私立,一般大學,1006,中國文化大學,580108,建築及都市設計學系,學士班(日間),0,0,0,10,9,1
,103,私立,一般大學,1006,中國文化大學,580108,建築及都市設計學系碩士班,碩士班(日間),1,0,1,0,0,0
,103,私立,一般大學,1006,中國文化大學,580203,景觀學系,學士班(日間),4,1,3,11,6,5
,103,私立,一般大學,1006,中國文化大學,580305,市政暨環境規劃學系,學士班(日間),0,0,0,11,8,3
,103,私立,一般大學,1006,中國文化大學,620203,動物科學系,學士班(日間),2,1,1,9,4,5
,103,私立,一般大學,1006,中國文化大學,620302,園藝暨生物技術學系,學士班(日間),3,3,0,3,0,3
,103,私立,一般大學,1006,中國文化大學,620702,土地資源學系,學士班(日間),0,0,0,3,3,0
,103,私立,一般大學,1006,中國文化大學,621001,森林暨自然保育學系,學士班(日間),0,0,0,7,4,3
,103,私立,一般大學,1006,中國文化大學,720504,保健營養學系,學士班(日間),4,1,3,10,2,8
,103,私立,一般大學,1006,中國文化大學,760304,社會福利學系,學士班(日間),1,0,1,14,6,8
,103,私立,一般大學,1006,中國文化大學,810202,觀光事業學系,學士班(日間),17,8,9,17,11,6
,103,私立,一般大學,1006,中國文化大學,810313,技擊運動暨國術學系,學士班(日間),1,1,0,2,2,0
,103,私立,一般大學,1006,中國文化大學,810405,運動與健康促進學系,學士班(日間),0,0,0,2,1,1
,103,私立,一般大學,1006,中國文化大學,810602,生活應用科學系,學士班(日間),2,0,2,2,0,2
,103,私立,一般大學,1007,逢甲大學,220201,中國文學系,學士班(日間),2,1,1,12,6,6
,103,私立,一般大學,1007,逢甲大學,220301,外國語文學系,學士班(日間),7,4,3,21,9,12
,103,私立,一般大學,1007,逢甲大學,310101,經濟學系,學士班(日間),1,0,1,9,9,0
,103,私立,一般大學,1007,逢甲大學,310101,經濟學系,碩士班(日間),1,1,0,1,1,0
,103,私立,一般大學,1007,逢甲大學,310103,合作經濟學系,學士班(日間),2,1,1,1,1,0
,103,私立,一般大學,1007,逢甲大學,340201,會計學系,學士班(日間),2,0,2,19,13,6
,103,私立,一般大學,1007,逢甲大學,340301,企業管理學系,學士班(日間),48,35,13,38,23,15
,103,私立,一般大學,1007,逢甲大學,340307,國際企業管理學士學位學程(英語專班),學士班(日間),19,9,10,14,4,10
,103,私立,一般大學,1007,逢甲大學,340401,國際貿易學系,學士班(日間),22,15,7,16,12,4
,103,私立,一般大學,1007,逢甲大學,340401,國際貿易學系,碩士班(日間),1,0,1,0,0,0
,103,私立,一般大學,1007,逢甲大學,340501,財務金融學系,學士班(日間),12,7,5,14,13,1
,103,私立,一般大學,1007,逢甲大學,340529,財務工程與精算學士學位學程,學士班(日間),1,0,1,2,2,0
,103,私立,一般大學,1007,逢甲大學,340601,風險管理與保險學系,學士班(日間),2,1,1,2,1,1
,103,私立,一般大學,1007,逢甲大學,340703,財稅學系,學士班(日間),0,0,0,1,1,0
,103,私立,一般大學,1007,逢甲大學,340801,行銷學系,學士班(日間),19,13,6,24,16,8
,103,私立,一般大學,1007,逢甲大學,460102,應用數學系,學士班(日間),0,0,0,2,1,1
,103,私立,一般大學,1007,逢甲大學,460201,統計學系,學士班(日間),1,1,0,1,1,0
,103,私立,一般大學,1007,逢甲大學,520101,電機工程學系,學士班(日間),2,2,0,4,4,0
,103,私立,一般大學,1007,逢甲大學,520101,電機工程學系,碩士班(日間),1,1,0,0,0,0
,103,私立,一般大學,1007,逢甲大學,520103,電子工程學系,學士班(日間),4,4,0,6,6,0
,103,私立,一般大學,1007,逢甲大學,520103,電子工程學系,碩士班(日間),1,1,0,0,0,0
,103,私立,一般大學,1007,逢甲大學,520114,資訊工程學系,學士班(日間),10,9,1,10,10,0
,103,私立,一般大學,1007,逢甲大學,520154,自動控制工程學系,學士班(日間),1,1,0,1,1,0
,103,私立,一般大學,1007,逢甲大學,520199,資訊電機學院不分系榮譽班,學士班(日間),0,0,0,1,1,0
,103,私立,一般大學,1007,逢甲大學,520207,航太與系統工程學系,學士班(日間),4,4,0,8,6,2
,103,私立,一般大學,1007,逢甲大學,520220,機械與電腦輔助工程學系,學士班(日間),1,1,0,6,6,0
,103,私立,一般大學,1007,逢甲大學,520265,精密系統設計學士學位學程,學士班(日間),1,1,0,0,0,0
,103,私立,一般大學,1007,逢甲大學,520301,土木工程學系,學士班(日間),5,5,0,10,10,0
,103,私立,一般大學,1007,逢甲大學,520401,化學工程學系,學士班(日間),1,1,0,3,3,0
,103,私立,一般大學,1007,逢甲大學,520502,材料科學與工程學系,學士班(日間),0,0,0,3,3,0
,103,私立,一般大學,1007,逢甲大學,520601,工業工程與系統管理學系,學士班(日間),2,2,0,0,0,0
,103,私立,一般大學,1007,逢甲大學,520903,環境工程與科學學系,學士班(日間),1,1,0,8,7,1
,103,私立,一般大學,1007,逢甲大學,521004,水利工程與資源保育學系,學士班(日間),2,1,1,0,0,0
,103,私立,一般大學,1007,逢甲大學,580101,建築學系,學士班(日間),9,3,6,16,12,4
,103,私立,一般大學,1007,逢甲大學,580304,土地管理學系,學士班(日間),1,1,0,3,2,1
,103,私立,一般大學,1007,逢甲大學,580308,都市計畫與空間資訊學系,學士班(日間),0,0,0,9,7,2
,103,私立,一般大學,1007,逢甲大學,840102,運輸科技與管理學系,學士班(日間),5,4,1,7,6,1
,103,私立,一般大學,1008,靜宜大學,140101,教育學系,碩士班(日間),1,1,0,0,0,0
,103,私立,一般大學,1008,靜宜大學,220101,臺灣文學系,學士班(日間),0,0,0,1,1,0
,103,私立,一般大學,1008,靜宜大學,220201,中國文學系,學士班(日間),0,0,0,5,3,2
