學年度,設立別,學校類別,學校統計處代碼,學校名稱,學院名稱,系所代碼,系所名稱,學制班別,學籍分組,畢業總人數,畢業生修讀學術倫理教育課程人數,學位論文不公開件數,學位論文考試委員人次-符合各學位考試委員職級之教師或院士,學位論文考試委員人次-有博士學位且學術有成就,學位論文考試委員人次-屬稀少或特殊性考試委員
108,公立,技專校院,0023,國立雲林科技大學,管理學院,06131032,資訊管理系,碩士在職專班,-,3,2,0,9,0,0
108,公立,技專校院,0023,國立雲林科技大學,管理學院,06131032,資訊管理系,博士班,-,1,0,0,5,0,0
108,公立,技專校院,0023,國立雲林科技大學,管理學院,06131060,資訊科技服務管理數位學習碩士在職專班,碩士在職專班,-,15,14,0,45,0,0
108,公立,技專校院,0023,國立雲林科技大學,管理學院,07191048,工業工程與管理系,碩士班(日間),-,47,43,0,146,0,1
108,公立,技專校院,0023,國立雲林科技大學,管理學院,07191048,工業工程與管理系,碩士在職專班,-,10,8,0,30,0,0
108,公立,技專校院,0023,國立雲林科技大學,管理學院,07191048,工業工程與管理系,博士班,-,1,0,0,5,0,0
108,公立,技專校院,0023,國立雲林科技大學,管理學院,07191048,工業工程與管理系健康產業管理碩士在職專班,碩士在職專班,-,17,11,0,50,1,0
108,公立,技專校院,0024,國立屏東科技大學,人文暨社會科學院,01118001,技術及職業教育研究所,碩士班(日間),-,11,1,0,33,0,0
108,公立,技專校院,0024,國立屏東科技大學,人文暨社會科學院,01118001,技術及職業教育研究所,碩士在職專班,-,5,1,0,15,0,0
108,公立,技專校院,0024,國立屏東科技大學,人文暨社會科學院,02311002,應用外語系,碩士班(日間),-,2,0,0,6,0,0
108,公立,技專校院,0024,國立屏東科技大學,人文暨社會科學院,03143004,客家文化產業研究所,碩士班(日間),-,4,0,0,12,0,0
108,公立,技專校院,0024,國立屏東科技大學,人文暨社會科學院,09221052,幼兒保育系,碩士班(日間),-,1,0,0,3,0,0
108,公立,技專校院,0024,國立屏東科技大學,人文暨社會科學院,09231051,社會工作系,碩士班(日間),-,12,2,0,36,0,0
108,公立,技專校院,0024,國立屏東科技大學,人文暨社會科學院,10152057,休閒運動健康系,碩士班(日間),-,5,0,0,18,1,0
108,公立,技專校院,0024,國立屏東科技大學,人文暨社會科學院,10152057,休閒運動健康系,碩士在職專班,-,15,0,0,45,0,0
108,公立,技專校院,0024,國立屏東科技大學,工學院,05292040,水土保持系,碩士班(日間),-,21,0,0,73,16,0
108,公立,技專校院,0024,國立屏東科技大學,工學院,07112024,材料工程研究所,碩士班(日間),-,7,0,0,22,4,0
108,公立,技專校院,0024,國立屏東科技大學,工學院,07121025,環境工程與科學系,碩士班(日間),-,29,0,0,110,5,2
108,公立,技專校院,0024,國立屏東科技大學,工學院,07121025,環境工程與科學系,碩士在職專班,-,3,1,0,9,0,0
108,公立,技專校院,0024,國立屏東科技大學,工學院,07121025,環境工程與科學系,博士班,-,3,0,0,14,3,0
108,公立,技專校院,0024,國立屏東科技大學,工學院,07151018,機械工程系,碩士班(日間),-,21,1,0,71,0,0
108,公立,技專校院,0024,國立屏東科技大學,工學院,07151018,機械工程系,碩士在職專班,-,2,0,0,6,0,0
108,公立,技專校院,0024,國立屏東科技大學,工學院,07151020,生物機電工程系,碩士班(日間),-,9,3,0,35,2,0
108,公立,技專校院,0024,國立屏東科技大學,工學院,07161019,車輛工程系,碩士班(日間),-,31,2,0,113,9,2
108,公立,技專校院,0024,國立屏東科技大學,工學院,07321021,土木工程系,碩士班(日間),-,6,2,0,25,0,0
108,公立,技專校院,0024,國立屏東科技大學,工學院,07321021,土木工程系,碩士在職專班,-,10,0,0,30,0,0
108,公立,技專校院,0024,國立屏東科技大學,工學院,07321021,土木工程系,博士班,-,4,0,0,25,0,0
108,公立,技專校院,0024,國立屏東科技大學,國際學院,05121050,動物用疫苗國際學位專班,碩士班(日間),-,2,0,0,6,0,0
108,公立,技專校院,0024,國立屏東科技大學,國際學院,05121050,動物用疫苗國際學位專班,博士班,-,1,0,0,5,0,0
108,公立,技專校院,0024,國立屏東科技大學,國際學院,07211037,食品科學國際碩士學位學程,碩士班(日間),-,7,2,0,26,0,0
108,公立,技專校院,0024,國立屏東科技大學,國際學院,07321022,土壤與水工程國際碩士學位學程,碩士班(日間),-,2,0,0,6,0,0
108,公立,技專校院,0024,國立屏東科技大學,國際學院,08193036,農企業管理國際碩士學位學程,碩士班(日間),-,13,10,0,42,0,0
108,公立,技專校院,0024,國立屏東科技大學,國際學院,08199030,熱帶農業暨國際合作系,碩士班(日間),-,9,0,0,29,4,0
108,公立,技專校院,0024,國立屏東科技大學,國際學院,08199030,熱帶農業暨國際合作系,博士班,-,11,0,0,56,4,0
108,公立,技專校院,0024,國立屏東科技大學,國際學院,08312068,觀賞魚科技及水生動物健康國際學位專班,碩士班(日間),-,1,0,0,2,1,0
108,公立,技專校院,0024,國立屏東科技大學,農學院,05121015,生物科技系,碩士班(日間),-,20,1,0,68,0,0
108,公立,技專校院,0024,國立屏東科技大學,農學院,05121016,農學院生物資源博士班,博士班,-,1,1,0,4,1,0
108,公立,技專校院,0024,國立屏東科技大學,農學院,07211037,食品科學系,碩士班(日間),-,29,4,0,105,0,0
108,公立,技專校院,0024,國立屏東科技大學,農學院,07211037,食品科學系,博士班,-,5,0,0,25,2,0
108,公立,技專校院,0024,國立屏東科技大學,農學院,07211039,食品生技碩士學位學程在職專班,碩士在職專班,-,8,0,0,24,0,0
108,公立,技專校院,0024,國立屏東科技大學,農學院,07211066,食品安全管理研究所,碩士班(日間),-,11,3,0,39,6,0
108,公立,技專校院,0024,國立屏東科技大學,農學院,08111029,農園生產系,碩士班(日間),-,6,0,0,16,3,1
108,公立,技專校院,0024,國立屏東科技大學,農學院,08111029,農園生產系,碩士在職專班,-,2,0,0,6,0,0
108,公立,技專校院,0024,國立屏東科技大學,農學院,08111029,農園生產系,博士班,-,3,2,0,12,4,0
108,公立,技專校院,0024,國立屏東科技大學,農學院,08112032,動物科學與畜產系,碩士班(日間),-,7,0,0,16,12,0
108,公立,技專校院,0024,國立屏東科技大學,農學院,08194035,植物醫學系,碩士班(日間),-,6,1,0,17,1,0
108,公立,技專校院,0024,國立屏東科技大學,農學院,08211041,森林系,碩士班(日間),-,9,1,0,22,7,0
108,公立,技專校院,0024,國立屏東科技大學,農學院,08211043,木材科學與設計系,碩士班(日間),-,5,0,0,19,0,0
108,公立,技專校院,0024,國立屏東科技大學,農學院,08312046,水產養殖系,碩士班(日間),-,10,1,0,39,0,0
108,公立,技專校院,0024,國立屏東科技大學,農學院,08312046,水產養殖系,博士班,-,2,1,0,12,0,0
108,公立,技專校院,0024,國立屏東科技大學,管理學院,02125003,時尚設計與管理系,碩士班(日間),-,4,1,0,13,0,0
108,公立,技專校院,0024,國立屏東科技大學,管理學院,04131005,企業管理系,碩士班(日間),-,10,2,0,30,0,0
108,公立,技專校院,0024,國立屏東科技大學,管理學院,04131005,企業管理系,碩士在職專班,-,5,0,0,15,0,0
108,公立,技專校院,0024,國立屏東科技大學,管理學院,04199008,科技管理研究所,碩士班(日間),-,4,0,0,14,0,0
108,公立,技專校院,0024,國立屏東科技大學,管理學院,04199009,工業管理系,碩士班(日間),-,22,2,0,64,2,0
108,公立,技專校院,0024,國立屏東科技大學,管理學院,04199009,工業管理系,碩士在職專班,-,3,0,0,9,0,0
108,公立,技專校院,0024,國立屏東科技大學,管理學院,04199011,高階經營管理碩士在職專班,碩士在職專班,-,23,0,0,70,0,0
108,公立,技專校院,0024,國立屏東科技大學,管理學院,06131017,資訊管理系,碩士班(日間),-,7,1,0,31,2,0
108,公立,技專校院,0024,國立屏東科技大學,管理學院,06131017,資訊管理系,碩士在職專班,-,10,3,0,30,0,0
108,公立,技專校院,0024,國立屏東科技大學,管理學院,07312027,景觀暨遊憩管理研究所,碩士班(日間),-,3,0,0,13,0,0
108,公立,技專校院,0024,國立屏東科技大學,管理學院,08193036,農企業管理系,碩士班(日間),-,7,6,0,22,0,0
108,公立,技專校院,0024,國立屏東科技大學,管理學院,08193036,農企業管理系,碩士在職專班,-,15,15,0,45,0,0
108,公立,技專校院,0024,國立屏東科技大學,管理學院,08193036,管理學院農企管理系碩士在職專班,碩士在職專班,-,1,0,0,3,0,0
108,公立,技專校院,0024,國立屏東科技大學,管理學院,10131054,餐旅管理系,碩士班(日間),-,7,0,0,23,1,0
108,公立,技專校院,0024,國立屏東科技大學,獸醫學院,05121049,動物疫苗科技研究所,碩士班(日間),-,8,0,0,26,0,0
108,公立,技專校院,0024,國立屏東科技大學,獸醫學院,05221014,野生動物保育研究所,碩士班(日間),-,10,6,0,30,4,0
108,公立,技專校院,0024,國立屏東科技大學,獸醫學院,08411048,獸醫學系,碩士班(日間),-,4,0,0,13,0,0
108,公立,技專校院,0024,國立屏東科技大學,獸醫學院,08411048,獸醫學系,碩士在職專班,-,7,0,0,21,0,0
108,公立,技專校院,0024,國立屏東科技大學,獸醫學院,08411048,獸醫學系,博士班,-,4,0,0,19,5,0
108,公立,技專校院,0025,國立臺北科技大學,人文與社會科學學院,01118001,技術及職業教育研究所,碩士班(日間),-,20,0,0,65,0,0
108,公立,技專校院,0025,國立臺北科技大學,人文與社會科學學院,01118001,技術及職業教育研究所,碩士在職專班,-,18,0,0,62,0,0
108,公立,技專校院,0025,國立臺北科技大學,人文與社會科學學院,01118001,技術及職業教育研究所,博士班,-,3,0,0,15,0,0
108,公立,技專校院,0025,國立臺北科技大學,人文與社會科學學院,02299018,文化事業發展系,碩士班(日間),-,2,0,0,6,0,0
108,公立,技專校院,0025,國立臺北科技大學,人文與社會科學學院,02311002,應用英文系,碩士班(日間),-,12,0,0,37,0,0
108,公立,技專校院,0025,國立臺北科技大學,人文與社會科學學院,02311002,應用英文系,碩士在職專班,-,6,0,0,17,1,0
108,公立,技專校院,0025,國立臺北科技大學,人文與社會科學學院,04212024,智慧財產權研究所,碩士班(日間),-,14,0,0,38,2,7
108,公立,技專校院,0025,國立臺北科技大學,人文與社會科學學院,04212024,智慧財產權研究所,碩士在職專班,-,5,0,0,13,0,2
108,公立,技專校院,0025,國立臺北科技大學,工程學院,07111047,工程學院_能源與光電材料外國學生專班,博士班,-,5,0,0,30,0,0
108,公立,技專校院,0025,國立臺北科技大學,工程學院,07111048,化學工程與生物科技系化學工程碩士在職專班,碩士在職專班,-,10,0,0,37,0,0
108,公立,技專校院,0025,國立臺北科技大學,工程學院,07111048,化學工程與生物科技系化學工程碩士班,碩士班(日間),-,61,0,0,229,21,1
108,公立,技專校院,0025,國立臺北科技大學,工程學院,07111048,化學工程與生物科技系生化與生醫工程碩士班,碩士班(日間),-,10,0,0,43,0,0
108,公立,技專校院,0025,國立臺北科技大學,工程學院,07111048,化學工程與生物科技系博士班,博士班,-,2,0,0,10,2,0
108,公立,技專校院,0025,國立臺北科技大學,工程學院,07111053,分子科學與工程系有機高分子博士班,博士班,-,6,0,0,26,6,0
108,公立,技專校院,0025,國立臺北科技大學,工程學院,07111053,分子科學與工程系有機高分子碩士在職專班,碩士在職專班,-,17,0,0,29,45,0
108,公立,技專校院,0025,國立臺北科技大學,工程學院,07111053,分子科學與工程系有機高分子碩士班,碩士班(日間),-,47,0,0,128,33,0
108,公立,技專校院,0025,國立臺北科技大學,工程學院,07112057,材料科學與工程研究所,碩士班(日間),-,38,38,0,132,24,0
108,公立,技專校院,0025,國立臺北科技大學,工程學院,07112057,材料科學與工程研究所,碩士在職專班,-,3,0,0,9,9,0
108,公立,技專校院,0025,國立臺北科技大學,工程學院,07112057,材料科學與工程研究所,博士班,-,1,1,0,7,0,0
108,公立,技專校院,0025,國立臺北科技大學,工程學院,07112059,資源工程研究所,碩士班(日間),-,25,0,0,77,28,0
108,公立,技專校院,0025,國立臺北科技大學,工程學院,07112059,資源工程研究所,碩士在職專班,-,2,0,0,7,1,0
108,公立,技專校院,0025,國立臺北科技大學,工程學院,07112059,資源工程研究所博士班,博士班,-,1,0,0,5,0,0
108,公立,技專校院,0025,國立臺北科技大學,工程學院,07121063,環境工程與管理研究所,碩士班(日間),-,33,0,0,100,17,0
108,公立,技專校院,0025,國立臺北科技大學,工程學院,07121063,環境工程與管理研究所,碩士在職專班,-,5,0,0,12,7,0
108,公立,技專校院,0025,國立臺北科技大學,工程學院,07121063,環境工程與管理研究所,博士班,-,2,0,0,9,2,0
108,公立,技專校院,0025,國立臺北科技大學,工程學院,07321045,土木工程系土木與防災博士班,博士班,-,1,0,0,5,0,0
108,公立,技專校院,0025,國立臺北科技大學,工程學院,07321045,土木工程系土木與防災碩士在職專班,碩士在職專班,-,24,0,0,23,24,0
108,公立,技專校院,0025,國立臺北科技大學,工程學院,07321045,土木工程系土木與防災碩士班,碩士班(日間),-,74,1,1,171,74,1
108,公立,技專校院,0025,國立臺北科技大學,設計學院,02112007,互動設計系,碩士班(日間),-,14,0,0,45,0,0
108,公立,技專校院,0025,國立臺北科技大學,設計學院,02112007,互動設計系,碩士在職專班,-,19,0,0,58,0,0
108,公立,技專校院,0025,國立臺北科技大學,設計學院,02112007,互動設計系_互動設計與創新外國學生專班,碩士班(日間),-,8,0,0,26,0,0
108,公立,技專校院,0025,國立臺北科技大學,設計學院,02122003,設計學院設計博士班,博士班,-,5,0,0,28,0,1
108,公立,技專校院,0025,國立臺北科技大學,設計學院,02123009,工業設計系創新設計碩士班,碩士班(日間),-,16,0,0,37,9,2
108,公立,技專校院,0025,國立臺北科技大學,設計學院,02123009,工業設計系創新設計碩士班,碩士在職專班,-,10,0,0,29,0,1
108,公立,技專校院,0025,國立臺北科技大學,設計學院,07311071,建築系建築與都市設計碩士班,碩士班(日間),-,24,0,0,78,0,0
108,公立,技專校院,0025,國立臺北科技大學,設計學院,07311071,建築系建築與都市設計碩士班,碩士在職專班,-,17,0,0,51,3,3
108,公立,技專校院,0025,國立臺北科技大學,電資學院,06131034,資訊工程系,碩士班(日間),-,62,0,0,208,12,0
108,公立,技專校院,0025,國立臺北科技大學,電資學院,06131034,資訊工程系,博士班,-,2,0,0,13,0,0
108,公立,技專校院,0025,國立臺北科技大學,電資學院,07112067,工程學院_能源與光電材料外國學生專班,博士班,-,3,0,0,15,0,0
108,公立,技專校院,0025,國立臺北科技大學,電資學院,07141025,電機工程系,碩士班(日間),-,111,0,0,459,0,0
108,公立,技專校院,0025,國立臺北科技大學,電資學院,07141025,電機工程系,碩士在職專班,-,15,0,0,29,28,0
108,公立,技專校院,0025,國立臺北科技大學,電資學院,07141025,電機工程系,博士班,-,3,0,0,23,1,0
108,公立,技專校院,0025,國立臺北科技大學,電資學院,07141025,電機工程系_電力電子產業碩士專班,碩士班(日間),-,7,0,0,24,0,1
