學年度,設立別,學校類別,學校統計處代碼,學校名稱,單位代碼,單位名稱,專任教師數-教師總數,專任教師數-教師總數男,專任教師數-教師總數女,專任教師數-教授男,專任教師數-教授女,專任教師數-副教授男,專任教師數-副教授女,專任教師數-助理教授男,專任教師數-助理教授女,專任教師數-講師男,專任教師數-講師女,專任教師數-其他教師男,專任教師數-其他教師女,專任助理教授以上總人數,專任助理教授以上總人數男,專任助理教授以上總人數女,專任講師以上總人數,專任講師以上總人數男,專任講師以上總人數女
109,公立,一般大學,0013,國立中正大學,01114007,教育領導與管理發展國際博士學位學程,2,0,2,0,2,0,0,0,0,0,0,0,0,2,0,2,2,0,2
109,公立,一般大學,0013,國立中正大學,01114007,教育領導與管理發展國際碩士學位學程,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
109,公立,一般大學,0013,國立中正大學,02221015,歷史學系,15,10,5,4,3,3,2,3,0,0,0,0,0,15,10,5,15,10,5
109,公立,一般大學,0013,國立中正大學,02231016,哲學系,15,14,1,5,1,8,0,1,0,0,0,0,0,15,14,1,15,14,1
109,公立,一般大學,0013,國立中正大學,02311012,外國語文學系,17,6,11,2,5,3,5,1,1,0,0,0,0,17,6,11,17,6,11
109,公立,一般大學,0013,國立中正大學,02321010,台灣文學與創意應用研究所,7,5,2,1,0,1,1,3,1,0,0,0,0,7,5,2,7,5,2
109,公立,一般大學,0013,國立中正大學,02322011,中國文學系,16,7,9,2,7,2,2,3,0,0,0,0,0,16,7,9,16,7,9
109,公立,一般大學,0013,國立中正大學,02399014,語言學研究所,7,4,3,4,3,0,0,0,0,0,0,0,0,7,4,3,7,4,3
109,公立,一般大學,0013,國立中正大學,03111017,經濟學系,17,11,6,7,3,2,3,2,0,0,0,0,0,17,11,6,17,11,6
109,公立,一般大學,0013,國立中正大學,03121018,政治學系,13,9,4,2,3,7,1,0,0,0,0,0,0,13,9,4,13,9,4
109,公立,一般大學,0013,國立中正大學,03122024,戰略暨國際事務研究所,5,5,0,4,0,0,0,1,0,0,0,0,0,5,5,0,5,5,0
109,公立,一般大學,0013,國立中正大學,03131019,心理學系,18,8,10,5,6,3,4,0,0,0,0,0,0,18,8,10,18,8,10
109,公立,一般大學,0013,國立中正大學,03191025,勞工關係學系,14,8,6,5,2,3,4,0,0,0,0,0,0,14,8,6,14,8,6
109,公立,一般大學,0013,國立中正大學,03199026,犯罪防治學系,12,7,5,7,4,0,1,0,0,0,0,0,0,12,7,5,12,7,5
109,公立,一般大學,0013,國立中正大學,03211028,傳播學系,15,11,4,5,2,3,2,2,0,1,0,0,0,14,10,4,15,11,4
109,公立,一般大學,0013,國立中正大學,04111032,會計與資訊科技學系,12,8,4,2,0,3,4,3,0,0,0,0,0,12,8,4,12,8,4
109,公立,一般大學,0013,國立中正大學,04121034,財務金融學系,19,11,8,6,0,2,6,3,2,0,0,0,0,19,11,8,19,11,8
109,公立,一般大學,0013,國立中正大學,04121035,國際財務金融管理碩士學位學程,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
109,公立,一般大學,0013,國立中正大學,04131033,企業管理學系,19,15,4,10,1,4,2,1,1,0,0,0,0,19,15,4,19,15,4
109,公立,一般大學,0013,國立中正大學,04199038,高階主管管理碩士在職專班,2,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0
109,公立,一般大學,0013,國立中正大學,04211039,法律學系,23,16,7,12,4,3,3,1,0,0,0,0,0,23,16,7,23,16,7
109,公立,一般大學,0013,國立中正大學,04212040,財經法律學系,8,7,1,4,1,2,0,1,0,0,0,0,0,8,7,1,8,7,1
109,公立,一般大學,0013,國立中正大學,05121075,生物醫學科學系,14,12,2,5,1,6,1,1,0,0,0,0,0,14,12,2,14,12,2
109,公立,一般大學,0013,國立中正大學,05311045,化學暨生物化學系,17,13,4,10,1,2,3,1,0,0,0,0,0,17,13,4,17,13,4
109,公立,一般大學,0013,國立中正大學,05321047,地球與環境科學系,18,16,2,6,2,6,0,4,0,0,0,0,0,18,16,2,18,16,2
109,公立,一般大學,0013,國立中正大學,05331067,物理學系,19,18,1,13,0,2,0,3,1,0,0,0,0,19,18,1,19,18,1
109,公立,一般大學,0013,國立中正大學,05399Y37,理學院,4,3,1,3,1,0,0,0,0,0,0,0,0,4,3,1,4,3,1
109,公立,一般大學,0013,國立中正大學,05411049,數學系,21,17,4,6,1,6,3,5,0,0,0,0,0,21,17,4,21,17,4
109,公立,一般大學,0013,國立中正大學,06131053,資訊管理學系,11,7,4,4,1,3,2,0,1,0,0,0,0,11,7,4,11,7,4
109,公立,一般大學,0013,國立中正大學,06131055,資訊工程學系,27,26,1,9,0,13,1,4,0,0,0,0,0,27,26,1,27,26,1
109,公立,一般大學,0013,國立中正大學,07111061,化學工程學系,14,11,3,10,0,1,1,0,1,0,1,0,0,13,11,2,14,11,3
109,公立,一般大學,0013,國立中正大學,07141054,電機工程學系,21,19,2,15,1,2,1,2,0,0,0,0,0,21,19,2,21,19,2
109,公立,一般大學,0013,國立中正大學,07141056,通訊工程學系,15,15,0,8,0,5,0,2,0,0,0,0,0,15,15,0,15,15,0
109,公立,一般大學,0013,國立中正大學,07151058,機械工程學系,24,23,1,17,0,2,1,4,0,0,0,0,0,24,23,1,24,23,1
109,公立,一般大學,0013,國立中正大學,09231063,社會福利學系,15,8,7,5,4,1,1,1,2,1,0,0,0,14,7,7,15,8,7
109,公立,一般大學,0013,國立中正大學,10141064,運動競技學系,13,9,4,4,2,3,1,1,0,0,0,1,1,11,8,3,11,8,3
109,公立,一般大學,0013,國立中正大學,99999Z01,通識中心,7,5,2,2,0,0,0,2,1,1,1,0,0,5,4,1,7,5,2
109,公立,一般大學,0013,國立中正大學,99999Z03,學生事務處,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
109,公立,一般大學,0013,國立中正大學,99999Z05,師資培育中心,6,5,1,4,0,1,1,0,0,0,0,0,0,6,5,1,6,5,1
109,公立,一般大學,0013,國立中正大學,99999Z08,語言中心,6,1,5,0,0,0,1,1,3,0,1,0,0,5,1,4,6,1,5
109,公立,一般大學,0013,國立中正大學,99999Z99,前瞻製造系統頂尖研究中心,2,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0
109,公立,一般大學,0014,國立高雄師範大學,01111001,教育學系,17,8,9,4,5,3,1,1,3,0,0,0,0,17,8,9,17,8,9
109,公立,一般大學,0014,國立高雄師範大學,01112009,成人教育研究所,8,4,4,3,3,0,1,1,0,0,0,0,0,8,4,4,8,4,4
109,公立,一般大學,0014,國立高雄師範大學,01113010,特殊教育學系,15,3,12,2,5,1,2,0,4,0,0,0,1,14,3,11,14,3,11
109,公立,一般大學,0014,國立高雄師範大學,01141003,工業科技教育學系,11,7,4,4,0,0,2,3,2,0,0,0,0,11,7,4,11,7,4
109,公立,一般大學,0014,國立高雄師範大學,01141005,體育學系,10,7,3,5,1,2,1,0,0,0,1,0,0,9,7,2,10,7,3
109,公立,一般大學,0014,國立高雄師範大學,01141006,科學教育暨環境教育研究所,7,6,1,2,0,1,1,3,0,0,0,0,0,7,6,1,7,6,1
109,公立,一般大學,0014,國立高雄師範大學,01199011,性別教育研究所,5,2,3,1,1,1,2,0,0,0,0,0,0,5,2,3,5,2,3
109,公立,一般大學,0014,國立高雄師範大學,01199011,性別教育博士學位學程,2,0,2,0,0,0,2,0,0,0,0,0,0,2,0,2,2,0,2
109,公立,一般大學,0014,國立高雄師範大學,02112022,視覺設計學系,9,8,1,5,0,3,1,0,0,0,0,0,0,9,8,1,9,8,1
109,公立,一般大學,0014,國立高雄師範大學,02123024,工業設計學系,9,8,1,6,1,2,0,0,0,0,0,0,0,9,8,1,9,8,1
109,公立,一般大學,0014,國立高雄師範大學,02131012,美術學系,8,6,2,3,1,2,1,1,0,0,0,0,0,8,6,2,8,6,2
109,公立,一般大學,0014,國立高雄師範大學,02141055,藝術產業學士原住民專班,2,1,1,0,0,0,0,1,1,0,0,0,0,2,1,1,2,1,1
109,公立,一般大學,0014,國立高雄師範大學,02151013,音樂學系,9,3,6,1,3,2,2,0,1,0,0,0,0,9,3,6,9,3,6
109,公立,一般大學,0014,國立高雄師範大學,02191014,跨領域藝術研究所,4,2,2,0,0,1,2,1,0,0,0,0,0,4,2,2,4,2,2
109,公立,一般大學,0014,國立高雄師範大學,02191047,表演藝術碩士學位學程,2,1,1,0,1,1,0,0,0,0,0,0,0,2,1,1,2,1,1
109,公立,一般大學,0014,國立高雄師範大學,02299020,經學研究所,6,6,0,2,0,3,0,1,0,0,0,0,0,6,6,0,6,6,0
109,公立,一般大學,0014,國立高雄師範大學,02311021,英語學系,12,2,10,0,4,1,2,1,4,0,0,0,0,12,2,10,12,2,10
109,公立,一般大學,0014,國立高雄師範大學,02313002,華語文教學研究所,5,4,1,0,1,3,0,1,0,0,0,0,0,5,4,1,5,4,1
109,公立,一般大學,0014,國立高雄師範大學,02313002,華語文教學博士學位學程,2,1,1,0,0,1,1,0,0,0,0,0,0,2,1,1,2,1,1
109,公立,一般大學,0014,國立高雄師範大學,02321015,臺灣歷史文化及語言研究所,7,5,2,2,0,3,2,0,0,0,0,0,0,7,5,2,7,5,2
109,公立,一般大學,0014,國立高雄師範大學,02321057,語言與文化學士原住民專班,2,1,1,0,0,0,0,1,1,0,0,0,0,2,1,1,2,1,1
109,公立,一般大學,0014,國立高雄師範大學,02322019,國文學系,12,4,8,3,5,0,2,1,0,0,0,0,1,11,4,7,11,4,7
109,公立,一般大學,0014,國立高雄師範大學,03131026,諮商心理與復健諮商研究所,7,2,5,2,1,0,2,0,2,0,0,0,0,7,2,5,7,2,5
109,公立,一般大學,0014,國立高雄師範大學,03142030,地理學系,11,8,3,6,2,2,1,0,0,0,0,0,0,11,8,3,11,8,3
109,公立,一般大學,0014,國立高雄師範大學,03143031,客家文化研究所,5,3,2,2,1,1,1,0,0,0,0,0,0,5,3,2,5,3,2
109,公立,一般大學,0014,國立高雄師範大學,03143052,東南亞學碩士在職學位學程,2,0,2,0,1,0,1,0,0,0,0,0,0,2,0,2,2,0,2
109,公立,一般大學,0014,國立高雄師範大學,04131032,事業經營學系,9,5,4,3,2,2,2,0,0,0,0,0,0,9,5,4,9,5,4
109,公立,一般大學,0014,國立高雄師範大學,04199033,人力與知識管理研究所,7,3,4,3,2,0,2,0,0,0,0,0,0,7,3,4,7,3,4
109,公立,一般大學,0014,國立高雄師範大學,05121034,生物科技系,9,5,4,4,2,1,2,0,0,0,0,0,0,9,5,4,9,5,4
109,公立,一般大學,0014,國立高雄師範大學,05311036,化學系,7,6,1,6,1,0,0,0,0,0,0,0,0,7,6,1,7,6,1
109,公立,一般大學,0014,國立高雄師範大學,05331037,物理學系,14,12,2,8,0,3,0,0,1,0,0,1,1,12,11,1,12,11,1
109,公立,一般大學,0014,國立高雄師範大學,05411038,數學系,16,12,4,7,1,2,2,2,1,0,0,1,0,15,11,4,15,11,4
109,公立,一般大學,0014,國立高雄師範大學,06132039,軟體工程與管理學系,9,7,2,5,0,1,1,1,1,0,0,0,0,9,7,2,9,7,2
109,公立,一般大學,0014,國立高雄師範大學,07141041,電子工程學系,9,8,1,6,0,2,1,0,0,0,0,0,0,9,8,1,9,8,1
109,公立,一般大學,0014,國立高雄師範大學,07141044,工程國際碩士學位學程,2,2,0,1,0,0,0,1,0,0,0,0,0,2,2,0,2,2,0
109,公立,一般大學,0014,國立高雄師範大學,07141053,電機科技碩士在職學位學程,2,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0
109,公立,一般大學,0014,國立高雄師範大學,07141060,電機工程學系,8,7,1,4,0,2,1,1,0,0,0,0,0,8,7,1,8,7,1
109,公立,一般大學,0014,國立高雄師範大學,10141056,運動競技與產業學士原住民專班,2,1,1,0,1,1,0,0,0,0,0,0,0,2,1,1,2,1,1
109,公立,一般大學,0014,國立高雄師範大學,99999Z01,通識教育中心,3,1,2,1,0,0,0,0,0,0,0,0,2,1,1,0,1,1,0
109,公立,一般大學,0015,國立彰化師範大學,01111002,教育研究所,7,3,4,1,4,2,0,0,0,0,0,0,0,7,3,4,7,3,4
109,公立,一般大學,0015,國立彰化師範大學,01113012,特殊教育學系,15,2,13,1,3,1,6,0,4,0,0,0,0,15,2,13,15,2,13
109,公立,一般大學,0015,國立彰化師範大學,01131004,科學教育研究所,5,2,3,0,1,1,2,1,0,0,0,0,0,5,2,3,5,2,3
109,公立,一般大學,0015,國立彰化師範大學,01131006,公共事務與公民教育學系,8,5,3,1,1,3,1,1,1,0,0,0,0,8,5,3,8,5,3
109,公立,一般大學,0015,國立彰化師範大學,01141007,工業教育與技術學系,20,17,3,14,3,2,0,1,0,0,0,0,0,20,17,3,20,17,3
109,公立,一般大學,0015,國立彰化師範大學,01141011,運動學系,10,7,3,3,1,1,1,2,1,1,0,0,0,9,6,3,10,7,3
109,公立,一般大學,0015,國立彰化師範大學,02131017,美術學系,13,6,7,3,2,2,4,1,1,0,0,0,0,13,6,7,13,6,7
109,公立,一般大學,0015,國立彰化師範大學,02221023,歷史學研究所,6,6,0,2,0,2,0,2,0,0,0,0,0,6,6,0,6,6,0
109,公立,一般大學,0015,國立彰化師範大學,02311020,英語學系,14,6,8,2,4,0,3,2,0,2,1,0,0,11,4,7,14,6,8
109,公立,一般大學,0015,國立彰化師範大學,02311021,兒童英語研究所,2,0,2,0,1,0,1,0,0,0,0,0,0,2,0,2,2,0,2
109,公立,一般大學,0015,國立彰化師範大學,02312022,翻譯研究所,5,1,4,1,0,0,3,0,1,0,0,0,0,5,1,4,5,1,4
109,公立,一般大學,0015,國立彰化師範大學,02321018,台灣文學研究所,5,4,1,2,1,1,0,1,0,0,0,0,0,5,4,1,5,4,1
109,公立,一般大學,0015,國立彰化師範大學,02322019,國文學系,16,6,10,4,5,1,2,1,2,0,1,0,0,15,6,9,16,6,10
109,公立,一般大學,0015,國立彰化師範大學,03131025,輔導與諮商學系,21,8,13,5,6,2,4,1,3,0,0,0,0,21,8,13,21,8,13
109,公立,一般大學,0015,國立彰化師範大學,03131055,復健諮商研究所,4,1,3,1,1,0,1,0,1,0,0,0,0,4,1,3,4,1,3
109,公立,一般大學,0015,國立彰化師範大學,03142027,地理學系,10,7,3,2,2,4,0,1,1,0,0,0,0,10,7,3,10,7,3
109,公立,一般大學,0015,國立彰化師範大學,04111028,會計學系,15,8,7,4,1,3,3,1,3,0,0,0,0,15,8,7,15,8,7
109,公立,一般大學,0015,國立彰化師範大學,04121031,財務金融技術學系,12,6,6,4,3,1,2,1,0,0,1,0,0,11,6,5,12,6,6
109,公立,一般大學,0015,國立彰化師範大學,04131029,企業管理學系,12,8,4,7,3,0,1,1,0,0,0,0,0,12,8,4,12,8,4
109,公立,一般大學,0015,國立彰化師範大學,04131033,人力資源管理研究所,8,7,1,4,0,2,0,1,1,0,0,0,0,8,7,1,8,7,1
109,公立,一般大學,0015,國立彰化師範大學,05111034,生物學系,15,11,4,8,2,2,1,1,1,0,0,0,0,15,11,4,15,11,4
109,公立,一般大學,0015,國立彰化師範大學,05311035,化學系,13,9,4,6,3,1,0,2,1,0,0,0,0,13,9,4,13,9,4
109,公立,一般大學,0015,國立彰化師範大學,05331037,物理學系,21,17,4,8,1,7,3,2,0,0,0,0,0,21,17,4,21,17,4
109,公立,一般大學,0015,國立彰化師範大學,05411038,數學系,19,19,0,7,0,10,0,2,0,0,0,0,0,19,19,0,19,19,0
109,公立,一般大學,0015,國立彰化師範大學,05421039,統計資訊研究所,5,4,1,3,1,0,0,1,0,0,0,0,0,5,4,1,5,4,1
109,公立,一般大學,0015,國立彰化師範大學,06131040,資訊管理學系,11,9,2,6,1,2,1,1,0,0,0,0,0,11,9,2,11,9,2
109,公立,一般大學,0015,國立彰化師範大學,06131050,資訊工程學系,13,13,0,8,0,5,0,0,0,0,0,0,0,13,13,0,13,13,0
109,公立,一般大學,0015,國立彰化師範大學,07141042,電機工程學系,12,12,0,9,0,2,0,1,0,0,0,0,0,12,12,0,12,12,0
109,公立,一般大學,0015,國立彰化師範大學,07141043,電子工程學系,9,9,0,3,0,5,0,1,0,0,0,0,0,9,9,0,9,9,0
109,公立,一般大學,0015,國立彰化師範大學,07141046,光電科技研究所,7,6,1,4,0,2,1,0,0,0,0,0,0,7,6,1,7,6,1
109,公立,一般大學,0015,國立彰化師範大學,07141051,電信工程學研究所,5,5,0,2,0,2,0,1,0,0,0,0,0,5,5,0,5,5,0
109,公立,一般大學,0015,國立彰化師範大學,07151054,機電工程學系,12,11,1,7,0,2,1,2,0,0,0,0,0,12,11,1,12,11,1
109,公立,一般大學,0015,國立彰化師範大學,07161053,車輛科技研究所,5,5,0,4,0,0,0,1,0,0,0,0,0,5,5,0,5,5,0
109,公立,一般大學,0015,國立彰化師範大學,10152058,運動健康研究所,5,3,2,2,1,1,0,0,1,0,0,0,0,5,3,2,5,3,2
109,公立,一般大學,0015,國立彰化師範大學,99999Z01,通識教育中心,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
109,公立,一般大學,0015,國立彰化師範大學,99999Z03,學生事務處,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
109,公立,一般大學,0015,國立彰化師範大學,99999Z05,師資培育中心,6,5,1,1,1,3,0,1,0,0,0,0,0,6,5,1,6,5,1
109,公立,一般大學,0016,國立陽明大學,02191001,視覺文化研究所,4,1,3,0,1,1,1,0,1,0,0,0,0,4,1,3,4,1,3
109,公立,一般大學,0016,國立陽明大學,02231002,心智哲學研究所,4,2,2,2,0,0,1,0,1,0,0,0,0,4,2,2,4,2,2
109,公立,一般大學,0016,國立陽明大學,03199004,科技與社會研究所,7,4,3,2,1,1,1,1,1,0,0,0,0,7,4,3,7,4,3
109,公立,一般大學,0016,國立陽明大學,04133005,醫務管理研究所,9,5,4,4,2,1,0,0,2,0,0,0,0,9,5,4,9,5,4
109,公立,一般大學,0016,國立陽明大學,05121007,生命科學系暨基因體科學研究所,19,12,7,3,3,4,3,4,1,0,0,1,0,18,11,7,18,11,7
109,公立,一般大學,0016,國立陽明大學,05122009,微生物及免疫學研究所,11,5,6,0,3,1,3,4,0,0,0,0,0,11,5,6,11,5,6
109,公立,一般大學,0016,國立陽明大學,05123011,生化暨分子生物研究所,13,8,5,2,1,4,2,2,2,0,0,0,0,13,8,5,13,8,5
109,公立,一般大學,0016,國立陽明大學,05124013,生物醫學資訊研究所,13,13,0,6,0,5,0,2,0,0,0,0,0,13,13,0,13,13,0
109,公立,一般大學,0016,國立陽明大學,07193019,生醫光電研究所,9,8,1,4,1,2,0,2,0,0,0,0,0,9,8,1,9,8,1
109,公立,一般大學,0016,國立陽明大學,07193021,生物醫學工程學系,16,15,1,10,1,3,0,2,0,0,0,0,0,16,15,1,16,15,1
109,公立,一般大學,0016,國立陽明大學,09111059,牙醫學系,13,12,1,5,0,5,0,1,0,1,1,0,0,11,11,0,13,12,1
109,公立,一般大學,0016,國立陽明大學,09111061,口腔生物研究所,7,3,4,2,2,1,2,0,0,0,0,0,0,7,3,4,7,3,4
109,公立,一般大學,0016,國立陽明大學,09121024,醫學系,83,57,26,31,12,17,11,5,1,3,0,1,2,77,53,24,80,56,24
109,公立,一般大學,0016,國立陽明大學,09121025,臨床醫學研究所,9,6,3,5,2,1,1,0,0,0,0,0,0,9,6,3,9,6,3
109,公立,一般大學,0016,國立陽明大學,09121028,生理學研究所,7,3,4,3,3,0,0,0,1,0,0,0,0,7,3,4,7,3,4
109,公立,一般大學,0016,國立陽明大學,09121029,神經科學研究所,11,7,4,5,3,1,0,1,1,0,0,0,0,11,7,4,11,7,4
109,公立,一般大學,0016,國立陽明大學,09121031,解剖學及細胞生物學研究所,8,4,4,3,1,1,1,0,2,0,0,0,0,8,4,4,8,4,4
109,公立,一般大學,0016,國立陽明大學,09121032,急重症醫學研究所,5,4,1,3,1,1,0,0,0,0,0,0,0,5,4,1,5,4,1
109,公立,一般大學,0016,國立陽明大學,09121033,腦科學研究所,9,6,3,6,2,0,1,0,0,0,0,0,0,9,6,3,9,6,3
109,公立,一般大學,0016,國立陽明大學,09121043,藥理學研究所,7,5,2,5,1,0,1,0,0,0,0,0,0,7,5,2,7,5,2
109,公立,一般大學,0016,國立陽明大學,09131048,護理學系,15,0,15,0,8,0,3,0,3,0,1,0,0,14,0,14,15,0,15
109,公立,一般大學,0016,國立陽明大學,09131049,臨床護理研究所,7,0,7,0,4,0,2,0,1,0,0,0,0,7,0,7,7,0,7
109,公立,一般大學,0016,國立陽明大學,09131052,社區健康照護研究所,6,1,5,0,3,0,0,1,1,0,1,0,0,5,1,4,6,1,5
109,公立,一般大學,0016,國立陽明大學,09141057,醫學生物技術暨檢驗學系,11,6,5,2,3,3,2,1,0,0,0,0,0,11,6,5,11,6,5
109,公立,一般大學,0016,國立陽明大學,09141058,生物醫學影像暨放射科學系,13,11,2,7,0,2,0,2,2,0,0,0,0,13,11,2,13,11,2
109,公立,一般大學,0016,國立陽明大學,09151047,物理治療暨輔助科技學系,17,7,10,3,4,4,4,0,2,0,0,0,0,17,7,10,17,7,10
109,公立,一般大學,0016,國立陽明大學,09161041,藥學系,11,6,5,3,2,0,1,2,2,1,0,0,0,10,5,5,11,6,5
109,公立,一般大學,0016,國立陽明大學,09161044,生物藥學研究所,7,5,2,5,0,0,1,0,1,0,0,0,0,7,5,2,7,5,2
109,公立,一般大學,0016,國立陽明大學,09171042,傳統醫藥研究所,7,5,2,2,2,1,0,2,0,0,0,0,0,7,5,2,7,5,2
109,公立,一般大學,0016,國立陽明大學,09191036,公共衛生研究所,9,5,4,1,3,2,1,2,0,0,0,0,0,9,5,4,9,5,4
109,公立,一般大學,0016,國立陽明大學,09191037,衛生福利研究所,7,1,6,0,5,0,1,1,0,0,0,0,0,7,1,6,7,1,6
109,公立,一般大學,0016,國立陽明大學,09191039,環境與職業衛生研究所,6,5,1,2,1,1,0,2,0,0,0,0,0,6,5,1,6,5,1
109,公立,一般大學,0016,國立陽明大學,09199066,食品安全及健康風險評估研究所,5,4,1,1,0,1,0,2,1,0,0,0,0,5,4,1,5,4,1
109,公立,一般大學,0016,國立陽明大學,99999Z01,共同教育中心,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
109,公立,一般大學,0016,國立陽明大學,99999Z03,軍訓室,4,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
109,公立,一般大學,0016,國立陽明大學,99999Z99,人文與社會教育中心,15,9,6,2,1,3,3,3,1,1,0,0,1,13,8,5,14,9,5
109,公立,一般大學,0017,國立臺北大學,02221005,歷史學系,14,9,5,3,1,2,2,4,1,0,1,0,0,13,9,4,14,9,5
109,公立,一般大學,0017,國立臺北大學,02299008,民俗藝術與文化資產研究所,5,2,3,0,1,0,1,2,1,0,0,0,0,5,2,3,5,2,3
109,公立,一般大學,0017,國立臺北大學,02311004,應用外語學系,11,4,7,0,0,2,3,1,3,1,1,0,0,9,3,6,11,4,7
109,公立,一般大學,0017,國立臺北大學,02322002,中國文學系,17,7,10,3,3,1,4,3,2,0,1,0,0,16,7,9,17,7,10
109,公立,一般大學,0017,國立臺北大學,03111009,經濟學系,31,17,14,4,6,9,0,4,5,0,0,0,3,28,17,11,28,17,11
109,公立,一般大學,0017,國立臺北大學,03141011,社會學系,13,8,5,1,1,3,0,3,4,0,0,1,0,12,7,5,12,7,5
109,公立,一般大學,0017,國立臺北大學,03199016,犯罪學研究所,8,6,2,4,1,0,1,2,0,0,0,0,0,8,6,2,8,6,2
109,公立,一般大學,0017,國立臺北大學,04111017,會計學系,20,9,11,5,8,1,0,3,2,0,0,0,1,19,9,10,19,9,10
109,公立,一般大學,0017,國立臺北大學,04121022,金融與合作經營學系,11,8,3,3,1,4,1,1,1,0,0,0,0,11,8,3,11,8,3
109,公立,一般大學,0017,國立臺北大學,04122023,財政學系,16,8,8,3,3,1,2,4,1,0,0,0,2,14,8,6,14,8,6
109,公立,一般大學,0017,國立臺北大學,04131018,企業管理學系,33,23,10,13,5,8,3,2,2,0,0,0,0,33,23,10,33,23,10
109,公立,一般大學,0017,國立臺北大學,04131019,國際企業研究所,5,4,1,2,0,1,0,1,1,0,0,0,0,5,4,1,5,4,1
109,公立,一般大學,0017,國立臺北大學,04134013,公共行政暨政策學系,24,13,11,7,5,3,3,3,2,0,0,0,1,23,13,10,23,13,10
109,公立,一般大學,0017,國立臺北大學,04134024,不動產與城鄉環境學系,23,17,6,9,1,5,3,3,1,0,0,0,1,22,17,5,22,17,5
109,公立,一般大學,0017,國立臺北大學,04211028,法律學系,36,23,13,14,6,2,5,7,2,0,0,0,0,36,23,13,36,23,13
109,公立,一般大學,0017,國立臺北大學,05211043,自然資源與環境管理研究所,7,4,3,2,1,1,0,1,2,0,0,0,0,7,4,3,7,4,3
109,公立,一般大學,0017,國立臺北大學,05421033,統計學系,20,12,8,2,2,8,4,1,2,0,0,1,0,19,11,8,19,11,8
109,公立,一般大學,0017,國立臺北大學,06131036,資訊工程學系,12,10,2,6,0,3,2,1,0,0,0,0,0,12,10,2,12,10,2
109,公立,一般大學,0017,國立臺北大學,06134034,資訊管理研究所,4,4,0,3,0,1,0,0,0,0,0,0,0,4,4,0,4,4,0
109,公立,一般大學,0017,國立臺北大學,07141035,電機工程學系,9,8,1,3,0,2,0,3,1,0,0,0,0,9,8,1,9,8,1
109,公立,一般大學,0017,國立臺北大學,07141037,通訊工程學系,8,8,0,1,0,4,0,3,0,0,0,0,0,8,8,0,8,8,0
109,公立,一般大學,0017,國立臺北大學,07313039,都市計劃研究所,7,5,2,2,0,1,2,2,0,0,0,0,0,7,5,2,7,5,2
109,公立,一般大學,0017,國立臺北大學,09231041,社會工作學系,14,5,9,3,2,1,1,1,6,0,0,0,0,14,5,9,14,5,9
109,公立,一般大學,0017,國立臺北大學,10152042,休閒運動管理學系,9,4,5,1,2,3,3,0,0,0,0,0,0,9,4,5,9,4,5
