學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別[日間],專業必修實際開設學分數,專業選修實際開設學分數
107,2,公立,技專校院,0053,國立高雄科技大學,02311008,應用日語系,四技(日),68,50
107,2,公立,技專校院,0053,國立高雄科技大學,04111014,會計系,四技(日),32,42
107,2,公立,技專校院,0053,國立高雄科技大學,04111020,會計資訊系,四技(日),33,20
107,2,公立,技專校院,0053,國立高雄科技大學,04121034,金融資訊系,四技(日),30,47
107,2,公立,技專校院,0053,國立高雄科技大學,04121040,財務管理系,四技(日),25,35
107,2,公立,技專校院,0053,國立高雄科技大學,04121104,金融系,四技(日),37,73
107,2,公立,技專校院,0053,國立高雄科技大學,04122041,財富與稅務管理系,四技(日),50,24
107,2,公立,技專校院,0053,國立高雄科技大學,04123054,風險管理與保險系,四技(日),27,33
107,2,公立,技專校院,0053,國立高雄科技大學,04131101,企業管理系,四技(日),30,46
107,2,公立,技專校院,0053,國立高雄科技大學,04132004,供應鏈管理系,四技(日),30,39
107,2,公立,技專校院,0053,國立高雄科技大學,04132059,行銷與流通管理系,四技(日),54,48
107,2,公立,技專校院,0053,國立高雄科技大學,04132107,運籌管理系,四技(日),39,81
107,2,公立,技專校院,0053,國立高雄科技大學,04141023,國際企業系,四技(日),29,37
107,2,公立,技專校院,0053,國立高雄科技大學,04199048,人力資源發展系,四技(日),18,65
107,2,公立,技專校院,0053,國立高雄科技大學,05121010,海洋生物技術系,四技(日),27,34
107,2,公立,技專校院,0053,國立高雄科技大學,06131066,海事資訊科技系,四技(日),29,34
107,2,公立,技專校院,0053,國立高雄科技大學,06131067,資訊工程系,四技(日),26,47
107,2,公立,技專校院,0053,國立高雄科技大學,06131100,資訊管理系,四技(日),164,155
107,2,公立,技專校院,0053,國立高雄科技大學,07111085,化學工程與材料工程系,四技(日),74,56
107,2,公立,技專校院,0053,國立高雄科技大學,07121030,海洋環境工程系,四技(日),45,15
107,2,公立,技專校院,0053,國立高雄科技大學,07121086,環境與安全衛生工程系,四技(日),53,56
107,2,公立,技專校院,0053,國立高雄科技大學,07141018,微電子工程系,四技(日),50,28
107,2,公立,技專校院,0053,國立高雄科技大學,07141021,電訊工程系,四技(日),33,18
107,2,公立,技專校院,0053,國立高雄科技大學,07141075,電腦與通訊工程系,四技(日),44,52
107,2,公立,技專校院,0053,國立高雄科技大學,07141103,電子工程系,四技(日),113,117
107,2,公立,技專校院,0053,國立高雄科技大學,07141105,電機工程系,四技(日),93,83
107,2,公立,技專校院,0053,國立高雄科技大學,07141105,電機工程系_機電整合自動控制專班,四技(日),1,6
107,2,公立,技專校院,0053,國立高雄科技大學,07151026,輪機工程系,二技(日),14,15
107,2,公立,技專校院,0053,國立高雄科技大學,07151026,輪機工程系,四技(日),68,37
107,2,公立,技專校院,0053,國立高雄科技大學,07151026,輪機工程科,五專,49,11
107,2,公立,技專校院,0053,國立高雄科技大學,07151072,機械工程系,四技(日),131,75
107,2,公立,技專校院,0053,國立高雄科技大學,07151072,機械系_精密機械專班,四技(日),5,5
107,2,公立,技專校院,0053,國立高雄科技大學,07151074,模具工程系,四技(日),99,98
107,2,公立,技專校院,0053,國立高雄科技大學,07151074,模具工程系_精密模具產學專班,四技(日),0,2
107,2,公立,技專校院,0053,國立高雄科技大學,07151074,模具工程科,五專,4,3
107,2,公立,技專校院,0053,國立高雄科技大學,07151078,機械與自動化工程系,四技(日),47,16
107,2,公立,技專校院,0053,國立高雄科技大學,07151078,機械與自動化工程系_精密製造與機電整合產學攜手專班,四技(日),6,0
107,2,公立,技專校院,0053,國立高雄科技大學,07151078,機械與自動化工程系_雙軌訓練旗鑑計畫,四技(日),3,0
107,2,公立,技專校院,0053,國立高雄科技大學,07163029,造船及海洋工程系,四技(日),58,49.50
107,2,公立,技專校院,0053,國立高雄科技大學,07191091,工業工程與管理系,二技(日),16,21
107,2,公立,技專校院,0053,國立高雄科技大學,07191091,工業工程與管理系,四技(日),28,51
107,2,公立,技專校院,0053,國立高雄科技大學,07191091,工業工程與管理系_國際學生產學合作專班,二技(日),20,0
107,2,公立,技專校院,0053,國立高雄科技大學,07211039,水產食品科學系,四技(日),64,35
107,2,公立,技專校院,0053,國立高雄科技大學,07321077,土木工程系,四技(日),79,63
107,2,公立,技專校院,0053,國立高雄科技大學,07321077,土木工程科,五專,10,5
107,2,公立,技專校院,0053,國立高雄科技大學,07321082,營建工程系,四技(日),60,66
107,2,公立,技專校院,0053,國立高雄科技大學,08311045,漁業生產與管理系,四技(日),43,30
107,2,公立,技專校院,0053,國立高雄科技大學,08311045,漁業生產與管理科,五專,7,0
107,2,公立,技專校院,0053,國立高雄科技大學,08312047,水產養殖系,四技(日),68,38
107,2,公立,技專校院,0053,國立高雄科技大學,10151055,海洋休閒管理系,四技(日),31,21
107,2,公立,技專校院,0053,國立高雄科技大學,10151096,觀光管理系,四技(日),35,67
107,2,公立,技專校院,0053,國立高雄科技大學,10151096,觀光管理系_觀光餐旅產學攜手專班,四技(日),19,15
107,2,公立,技專校院,0053,國立高雄科技大學,10412060,航運管理系,四技(日),66,46
107,2,公立,技專校院,0053,國立高雄科技大學,10414061,航運技術系,二技(日),12,16
107,2,公立,技專校院,0053,國立高雄科技大學,10414061,航運技術系,四技(日),36,20
107,2,公立,技專校院,0053,國立高雄科技大學,10414065,航海科,五專,58,14
107,2,公立,技專校院,0144,國立臺灣戲曲學院,02151001,戲曲音樂學系,四技(日),6,4
107,2,公立,技專校院,0144,國立臺灣戲曲學院,02152004,歌仔戲學系,四技(日),46,8
107,2,公立,技專校院,0144,國立臺灣戲曲學院,02152006,客家戲學系,四技(日),31,12
107,2,公立,技專校院,0144,國立臺灣戲曲學院,02152007,劇場藝術學系,四技(日),49,16
107,2,公立,技專校院,0144,國立臺灣戲曲學院,02152009,民俗技藝學系,四技(日),31,12
107,2,公立,技專校院,0221,國立臺南護理專科學校,09131001,護理科,五專,290,42
107,2,公立,技專校院,0221,國立臺南護理專科學校,09211003,老人服務事業科,五專,48,23
107,2,公立,技專校院,0221,國立臺南護理專科學校,10121004,化妝品應用科,二專(日間),22,18
107,2,公立,技專校院,0221,國立臺南護理專科學校,10121004,化妝品應用科,五專,59,17
107,2,公立,技專校院,0222,國立臺東專科學校,02123002,文化創意設計科,五專,56,26
107,2,公立,技專校院,0222,國立臺東專科學校,04131015,行銷與流通管理科,二專(日間),30,9
107,2,公立,技專校院,0222,國立臺東專科學校,06131003,資訊管理科,二專(日間),39,9
107,2,公立,技專校院,0222,國立臺東專科學校,07141004,電機工程科,五專,14,23
107,2,公立,技專校院,0222,國立臺東專科學校,07161005,動力機械科,二專(日間),52,82
107,2,公立,技專校院,0222,國立臺東專科學校,07211012,食品科技科,五專,50,27
107,2,公立,技專校院,0222,國立臺東專科學校,07311007,建築科,二專(日間),97,16
107,2,公立,技專校院,0222,國立臺東專科學校,08121011,園藝暨景觀科,二專(日間),18,24
107,2,公立,技專校院,0222,國立臺東專科學校,08121011,園藝暨景觀科,五專,61,21
107,2,公立,技專校院,0222,國立臺東專科學校,10131014,餐旅管理科,二專(日間),13,27
107,2,公立,技專校院,0222,國立臺東專科學校,10131014,餐旅管理科,五專,55,33
107,2,私立,一般大學,1001,東海大學,02123011,工業設計學系,學士班(日間),25,30
107,2,私立,一般大學,1001,東海大學,02131002,美術學系,學士班(日間),16,51
107,2,私立,一般大學,1001,東海大學,02151003,音樂學系,學士班(日間),51,26
107,2,私立,一般大學,1001,東海大學,02221009,歷史學系,學士班(日間),15,49
107,2,私立,一般大學,1001,東海大學,02231010,哲學系,學士班(日間),17,51
107,2,私立,一般大學,1001,東海大學,02311005,外國語文學系,學士班(日間),127,58
107,2,私立,一般大學,1001,東海大學,02311007,日本語言文化學系,學士班(日間),90,61
107,2,私立,一般大學,1001,東海大學,02322004,中國文學系,學士班(日間),56,61
107,2,私立,一般大學,1001,東海大學,03111012,經濟學系,學士班(日間),69,71
107,2,私立,一般大學,1001,東海大學,03121013,政治學系,學士班(日間),53,41
107,2,私立,一般大學,1001,東海大學,03141014,社會學系,學士班(日間),32,86
107,2,私立,一般大學,1001,東海大學,04111018,會計學系,學士班(日間),50,41
107,2,私立,一般大學,1001,東海大學,04121024,財務金融學系,學士班(日間),78,46
107,2,私立,一般大學,1001,東海大學,04131019,企業管理學系,學士班(日間),99,60
107,2,私立,一般大學,1001,東海大學,04131021,國際學院國際經營管理學位學程,學士班(日間),41,40
107,2,私立,一般大學,1001,東海大學,04134016,行政管理暨政策學系,學士班(日間),24,42
107,2,私立,一般大學,1001,東海大學,04141023,國際經營與貿易學系,學士班(日間),108,48
107,2,私立,一般大學,1001,東海大學,04211027,法律學系,學士班(日間),70,43
107,2,私立,一般大學,1001,東海大學,05111028,生命科學系,學士班(日間),43,73
107,2,私立,一般大學,1001,東海大學,05211056,永續科學與工程學士學位學程,學士班(日間),36,14
107,2,私立,一般大學,1001,東海大學,05311030,化學系,學士班(日間),69,8
107,2,私立,一般大學,1001,東海大學,05331032,應用物理學系,學士班(日間),46,28
107,2,私立,一般大學,1001,東海大學,05411034,應用數學系,學士班(日間),28,20
107,2,私立,一般大學,1001,東海大學,05421035,統計學系,學士班(日間),55,24
107,2,私立,一般大學,1001,東海大學,06134036,資訊管理學系,學士班(日間),36,22
107,2,私立,一般大學,1001,東海大學,07111042,化學工程與材料工程學系,學士班(日間),74,36
107,2,私立,一般大學,1001,東海大學,07121045,環境科學與工程學系,學士班(日間),36,58
107,2,私立,一般大學,1001,東海大學,07141037,電機工程學系,學士班(日間),33,45
107,2,私立,一般大學,1001,東海大學,07141039,資訊工程學系,學士班(日間),43,69
107,2,私立,一般大學,1001,東海大學,07191044,工業工程與經營資訊學系,學士班(日間),49,51
107,2,私立,一般大學,1001,東海大學,07211052,食品科學系,學士班(日間),60,52
107,2,私立,一般大學,1001,東海大學,07311048,建築學系,學士班(日間),52,23
107,2,私立,一般大學,1001,東海大學,07312049,景觀學系,學士班(日間),41,18
107,2,私立,一般大學,1001,東海大學,08112051,畜產與生物科技學系,學士班(日間),62,53
107,2,私立,一般大學,1001,東海大學,09231053,社會工作學系,學士班(日間),78,35
107,2,私立,一般大學,1001,東海大學,10131054,餐旅管理學系,學士班(日間),40,34
107,2,私立,一般大學,1002,輔仁大學,01114046,教育領導與科技發展學士學位學程,學士班(日間),24,11
107,2,私立,一般大學,1002,輔仁大學,02122078,應用美術學系,學士班(日間),80,26
107,2,私立,一般大學,1002,輔仁大學,02125082,織品服裝學系,學士班(日間),36,20
107,2,私立,一般大學,1002,輔仁大學,02151034,音樂學系,學士班(日間),98,24
107,2,私立,一般大學,1002,輔仁大學,02211006,天主教研修學士學位學程,學士班(日間),26,16
107,2,私立,一般大學,1002,輔仁大學,02211019,宗教學系,學士班(日間),51,17
107,2,私立,一般大學,1002,輔仁大學,02221074,歷史學系,學士班(日間),16,83
107,2,私立,一般大學,1002,輔仁大學,02231037,哲學系,學士班(日間),24,53
107,2,私立,一般大學,1002,輔仁大學,02311009,日本語文學系,學士班(日間),45,29
107,2,私立,一般大學,1002,輔仁大學,02311016,西班牙語文學系,學士班(日間),36,35
107,2,私立,一般大學,1002,輔仁大學,02311021,法國語文學系,學士班(日間),35,30
107,2,私立,一般大學,1002,輔仁大學,02311033,英國語文學系,學士班(日間),23,40
107,2,私立,一般大學,1002,輔仁大學,02311057,義大利語文學系,學士班(日間),36,31
107,2,私立,一般大學,1002,輔仁大學,02311072,德語語文學系,學士班(日間),36,30
107,2,私立,一般大學,1002,輔仁大學,02322003,中國文學系,學士班(日間),48,42
107,2,私立,一般大學,1002,輔仁大學,03111055,經濟學系,學士班(日間),27,40
107,2,私立,一般大學,1002,輔仁大學,03131007,心理學系,學士班(日間),33,46
107,2,私立,一般大學,1002,輔仁大學,03131081,臨床心理學系,學士班(日間),28,51
107,2,私立,一般大學,1002,輔仁大學,03141023,社會學系,學士班(日間),15,54
107,2,私立,一般大學,1002,輔仁大學,03212053,新聞傳播學系,學士班(日間),43,27
107,2,私立,一般大學,1002,輔仁大學,03213070,影像傳播學系,學士班(日間),24,53
107,2,私立,一般大學,1002,輔仁大學,03222065,圖書資訊學系,學士班(日間),30,33
