學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),畢業專業學分數,畢業通識/共同學分數,畢業實習學分數,畢業其他畢業學分數,畢業總學分數
108,私立,一般大學,1017,實踐大學,02112013,電腦動畫學士學位學程,學士班(日間),88,28,0,9,128
108,私立,一般大學,1017,實踐大學,02112039,資訊模擬與設計學系,學士班(日間),79,28,0,15,128
108,私立,一般大學,1017,實踐大學,02122009,時尚設計學系,學士班(日間),96,28,0,0,128
108,私立,一般大學,1017,實踐大學,02123014,工業產品設計學系,學士班(日間),92,28,0,6,128
108,私立,一般大學,1017,實踐大學,02125051,服裝設計學系,學士班(日間),78,28,3,9,128
108,私立,一般大學,1017,實踐大學,02125053,服飾設計與經營學系,學士班(日間),74,28,0,24,128
108,私立,一般大學,1017,實踐大學,02151001,音樂學系,學士班(日間),100,28,0,0,128
108,私立,一般大學,1017,實踐大學,02311004,應用外語學系,學士班(日間),86,28,0,12,128
108,私立,一般大學,1017,實踐大學,02311005,應用英語學系,學士班(日間),76,28,0,22,128
108,私立,一般大學,1017,實踐大學,02311006,應用日文學系,學士班(日間),88,28,0,10,128
108,私立,一般大學,1017,實踐大學,02322002,應用中文學系,學士班(日間),64,28,0,34,128
108,私立,一般大學,1017,實踐大學,04111019,會計學系,學士班(日間),74,28,0,12,128
108,私立,一般大學,1017,實踐大學,04111020,會計暨稅務學系,學士班(日間),80,28,0,14,128
108,私立,一般大學,1017,實踐大學,04121029,財務金融學系,學士班(日間),79,28,0,12,128
108,私立,一般大學,1017,實踐大學,04121032,金融管理學系,學士班(日間),80,28,0,11,128
108,私立,一般大學,1017,實踐大學,04123033,風險管理與保險學系,學士班(日間),86,28,2,12,128
108,私立,一般大學,1017,實踐大學,04131021,企業管理學系,學士班(日間),86,28,0,12,128
108,私立,一般大學,1017,實踐大學,04131022,國際企業管理學系,學士班(日間),76,28,2,15,128
108,私立,一般大學,1017,實踐大學,04131023,管理學院國際企業英語學士學位學程,學士班(日間),72,28,3,10,128
108,私立,一般大學,1017,實踐大學,04141026,國際貿易學系,學士班(日間),80,28,0,12,128
108,私立,一般大學,1017,實踐大學,04141028,國際經營與貿易學系,學士班(日間),86,28,0,12,128
108,私立,一般大學,1017,實踐大學,04143035,行銷管理學系,學士班(日間),77,28,3,14,128
108,私立,一般大學,1017,實踐大學,05191043,食品營養與保健生技學系,學士班(日間),88,28,0,11,128
108,私立,一般大學,1017,實踐大學,06131037,資訊科技與管理學系,學士班(日間),85,28,0,13,128
108,私立,一般大學,1017,實踐大學,06131038,資訊管理學系,學士班(日間),77,28,0,18,128
108,私立,一般大學,1017,實踐大學,06131040,資訊科技與通訊學系,學士班(日間),80,28,0,11,128
108,私立,一般大學,1017,實踐大學,07311041,建築設計學系,學士班(日間),134,28,0,4,166
108,私立,一般大學,1017,實踐大學,09221045,家庭研究與兒童發展學系,學士班(日間),80,28,0,12,128
108,私立,一般大學,1017,實踐大學,09231044,社會工作學系,學士班(日間),82,28,6,12,128
108,私立,一般大學,1017,實踐大學,10131046,餐飲管理學系,學士班(日間),64,28,11,16,128
108,私立,一般大學,1017,實踐大學,10151047,觀光管理學系,學士班(日間),74,28,2,18,128
108,私立,一般大學,1017,實踐大學,10152049,休閒產業管理學系,學士班(日間),66,28,9,25,128
108,私立,一般大學,1017,實踐大學,10152049,休閒產業管理學系原住民專班,學士班(日間),66,28,0,25,128
108,私立,技專校院,1018,朝陽科技大學,02112003,視覺傳達設計系,四技(日),78,30,2,6,128
108,私立,技專校院,1018,朝陽科技大學,02112003,視覺傳達設計系(陸生二技),二技(日),60,10,0,2,72
108,私立,技專校院,1018,朝陽科技大學,02112003,視覺傳達設計系_香港二技專班,二技(日),60,10,0,2,72
108,私立,技專校院,1018,朝陽科技大學,02123004,工業設計系,四技(日),79,30,2,6,128
108,私立,技專校院,1018,朝陽科技大學,02123004,工業設計系_香港二技專班,二技(日),60,10,2,0,72
108,私立,技專校院,1018,朝陽科技大學,02199Y10,設計學院(不分系所),四技(日),0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,02299Y11,人文暨社會學院(不分系所),四技(日),0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,02311001,應用英語系,四技(日),64,30,0,16,128
108,私立,技專校院,1018,朝陽科技大學,02311001,應用英語系(陸生二技),二技(日),56,10,0,6,72
108,私立,技專校院,1018,朝陽科技大學,03211006,傳播藝術系,四技(日),76,30,10,8,128
108,私立,技專校院,1018,朝陽科技大學,03211006,傳播藝術系(陸生二技),二技(日),46,10,0,16,72
108,私立,技專校院,1018,朝陽科技大學,03211006,傳播藝術系_香港二技專班,二技(日),46,10,0,16,72
108,私立,技專校院,1018,朝陽科技大學,04111007,會計系,四技(日),70,30,0,12,128
108,私立,技專校院,1018,朝陽科技大學,04121010,財務金融系,四技(日),73,30,0,12,128
108,私立,技專校院,1018,朝陽科技大學,04123011,保險金融管理系,四技(日),69,30,4,12,128
108,私立,技專校院,1018,朝陽科技大學,04131008,企業管理系,四技(日),65,30,9,15,128
108,私立,技專校院,1018,朝陽科技大學,04131008,企業管理系(陸生二技),二技(日),48,10,0,14,72
108,私立,技專校院,1018,朝陽科技大學,04132012,行銷與流通管理系,四技(日),68,30,9,12,128
108,私立,技專校院,1018,朝陽科技大學,04199014,銀髮產業管理系,四技(日),76,30,10,12,128
108,私立,技專校院,1018,朝陽科技大學,04199Y31,管理學院(不分系所),四技(日),0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,05311017,應用化學系,四技(日),84,30,5,9,130
108,私立,技專校院,1018,朝陽科技大學,05399Y36,理工學院(不分系所),四技(日),0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,06111023,資訊與通訊系,四技(日),50,30,15,9,128
108,私立,技專校院,1018,朝陽科技大學,06131019,資訊管理系,四技(日),69,30,5,12,128
108,私立,技專校院,1018,朝陽科技大學,06199Y39,資訊學院(不分系所),四技(日),0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,07121027,環境工程與管理系,四技(日),70,30,6,9,128
108,私立,技專校院,1018,朝陽科技大學,07121027,環境工程與管理系(陸生二技),二技(日),51,10,5,6,72
108,私立,技專校院,1018,朝陽科技大學,07141020,資訊工程系,四技(日),69,30,0,9,130
108,私立,技專校院,1018,朝陽科技大學,07141020,資訊工程系(陸生二技),二技(日),53,10,0,9,72
108,私立,技專校院,1018,朝陽科技大學,07162039,航空機械系,四技(日),70,30,19,0,132
108,私立,技專校院,1018,朝陽科技大學,07191026,工業工程與管理系,四技(日),65,30,7,7,132
108,私立,技專校院,1018,朝陽科技大學,07311028,建築系,四技(日),84,30,2,6,132
108,私立,技專校院,1018,朝陽科技大學,07311028,建築系(陸生二技),二技(日),58,10,0,4,72
108,私立,技專校院,1018,朝陽科技大學,07312031,景觀及都市設計系,四技(日),79,30,0,6,128
108,私立,技專校院,1018,朝陽科技大學,07312031,景觀及都市設計系(陸生二技),二技(日),56,10,0,6,72
108,私立,技專校院,1018,朝陽科技大學,07312031,景觀及都市設計系_香港二技專班,二技(日),56,10,0,6,72
108,私立,技專校院,1018,朝陽科技大學,07321025,營建工程系,四技(日),79,30,6,6,134
108,私立,技專校院,1018,朝陽科技大學,09221035,幼兒保育系,四技(日),78,30,4,12,128
108,私立,技專校院,1018,朝陽科技大學,09221035,幼兒保育系(陸生二技),二技(日),54,10,0,8,72
108,私立,技專校院,1018,朝陽科技大學,09221035,幼兒保育系_學士後學位學程教保員專班,二技(日),44,0,4,0,48
108,私立,技專校院,1018,朝陽科技大學,09231034,社會工作系,四技(日),76,30,7,6,128
108,私立,技專校院,1018,朝陽科技大學,10152036,休閒事業管理系,四技(日),67,30,20,12,132
108,私立,技專校院,1018,朝陽科技大學,10152036,休閒事業管理系(陸生二技),二技(日),54,10,2,6,72
108,私立,技專校院,1018,朝陽科技大學,99999Z01,通識教育中心,二技(日),0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,99999Z01,通識教育中心,四技(日),0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,99999Z05,師資培育中心,二技(日),48,0,8,0,56
108,私立,一般大學,1019,高雄醫學大學,03131002,心理學系,學士班(日間),66,28,3,31,128
108,私立,一般大學,1019,高雄醫學大學,04133003,醫務管理暨醫療資訊學系,學士班(日間),87,28,2,8,128
108,私立,一般大學,1019,高雄醫學大學,05111016,生物醫學暨環境生物學系,學士班(日間),80,28,0,20,128
108,私立,一般大學,1019,高雄醫學大學,05121005,生物科技學系,學士班(日間),94,28,0,6,128
108,私立,一般大學,1019,高雄醫學大學,05311017,醫藥暨應用化學系,學士班(日間),94,28,0,10,132
108,私立,一般大學,1019,高雄醫學大學,09111044,牙醫學系,學士班(日間),171,28,48,1,248
108,私立,一般大學,1019,高雄醫學大學,09111046,口腔衛生學系,學士班(日間),82,28,20,6,136
108,私立,一般大學,1019,高雄醫學大學,09121011,學士後醫學系,學士班(日間),99,0,68,0,167
108,私立,一般大學,1019,高雄醫學大學,09121011,醫學系,學士班(日間),134,28,69,2,233
108,私立,一般大學,1019,高雄醫學大學,09131032,護理學系,學士班(日間),71,28,29,0,128
108,私立,一般大學,1019,高雄醫學大學,09141036,醫學檢驗生物技術學系,學士班(日間),74,28,15,9,128
108,私立,一般大學,1019,高雄醫學大學,09141037,醫學影像暨放射科學系,學士班(日間),86,28,24,6,144
108,私立,一般大學,1019,高雄醫學大學,09151028,物理治療學系,學士班(日間),87,28,24,0,139
108,私立,一般大學,1019,高雄醫學大學,09152029,職能治療學系,學士班(日間),89,28,24,0,141
108,私立,一般大學,1019,高雄醫學大學,09159030,運動醫學系,學士班(日間),76,28,8,16,128
108,私立,一般大學,1019,高雄醫學大學,09161024,藥學系,學士班(日間),117,28,11,2,160
108,私立,一般大學,1019,高雄醫學大學,09161027,香粧品學系,學士班(日間),91,28,0,17,138
108,私立,一般大學,1019,高雄醫學大學,09191021,公共衛生學系,學士班(日間),88,28,4,8,128
108,私立,一般大學,1019,高雄醫學大學,09199033,呼吸治療學系,學士班(日間),85,28,19,0,132
108,私立,一般大學,1019,高雄醫學大學,09231049,醫學社會學與社會工作學系,學士班(日間),92,28,8,0,128
108,私立,一般大學,1020,南華大學,01121001,幼兒教育學系,學士班(日間),94,31,6,0,131
108,私立,一般大學,1020,南華大學,02111059,視覺藝術與設計學系,學士班(日間),95,31,2,0,128
108,私立,一般大學,1020,南華大學,02122062,產品與室內設計學系,學士班(日間),93,31,4,0,128
108,私立,一般大學,1020,南華大學,02151003,民族音樂學系,學士班(日間),109,31,4,0,144
108,私立,一般大學,1020,南華大學,02299011,生死學系,學士班(日間),94,31,0,0,128
108,私立,一般大學,1020,南華大學,02311008,外國語文學系,學士班(日間),95,31,2,0,128
108,私立,一般大學,1020,南華大學,02322009,文學系,學士班(日間),95,31,3,0,129
108,私立,一般大學,1020,南華大學,02322009,文學系應用華語越南境外學士班,學士班(日間),149,0,6,0,155
108,私立,一般大學,1020,南華大學,03122019,國際事務與企業學系,學士班(日間),94,31,3,0,128
108,私立,一般大學,1020,南華大學,03122063,社會科學院國際事務越南境外學士班,學士班(日間),132,0,0,0,132
108,私立,一般大學,1020,南華大學,03141017,應用社會學系,學士班(日間),91,31,0,0,128
108,私立,一般大學,1020,南華大學,03214026,傳播學系,學士班(日間),95,31,2,0,128
108,私立,一般大學,1020,南華大學,04121031,財務金融學系,學士班(日間),88,31,3,0,128
108,私立,一般大學,1020,南華大學,04131029,管理學院企業管理越南境外學士班(胡志明孫德勝大學),學士班(日間),126,0,6,0,132
108,私立,一般大學,1020,南華大學,04131029,企業管理學系,學士班(日間),94,31,3,0,128
108,私立,一般大學,1020,南華大學,04131029,管理學院企業管理越南境外學士班,學士班(日間),126,0,6,0,132
108,私立,一般大學,1020,南華大學,04131029,管理學院企業管理越南境外學士班(河內國家大學國際學院),學士班(日間),126,0,6,0,132
108,私立,一般大學,1020,南華大學,04141030,管理學院國際企業學士學位學程,學士班(日間),72,51,3,12,138
108,私立,一般大學,1020,南華大學,04199033,文化創意事業管理學系,學士班(日間),97,31,0,0,128
108,私立,一般大學,1020,南華大學,05121040,自然生物科技學系,學士班(日間),95,31,2,0,128
108,私立,一般大學,1020,南華大學,06131042,資訊管理學系,學士班(日間),95,31,0,0,128
108,私立,一般大學,1020,南華大學,07141044,資訊工程學系,學士班(日間),83,31,15,0,132
108,私立,一般大學,1020,南華大學,07311045,建築與景觀學系,學士班(日間),112,31,4,0,147
108,私立,一般大學,1020,南華大學,10141061,運動與健康促進學士學位學程,學士班(日間),95,31,2,0,128
108,私立,一般大學,1020,南華大學,10151048,旅遊管理學系,學士班(日間),94,31,6,0,131
108,私立,一般大學,1020,南華大學,10151048,管理學院旅遊管理越南境外學士班(越南外貿大學胡志明校區),學士班(日間),126,0,6,0,132
108,私立,一般大學,1020,南華大學,10151048,管理學院旅遊管理越南境外學士班(越南外貿大學河內校區),學士班(日間),126,0,6,0,132
108,私立,一般大學,1021,真理大學,02151001,音樂應用學系,學士班(日間),66,64,0,0,130
108,私立,一般大學,1021,真理大學,02211064,宗教文化與資訊管理學系,學士班(日間),94,40,0,0,134
108,私立,一般大學,1021,真理大學,02299013,人文與資訊學系,學士班(日間),90,40,0,0,130
