學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),進修交流國家(地區)別,進修交流國家(地區)區域別,本國學生出國進修交流至少1學期(修讀學分)以上人數小計,本國學生出國進修交流至少1學期(修讀學分)以上人數男,本國學生出國進修交流至少1學期(修讀學分)以上人數女,本國學生出國進修交流未滿1學期(修讀學分)人數小計,本國學生出國進修交流未滿1學期(修讀學分)人數男,本國學生出國進修交流未滿1學期(修讀學分)人數女
106,1,私立,一般大學,1007,逢甲大學,07122077,水利工程與資源保育學系,學士班(日間),大陸地區,大陸地區,2,1,1,0,0,0
106,1,私立,一般大學,1007,逢甲大學,07141047,光電學系,學士班(日間),日本,其他亞洲地區,1,1,0,0,0,0
106,1,私立,一般大學,1007,逢甲大學,07141049,自動控制工程學系,學士班(日間),越南社會主義共和國,東協,0,0,0,2,2,0
106,1,私立,一般大學,1007,逢甲大學,07151061,機械與電腦輔助工程學系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
106,1,私立,一般大學,1007,逢甲大學,07151061,機械與電腦輔助工程學系機械工程碩士班,碩士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
106,1,私立,一般大學,1007,逢甲大學,07151062,精密系統設計學士學位學程,學士班(日間),越南社會主義共和國,東協,0,0,0,1,1,0
106,1,私立,一般大學,1007,逢甲大學,07191072,工業工程與系統管理學系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
106,1,私立,一般大學,1007,逢甲大學,07191072,工業工程與系統管理學系,碩士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
106,1,私立,一般大學,1007,逢甲大學,07192074,纖維與複合材料學系,學士班(日間),大陸地區,大陸地區,2,2,0,0,0,0
106,1,私立,一般大學,1007,逢甲大學,07311081,建築學士學位學程,學士班(日間),大陸地區,大陸地區,7,1,6,0,0,0
106,1,私立,一般大學,1007,逢甲大學,07311081,建築學士學位學程,學士班(日間),澳大利亞,其他亞洲地區,1,0,1,0,0,0
106,1,私立,一般大學,1007,逢甲大學,07312084,景觀與遊憩碩士學位學程,碩士班(日間),大陸地區,大陸地區,4,3,1,0,0,0
106,1,私立,一般大學,1007,逢甲大學,07312084,景觀與遊憩碩士學位學程,碩士班(日間),大韓民國(南韓),其他亞洲地區,2,1,1,0,0,0
106,1,私立,一般大學,1007,逢甲大學,07313087,都市計畫與空間資訊學系,碩士班(日間),越南社會主義共和國,東協,0,0,0,2,2,0
106,1,私立,一般大學,1007,逢甲大學,07313087,都市計畫與空間資訊學系,學士班(日間),大陸地區,大陸地區,2,0,2,0,0,0
106,1,私立,一般大學,1007,逢甲大學,07313087,都市計畫與空間資訊學系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,1,0,0,0,0
106,1,私立,一般大學,1007,逢甲大學,07321063,土木工程學系,碩士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
106,1,私立,一般大學,1008,靜宜大學,02311004,英國語文學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
106,1,私立,一般大學,1008,靜宜大學,02311004,英國語文學系,學士班(日間),日本,其他亞洲地區,1,0,1,4,0,4
106,1,私立,一般大學,1008,靜宜大學,02311004,英國語文學系,學士班(日間),大韓民國(南韓),其他亞洲地區,3,1,2,2,0,2
106,1,私立,一般大學,1008,靜宜大學,02311004,英國語文學系,學士班(日間),捷克共和國,歐洲,3,0,3,0,0,0
106,1,私立,一般大學,1008,靜宜大學,02311004,英國語文學系,學士班(日間),法國,歐洲,2,0,2,0,0,0
106,1,私立,一般大學,1008,靜宜大學,02311004,英國語文學系,學士班(日間),荷蘭王國,歐洲,1,1,0,0,0,0
106,1,私立,一般大學,1008,靜宜大學,02311004,英國語文學系,學士班(日間),瑞士聯邦,歐洲,1,0,1,0,0,0
106,1,私立,一般大學,1008,靜宜大學,02311004,英國語文學系,學士班(日間),英國,歐洲,2,0,2,0,0,0
106,1,私立,一般大學,1008,靜宜大學,02311004,英國語文學系,學士班(日間),美國,北美洲,6,1,5,3,0,3
106,1,私立,一般大學,1008,靜宜大學,02311005,西班牙語文學系,學士班(日間),大陸地區,大陸地區,0,0,0,1,0,1
106,1,私立,一般大學,1008,靜宜大學,02311005,西班牙語文學系,學士班(日間),大韓民國(南韓),其他亞洲地區,0,0,0,1,0,1
106,1,私立,一般大學,1008,靜宜大學,02311005,西班牙語文學系,學士班(日間),西班牙王國,歐洲,11,3,8,0,0,0
106,1,私立,一般大學,1008,靜宜大學,02311005,西班牙語文學系,碩士班(日間),西班牙王國,歐洲,1,0,1,0,0,0
106,1,私立,一般大學,1008,靜宜大學,02311006,日本語文學系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
106,1,私立,一般大學,1008,靜宜大學,02311006,日本語文學系,學士班(日間),日本,其他亞洲地區,54,15,39,3,0,3
106,1,私立,一般大學,1008,靜宜大學,02311006,日本語文學系,學士班(日間),西班牙王國,歐洲,14,2,12,0,0,0
106,1,私立,一般大學,1008,靜宜大學,02321002,台灣文學系,學士班(日間),日本,其他亞洲地區,0,0,0,1,1,0
106,1,私立,一般大學,1008,靜宜大學,02322003,中國文學系,學士班(日間),大陸地區,大陸地區,3,2,1,0,0,0
106,1,私立,一般大學,1008,靜宜大學,02322003,中國文學系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
106,1,私立,一般大學,1008,靜宜大學,02322003,中國文學系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,1,0,1
106,1,私立,一般大學,1008,靜宜大學,02322003,中國文學系,學士班(日間),荷蘭王國,歐洲,3,0,3,0,0,0
106,1,私立,一般大學,1008,靜宜大學,02322003,中國文學系,學士班(日間),美國,北美洲,0,0,0,1,0,1
106,1,私立,一般大學,1008,靜宜大學,03211008,大眾傳播學系,學士班(日間),大陸地區,大陸地區,5,0,5,0,0,0
106,1,私立,一般大學,1008,靜宜大學,03211008,大眾傳播學系,學士班(日間),法國,歐洲,1,1,0,0,0,0
106,1,私立,一般大學,1008,靜宜大學,03211008,大眾傳播學系,碩士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
106,1,私立,一般大學,1008,靜宜大學,03211008,大眾傳播學系,學士班(日間),美國,北美洲,1,1,0,0,0,0
106,1,私立,一般大學,1008,靜宜大學,03214009,資訊傳播工程學系,碩士班(日間),日本,其他亞洲地區,0,0,0,1,0,1
106,1,私立,一般大學,1008,靜宜大學,04111011,會計學系,學士班(日間),大陸地區,大陸地區,1,0,1,2,0,2
106,1,私立,一般大學,1008,靜宜大學,04111011,會計學系,學士班(日間),日本,其他亞洲地區,0,0,0,1,0,1
106,1,私立,一般大學,1008,靜宜大學,04111011,會計學系,學士班(日間),大韓民國(南韓),其他亞洲地區,0,0,0,3,0,3
106,1,私立,一般大學,1008,靜宜大學,04121019,財務金融學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
106,1,私立,一般大學,1008,靜宜大學,04121019,財務金融學系,碩士班(日間),大陸地區,大陸地區,3,0,3,0,0,0
106,1,私立,一般大學,1008,靜宜大學,04131012,企業管理學系,學士班(日間),大陸地區,大陸地區,4,1,3,1,1,0
106,1,私立,一般大學,1008,靜宜大學,04131012,企業管理學系,學士班(日間),大韓民國(南韓),其他亞洲地區,0,0,0,1,0,1
106,1,私立,一般大學,1008,靜宜大學,04131012,企業管理學系,碩士班(日間),日本,其他亞洲地區,0,0,0,1,0,1
106,1,私立,一般大學,1008,靜宜大學,04131012,企業管理學系,學士班(日間),美國,北美洲,1,0,1,2,2,0
106,1,私立,一般大學,1008,靜宜大學,04131015,國際企業學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
106,1,私立,一般大學,1008,靜宜大學,04131015,國際企業學系,學士班(日間),澳大利亞,其他亞洲地區,0,0,0,1,0,1
106,1,私立,一般大學,1008,靜宜大學,04131015,國際企業學系,學士班(日間),日本,其他亞洲地區,1,0,1,2,0,2
106,1,私立,一般大學,1008,靜宜大學,04131015,國際企業學系,學士班(日間),法國,歐洲,1,0,1,0,0,0
106,1,私立,一般大學,1008,靜宜大學,04131015,國際企業學系,學士班(日間),荷蘭王國,歐洲,1,0,1,0,0,0
106,1,私立,一般大學,1008,靜宜大學,04131015,國際企業學系,學士班(日間),美國,北美洲,6,3,3,2,1,1
106,1,私立,一般大學,1008,靜宜大學,04191010,寰宇管理學士學位學程,學士班(日間),新加坡共和國,東協,2,0,2,0,0,0
106,1,私立,一般大學,1008,靜宜大學,04191010,寰宇管理學士學位學程,學士班(日間),澳大利亞,其他亞洲地區,1,0,1,0,0,0
106,1,私立,一般大學,1008,靜宜大學,04191010,寰宇管理學士學位學程,學士班(日間),奧地利共和國,歐洲,1,0,1,0,0,0
106,1,私立,一般大學,1008,靜宜大學,04191010,寰宇管理學士學位學程,學士班(日間),德意志聯邦共和國,歐洲,5,0,5,0,0,0
106,1,私立,一般大學,1008,靜宜大學,04191010,寰宇管理學士學位學程,學士班(日間),立陶宛共和國,歐洲,1,1,0,0,0,0
106,1,私立,一般大學,1008,靜宜大學,04191010,寰宇管理學士學位學程,學士班(日間),美國,北美洲,3,3,0,0,0,0
106,1,私立,一般大學,1008,靜宜大學,04211020,法律學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
106,1,私立,一般大學,1008,靜宜大學,04211020,法律學系,學士班(日間),大韓民國(南韓),其他亞洲地區,0,0,0,1,0,1
106,1,私立,一般大學,1008,靜宜大學,05191031,食品營養學系,學士班(日間),日本,其他亞洲地區,0,0,0,2,0,2
106,1,私立,一般大學,1008,靜宜大學,05191031,食品營養學系,學士班(日間),美國,北美洲,1,0,1,0,0,0
106,1,私立,一般大學,1008,靜宜大學,05211021,生態人文學系,學士班(日間),大陸地區,大陸地區,2,1,1,0,0,0
106,1,私立,一般大學,1008,靜宜大學,05211021,生態人文學系,學士班(日間),日本,其他亞洲地區,0,0,0,1,0,1
106,1,私立,一般大學,1008,靜宜大學,05311023,應用化學系,學士班(日間),美國,北美洲,0,0,0,1,1,0
106,1,私立,一般大學,1008,靜宜大學,05421024,統計資訊學系,學士班(日間),澳大利亞,其他亞洲地區,0,0,0,1,1,0
106,1,私立,一般大學,1008,靜宜大學,05499025,財務與計算數學系,學士班(日間),日本,其他亞洲地區,0,0,0,2,0,2
106,1,私立,一般大學,1008,靜宜大學,06131027,資訊管理學系,學士班(日間),大陸地區,大陸地區,0,0,0,1,0,1
106,1,私立,一般大學,1008,靜宜大學,06131027,資訊管理學系,學士班(日間),澳大利亞,其他亞洲地區,0,0,0,1,0,1
106,1,私立,一般大學,1008,靜宜大學,06131027,資訊管理學系,學士班(日間),日本,其他亞洲地區,0,0,0,2,0,2
106,1,私立,一般大學,1008,靜宜大學,07141030,資訊工程學系,學士班(日間),大陸地區,大陸地區,2,1,1,1,1,0
106,1,私立,一般大學,1008,靜宜大學,09161035,化粧品科學系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
106,1,私立,一般大學,1008,靜宜大學,09161035,化粧品科學系,學士班(日間),大韓民國(南韓),其他亞洲地區,0,0,0,2,0,2
106,1,私立,一般大學,1008,靜宜大學,09161035,化粧品科學系,學士班(日間),法國,歐洲,1,0,1,0,0,0
106,1,私立,一般大學,1008,靜宜大學,09161035,化粧品科學系,學士班(日間),加拿大,北美洲,1,0,1,0,0,0
106,1,私立,一般大學,1008,靜宜大學,09231032,社會工作與兒童少年福利學系,學士班(日間),大陸地區,大陸地區,1,0,1,3,1,2
106,1,私立,一般大學,1008,靜宜大學,09231032,社會工作與兒童少年福利學系,學士班(日間),澳大利亞,其他亞洲地區,0,0,0,1,1,0
106,1,私立,一般大學,1008,靜宜大學,09231032,社會工作與兒童少年福利學系,學士班(日間),日本,其他亞洲地區,0,0,0,1,0,1
106,1,私立,一般大學,1008,靜宜大學,09231032,社會工作與兒童少年福利學系,學士班(日間),荷蘭王國,歐洲,1,0,1,0,0,0
106,1,私立,一般大學,1008,靜宜大學,10151034,觀光事業學系,學士班(日間),大陸地區,大陸地區,1,1,0,1,0,1
106,1,私立,一般大學,1008,靜宜大學,10151034,觀光事業學系,學士班(日間),澳大利亞,其他亞洲地區,0,0,0,1,1,0
106,1,私立,一般大學,1008,靜宜大學,10151034,觀光事業學系,學士班(日間),日本,其他亞洲地區,0,0,0,5,0,5
106,1,私立,一般大學,1008,靜宜大學,10151034,觀光事業學系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
106,1,私立,一般大學,1008,靜宜大學,10151034,觀光事業學系,學士班(日間),愛沙尼亞共和國,歐洲,1,0,1,0,0,0
106,1,私立,一般大學,1009,長庚大學,04131008,商管專業學院碩士學位學程,碩士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
106,1,私立,一般大學,1009,長庚大學,06131013,資訊管理學系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
106,1,私立,一般大學,1009,長庚大學,06131013,資訊管理學系,碩士班(日間),日本,其他亞洲地區,2,0,2,0,0,0
106,1,私立,一般大學,1009,長庚大學,07151022,機械工程學系,學士班(日間),美國,北美洲,1,1,0,0,0,0
106,1,私立,一般大學,1010,元智大學,02191001,藝術與設計學系,學士班(日間),大陸地區,大陸地區,2,0,2,0,0,0
106,1,私立,一般大學,1010,元智大學,04131019,管理學院經營管理碩士班,碩士班(日間),大韓民國(南韓),其他亞洲地區,2,0,2,0,0,0
106,1,私立,一般大學,1010,元智大學,04199018,管理學院,學士班(日間),大陸地區,大陸地區,6,2,4,0,0,0
106,1,私立,一般大學,1010,元智大學,04199018,管理學院,學士班(日間),日本,其他亞洲地區,4,1,3,0,0,0
106,1,私立,一般大學,1010,元智大學,04199018,管理學院,學士班(日間),大韓民國(南韓),其他亞洲地區,7,1,6,0,0,0
106,1,私立,一般大學,1010,元智大學,04199018,管理學院,學士班(日間),捷克共和國,歐洲,1,1,0,0,0,0
106,1,私立,一般大學,1010,元智大學,04199018,管理學院,學士班(日間),法國,歐洲,2,0,2,0,0,0
106,1,私立,一般大學,1010,元智大學,04199018,管理學院,學士班(日間),德意志聯邦共和國,歐洲,8,5,3,0,0,0
106,1,私立,一般大學,1010,元智大學,04199018,管理學院,學士班(日間),美國,北美洲,1,0,1,0,0,0
106,1,私立,一般大學,1010,元智大學,06133013,資訊傳播學系,學士班(日間),德意志聯邦共和國,歐洲,1,1,0,0,0,0
106,1,私立,一般大學,1011,中華大學學校財團法人中華大學,02123004,工業產品設計學系,學士班(日間),菲律賓共和國,東協,0,0,0,1,0,1
106,1,私立,一般大學,1011,中華大學學校財團法人中華大學,02123004,工業產品設計學系,學士班(日間),泰國,東協,0,0,0,2,0,2
106,1,私立,一般大學,1011,中華大學學校財團法人中華大學,02123004,工業產品設計學系,學士班(日間),越南社會主義共和國,東協,0,0,0,1,1,0
106,1,私立,一般大學,1011,中華大學學校財團法人中華大學,02123004,工業產品設計學系,學士班(日間),大陸地區,大陸地區,0,0,0,9,0,9
106,1,私立,一般大學,1011,中華大學學校財團法人中華大學,02311001,外國語文學系,學士班(日間),泰國,東協,0,0,0,1,0,1
106,1,私立,一般大學,1011,中華大學學校財團法人中華大學,02311001,外國語文學系,學士班(日間),大陸地區,大陸地區,0,0,0,3,1,2
106,1,私立,一般大學,1011,中華大學學校財團法人中華大學,02311001,外國語文學系,學士班(日間),大韓民國(南韓),其他亞洲地區,0,0,0,3,0,3
106,1,私立,一般大學,1011,中華大學學校財團法人中華大學,02311002,應用日語學系,學士班(日間),泰國,東協,0,0,0,6,2,4
106,1,私立,一般大學,1011,中華大學學校財團法人中華大學,02311002,應用日語學系,學士班(日間),越南社會主義共和國,東協,0,0,0,1,1,0
106,1,私立,一般大學,1011,中華大學學校財團法人中華大學,02311002,應用日語學系,學士班(日間),大陸地區,大陸地區,0,0,0,17,3,14
106,1,私立,一般大學,1011,中華大學學校財團法人中華大學,02311002,應用日語學系,學士班(日間),日本,其他亞洲地區,3,1,2,0,0,0
106,1,私立,一般大學,1011,中華大學學校財團法人中華大學,02311002,應用日語學系,學士班(日間),大韓民國(南韓),其他亞洲地區,0,0,0,2,0,2
106,1,私立,一般大學,1011,中華大學學校財團法人中華大學,04121012,財務管理學系,學士班(日間),大陸地區,大陸地區,2,1,1,6,5,1
106,1,私立,一般大學,1011,中華大學學校財團法人中華大學,04131007,企業管理學系,學士班(日間),泰國,東協,0,0,0,2,0,2
106,1,私立,一般大學,1011,中華大學學校財團法人中華大學,04131007,企業管理學系,學士班(日間),大陸地區,大陸地區,0,0,0,5,3,2
