學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,畢業生數小計,畢業生數男,畢業生數女,畢業生取得輔系資格人數小計,畢業生取得輔系資格人數男,畢業生取得輔系資格人數女,畢業生取得雙主修資格人數小計,畢業生取得雙主修資格人數男,畢業生取得雙主修資格人數女
109,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(日間),824,546,278,1,0,1,0,0,0
109,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(進修),288,188,100,0,0,0,0,0,0
109,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士班(日間),91,70,21,0,0,0,0,0,0
109,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士在職專班,41,33,8,0,0,0,0,0,0
109,私立,技專校院,1062,僑光科技大學,二專(進修),1,1,0,0,0,0,0,0,0
109,私立,技專校院,1062,僑光科技大學,學士班(日間),1521,629,892,0,0,0,0,0,0
109,私立,技專校院,1062,僑光科技大學,學士班(進修),936,489,447,0,0,0,0,0,0
109,私立,技專校院,1062,僑光科技大學,碩士班(日間),32,16,16,0,0,0,0,0,0
109,私立,技專校院,1062,僑光科技大學,碩士在職專班,11,6,5,0,0,0,0,0,0
109,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(日間),317,155,162,0,0,0,1,0,1
109,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(進修),566,191,375,0,0,0,0,0,0
109,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士班(日間),29,15,14,0,0,0,0,0,0
109,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士在職專班,71,40,31,0,0,0,0,0,0
109,私立,技專校院,1064,美和學校財團法人美和科技大學,二專(進修),44,26,18,0,0,0,0,0,0
109,私立,技專校院,1064,美和學校財團法人美和科技大學,五專,339,52,287,0,0,0,0,0,0
109,私立,技專校院,1064,美和學校財團法人美和科技大學,學士班(日間),808,279,529,0,0,0,0,0,0
109,私立,技專校院,1064,美和學校財團法人美和科技大學,學士班(進修),428,74,354,0,0,0,0,0,0
109,私立,技專校院,1064,美和學校財團法人美和科技大學,碩士班(日間),17,7,10,0,0,0,0,0,0
109,私立,技專校院,1064,美和學校財團法人美和科技大學,碩士在職專班,37,5,32,0,0,0,0,0,0
109,私立,技專校院,1064,美和學校財團法人美和科技大學,附設進院,237,86,151,0,0,0,0,0,0
109,私立,技專校院,1065,吳鳳科技大學,二專(進修),99,55,44,0,0,0,0,0,0
109,私立,技專校院,1065,吳鳳科技大學,學士班(日間),632,430,202,1,1,0,0,0,0
109,私立,技專校院,1065,吳鳳科技大學,學士班(進修),499,259,240,0,0,0,0,0,0
109,私立,技專校院,1065,吳鳳科技大學,碩士班(日間),20,17,3,0,0,0,0,0,0
109,私立,技專校院,1065,吳鳳科技大學,碩士在職專班,33,16,17,0,0,0,0,0,0
109,私立,技專校院,1066,環球學校財團法人環球科技大學,二專(進修),151,62,89,0,0,0,0,0,0
109,私立,技專校院,1066,環球學校財團法人環球科技大學,學士班(日間),535,271,264,0,0,0,0,0,0
109,私立,技專校院,1066,環球學校財團法人環球科技大學,學士班(進修),285,122,163,0,0,0,0,0,0
109,私立,技專校院,1066,環球學校財團法人環球科技大學,碩士班(日間),47,19,28,0,0,0,0,0,0
109,私立,技專校院,1066,環球學校財團法人環球科技大學,碩士在職專班,11,4,7,0,0,0,0,0,0
109,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,學士班(日間),260,121,139,0,0,0,0,0,0
109,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,學士班(進修),61,41,20,0,0,0,0,0,0
109,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,碩士班(日間),12,6,6,0,0,0,0,0,0
109,私立,技專校院,1068,中州學校財團法人中州科技大學,二專(進修),55,6,49,0,0,0,0,0,0
109,私立,技專校院,1068,中州學校財團法人中州科技大學,學士班(日間),316,178,138,0,0,0,0,0,0
109,私立,技專校院,1068,中州學校財團法人中州科技大學,學士班(進修),543,213,330,0,0,0,0,0,0
109,私立,技專校院,1068,中州學校財團法人中州科技大學,碩士班(日間),5,2,3,0,0,0,0,0,0
109,私立,技專校院,1068,中州學校財團法人中州科技大學,碩士在職專班,15,10,5,0,0,0,0,0,0
109,私立,技專校院,1069,修平學校財團法人修平科技大學,二專(進修),18,9,9,0,0,0,0,0,0
109,私立,技專校院,1069,修平學校財團法人修平科技大學,學士班(日間),521,338,183,0,0,0,0,0,0
109,私立,技專校院,1069,修平學校財團法人修平科技大學,學士班(進修),188,162,26,0,0,0,0,0,0
109,私立,技專校院,1069,修平學校財團法人修平科技大學,碩士班(日間),16,8,8,0,0,0,0,0,0
109,私立,技專校院,1069,修平學校財團法人修平科技大學,附設進院,217,142,75,0,0,0,0,0,0
109,私立,技專校院,1070,長庚學校財團法人長庚科技大學,五專,7,0,7,0,0,0,0,0,0
109,私立,技專校院,1070,長庚學校財團法人長庚科技大學,學士班(日間),1545,158,1387,0,0,0,5,0,5
109,私立,技專校院,1070,長庚學校財團法人長庚科技大學,學士班(進修),567,44,523,0,0,0,0,0,0
109,私立,技專校院,1070,長庚學校財團法人長庚科技大學,碩士班(日間),20,0,20,0,0,0,0,0,0
109,私立,技專校院,1070,長庚學校財團法人長庚科技大學,碩士在職專班,22,0,22,0,0,0,0,0,0
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,二專(進修),157,71,86,0,0,0,0,0,0
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,五專,166,119,47,0,0,0,0,0,0
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,學士班(日間),1392,845,547,1,0,1,0,0,0
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,學士班(進修),354,210,144,0,0,0,0,0,0
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,碩士班(日間),25,20,5,0,0,0,0,0,0
109,私立,技專校院,1072,大華學校財團法人敏實科技大學,五專,44,23,21,0,0,0,0,0,0
109,私立,技專校院,1072,大華學校財團法人敏實科技大學,學士班(日間),111,71,40,0,0,0,0,0,0
109,私立,技專校院,1072,大華學校財團法人敏實科技大學,學士班(進修),95,74,21,0,0,0,0,0,0
109,私立,技專校院,1072,大華學校財團法人敏實科技大學,碩士班(日間),1,1,0,0,0,0,0,0,0
109,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,二專(進修),81,37,44,0,0,0,0,0,0
109,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,五專,105,29,76,0,0,0,0,0,0
109,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,學士班(日間),1244,514,730,0,0,0,0,0,0
109,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,學士班(進修),409,161,248,0,0,0,0,0,0
109,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,碩士班(日間),17,8,9,0,0,0,0,0,0
109,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,碩士在職專班,41,26,15,0,0,0,0,0,0
109,私立,技專校院,1075,文藻學校財團法人文藻外語大學,五專,238,35,203,0,0,0,0,0,0
109,私立,技專校院,1075,文藻學校財團法人文藻外語大學,學士班(日間),1323,268,1055,31,6,25,6,1,5
109,私立,技專校院,1075,文藻學校財團法人文藻外語大學,學士班(進修),306,73,233,0,0,0,3,0,3
109,私立,技專校院,1075,文藻學校財團法人文藻外語大學,碩士班(日間),28,6,22,0,0,0,0,0,0
109,私立,技專校院,1075,文藻學校財團法人文藻外語大學,碩士在職專班,9,0,9,0,0,0,0,0,0
109,私立,技專校院,1076,華夏學校財團法人華夏科技大學,二專(進修),80,34,46,0,0,0,0,0,0
109,私立,技專校院,1076,華夏學校財團法人華夏科技大學,五專,69,66,3,0,0,0,0,0,0
109,私立,技專校院,1076,華夏學校財團法人華夏科技大學,學士班(日間),369,238,131,1,0,1,0,0,0
109,私立,技專校院,1076,華夏學校財團法人華夏科技大學,學士班(進修),490,273,217,0,0,0,0,0,0
109,私立,技專校院,1076,華夏學校財團法人華夏科技大學,碩士班(日間),10,8,2,0,0,0,0,0,0
109,私立,技專校院,1076,華夏學校財團法人華夏科技大學,碩士在職專班,32,22,10,0,0,0,0,0,0
109,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,二專(日間),18,8,10,0,0,0,0,0,0
109,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,五專,230,22,208,0,0,0,0,0,0
109,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,學士班(日間),445,135,310,0,0,0,0,0,0
109,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,學士班(進修),67,2,65,0,0,0,0,0,0
109,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,碩士班(日間),14,9,5,0,0,0,0,0,0
109,私立,技專校院,1078,致理學校財團法人致理科技大學,五專,243,45,198,0,0,0,0,0,0
109,私立,技專校院,1078,致理學校財團法人致理科技大學,學士班(日間),1476,438,1038,2,0,2,0,0,0
109,私立,技專校院,1078,致理學校財團法人致理科技大學,學士班(進修),629,217,412,0,0,0,0,0,0
109,私立,技專校院,1078,致理學校財團法人致理科技大學,碩士班(日間),12,1,11,0,0,0,0,0,0
109,私立,技專校院,1078,致理學校財團法人致理科技大學,碩士在職專班,16,7,9,0,0,0,0,0,0
109,私立,一般大學,1079,康寧學校財團法人康寧大學,二專(進修),83,22,61,0,0,0,0,0,0
109,私立,一般大學,1079,康寧學校財團法人康寧大學,五專,481,92,389,0,0,0,0,0,0
109,私立,一般大學,1079,康寧學校財團法人康寧大學,學士班(日間),71,27,44,0,0,0,0,0,0
109,私立,一般大學,1079,康寧學校財團法人康寧大學,學士班(進修),80,25,55,0,0,0,0,0,0
109,私立,一般大學,1079,康寧學校財團法人康寧大學,碩士班(日間),7,2,5,0,0,0,0,0,0
109,私立,一般大學,1079,康寧學校財團法人康寧大學,碩士在職專班,6,1,5,0,0,0,0,0,0
109,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,二專(進修),28,12,16,0,0,0,0,0,0
109,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,五專,160,96,64,0,0,0,0,0,0
109,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,學士班(日間),475,267,208,1,0,1,0,0,0
109,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,學士班(進修),566,320,246,0,0,0,0,0,0
109,私立,技專校院,1081,東方學校財團法人東方設計大學,二專(進修),57,18,39,0,0,0,0,0,0
109,私立,技專校院,1081,東方學校財團法人東方設計大學,五專,152,61,91,0,0,0,0,0,0
109,私立,技專校院,1081,東方學校財團法人東方設計大學,學士班(日間),217,120,97,0,0,0,0,0,0
109,私立,技專校院,1081,東方學校財團法人東方設計大學,學士班(進修),149,65,84,0,0,0,0,0,0
109,私立,技專校院,1081,東方學校財團法人東方設計大學,碩士班(日間),22,6,16,0,0,0,0,0,0
109,私立,技專校院,1081,東方學校財團法人東方設計大學,碩士在職專班,33,17,16,0,0,0,0,0,0
109,私立,技專校院,1081,東方學校財團法人東方設計大學,博士班,6,3,3,0,0,0,0,0,0
109,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,二專(進修),159,98,61,0,0,0,0,0,0
109,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,五專,21,11,10,0,0,0,0,0,0
109,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,學士班(日間),372,141,231,0,0,0,0,0,0
109,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,學士班(進修),353,159,194,0,0,0,0,0,0
109,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,碩士班(日間),24,10,14,0,0,0,0,0,0
109,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,附設進院,4,2,2,0,0,0,0,0,0
109,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,二專(日間),22,22,0,0,0,0,0,0,0
109,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,二專(進修),76,62,14,0,0,0,0,0,0
109,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,五專,123,70,53,0,0,0,0,0,0
109,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,學士班(日間),584,347,237,0,0,0,1,0,1
109,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,學士班(進修),134,42,92,0,0,0,0,0,0
109,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,碩士班(日間),51,25,26,0,0,0,0,0,0
109,私立,技專校院,1084,亞東學校財團法人亞東科技大學,學士班(日間),1007,648,359,0,0,0,0,0,0
109,私立,技專校院,1084,亞東學校財團法人亞東科技大學,學士班(進修),44,0,44,0,0,0,0,0,0
109,私立,技專校院,1084,亞東學校財團法人亞東科技大學,碩士班(日間),16,14,2,0,0,0,0,0,0
109,私立,一般大學,1125,中信學校財團法人中信金融管理學院,學士班(日間),118,50,68,0,0,0,0,0,0
109,私立,一般大學,1125,中信學校財團法人中信金融管理學院,碩士班(日間),38,12,26,0,0,0,0,0,0
109,私立,一般大學,1125,中信學校財團法人中信金融管理學院,碩士在職專班,19,15,4,0,0,0,0,0,0
109,私立,技專校院,1148,大漢技術學院,二專(進修),63,36,27,0,0,0,0,0,0
109,私立,技專校院,1148,大漢技術學院,學士班(日間),50,32,18,0,0,0,0,0,0
109,私立,技專校院,1148,大漢技術學院,學士班(進修),147,91,56,0,0,0,0,0,0
109,私立,技專校院,1148,大漢技術學院,碩士班(日間),17,9,8,0,0,0,0,0,0
109,私立,技專校院,1159,和春技術學院,二專(進修),76,57,19,1,1,0,0,0,0
109,私立,技專校院,1159,和春技術學院,五專,32,23,9,0,0,0,0,0,0
109,私立,技專校院,1159,和春技術學院,學士班(日間),51,36,15,0,0,0,0,0,0
109,私立,技專校院,1159,和春技術學院,學士班(進修),157,102,55,0,0,0,0,0,0
109,私立,技專校院,1159,和春技術學院,碩士班(日間),1,1,0,0,0,0,0,0,0
109,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,二專(進修),26,18,8,0,0,0,0,0,0
109,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,五專,45,16,29,0,0,0,0,0,0
109,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,學士班(日間),237,136,101,0,0,0,0,0,0
109,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,學士班(進修),686,334,352,1,0,1,0,0,0
109,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,碩士班(日間),1,1,0,0,0,0,0,0,0
109,私立,技專校院,1182,蘭陽技術學院,二專(進修),5,1,4,0,0,0,0,0,0
109,私立,技專校院,1182,蘭陽技術學院,五專,43,24,19,0,0,0,0,0,0
109,私立,技專校院,1182,蘭陽技術學院,學士班(日間),67,33,34,0,0,0,0,0,0
109,私立,技專校院,1182,蘭陽技術學院,附設進院,61,27,34,0,0,0,0,0,0
109,私立,技專校院,1183,黎明技術學院,二專(進修),1,0,1,0,0,0,0,0,0
109,私立,技專校院,1183,黎明技術學院,五專,62,47,15,0,0,0,0,0,0
109,私立,技專校院,1183,黎明技術學院,學士班(日間),643,352,291,0,0,0,0,0,0
109,私立,技專校院,1183,黎明技術學院,學士班(進修),199,108,91,0,0,0,0,0,0
109,私立,技專校院,1185,經國管理暨健康學院,二專(進修),82,12,70,0,0,0,0,0,0
109,私立,技專校院,1185,經國管理暨健康學院,五專,155,29,126,0,0,0,0,0,0
109,私立,技專校院,1185,經國管理暨健康學院,學士班(日間),460,141,319,1,0,1,0,0,0
109,私立,技專校院,1185,經國管理暨健康學院,學士班(進修),380,62,318,0,0,0,0,0,0
109,私立,技專校院,1185,經國管理暨健康學院,碩士班(日間),8,0,8,0,0,0,0,0,0
109,私立,技專校院,1185,經國管理暨健康學院,碩士在職專班,19,2,17,0,0,0,0,0,0
109,私立,技專校院,1188,大同技術學院,二專(進修),29,8,21,0,0,0,0,0,0
109,私立,技專校院,1188,大同技術學院,五專,9,2,7,0,0,0,0,0,0
109,私立,技專校院,1188,大同技術學院,學士班(日間),179,62,117,0,0,0,0,0,0
109,私立,技專校院,1188,大同技術學院,學士班(進修),155,32,123,1,0,1,0,0,0
109,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,學士班(日間),122,43,79,0,0,0,0,0,0
109,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,碩士班(日間),13,5,8,0,0,0,0,0,0
109,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,學士班(日間),12,5,7,0,0,0,0,0,0
109,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,碩士班(日間),39,8,31,0,0,0,0,0,0
109,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,博士班,2,1,1,0,0,0,0,0,0
109,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,二專(日間),28,4,24,0,0,0,0,0,0
109,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,二專(進修),151,70,81,0,0,0,0,0,0
109,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,五專,690,69,621,0,0,0,0,0,0
109,私立,技專校院,1283,仁德醫護管理專科學校,二專(進修),195,86,109,0,0,0,0,0,0
109,私立,技專校院,1283,仁德醫護管理專科學校,五專,953,180,773,0,0,0,0,0,0
109,私立,技專校院,1284,樹人醫護管理專科學校,二專(進修),187,109,78,0,0,0,0,0,0
109,私立,技專校院,1284,樹人醫護管理專科學校,五專,1059,219,840,0,0,0,0,0,0
109,私立,技專校院,1285,慈惠醫護管理專科學校,二專(日間),39,13,26,0,0,0,0,0,0
109,私立,技專校院,1285,慈惠醫護管理專科學校,二專(進修),75,26,49,0,0,0,0,0,0
109,私立,技專校院,1285,慈惠醫護管理專科學校,五專,773,155,618,0,0,0,0,0,0
109,私立,技專校院,1286,耕莘健康管理專科學校,二專(進修),54,1,53,0,0,0,0,0,0
109,私立,技專校院,1286,耕莘健康管理專科學校,五專,858,62,796,0,0,0,0,0,0
109,私立,技專校院,1287,敏惠醫護管理專科學校,五專,666,79,587,0,0,0,0,0,0
109,私立,技專校院,1289,育英醫護管理專科學校,五專,354,36,318,0,0,0,0,0,0
109,私立,技專校院,1291,聖母醫護管理專科學校,二專(日間),17,15,2,0,0,0,0,0,0
109,私立,技專校院,1291,聖母醫護管理專科學校,二專(進修),15,6,9,0,0,0,0,0,0
109,私立,技專校院,1291,聖母醫護管理專科學校,五專,491,105,386,0,0,0,0,0,0
