id,畢業學校,學年,入學方式,學籍系所名稱,畢業學校代碼,rank,人數,縣市名稱,地址
14735,縣立大同高中,110,聯合分發,體育與健康休閒學系,134304,1,1,屏東縣,屏東縣屏東市和平路429號
14736,縣立彰化藝術高中,105,申請入學,音樂學系,74308,1,4,彰化縣,彰化縣彰化市卦山路13號
14737,縣立彰化藝術高中,107,繁星推薦,音樂學系,74308,1,1,彰化縣,彰化縣彰化市卦山路13號
14738,縣立彰化藝術高中,110,申請入學,音樂學系,74308,1,2,彰化縣,彰化縣彰化市卦山路13號
14739,縣立彰化藝術高中,101,聯合分發,體育與健康休閒學系,74308,7,1,彰化縣,彰化縣彰化市卦山路13號
14740,縣立彰化藝術高中,109,繁星推薦,音樂學系,74308,1,1,彰化縣,彰化縣彰化市卦山路13號
14741,縣立彰化藝術高中,101,申請入學,視覺藝術學系,74308,1,1,彰化縣,彰化縣彰化市卦山路13號
14742,縣立彰化藝術高中,104,申請入學,輔導與諮商學系,74308,3,1,彰化縣,彰化縣彰化市卦山路13號
14743,縣立彰化藝術高中,103,申請入學,視覺藝術學系,74308,3,1,彰化縣,彰化縣彰化市卦山路13號
14744,縣立彰化藝術高中,110,繁星推薦,視覺藝術學系,74308,1,1,彰化縣,彰化縣彰化市卦山路13號
14745,縣立彰化藝術高中,107,聯合分發,音樂學系,74308,3,2,彰化縣,彰化縣彰化市卦山路13號
14746,縣立彰化藝術高中,102,繁星推薦,資訊管理學系,74308,1,1,彰化縣,彰化縣彰化市卦山路13號
14747,縣立彰化藝術高中,109,聯合分發,視覺藝術學系,74308,3,1,彰化縣,彰化縣彰化市卦山路13號
14748,縣立彰化藝術高中,105,聯合分發,音樂學系,74308,2,2,彰化縣,彰化縣彰化市卦山路13號
14749,縣立彰化藝術高中,110,聯合分發,水生生物科學系,74308,4,1,彰化縣,彰化縣彰化市卦山路13號
14750,縣立彰化藝術高中,106,申請入學,音樂學系,74308,4,1,彰化縣,彰化縣彰化市卦山路13號
14751,縣立彰化藝術高中,101,申請入學,音樂學系,74308,8,1,彰化縣,彰化縣彰化市卦山路13號
14752,縣立彰化藝術高中,107,繁星推薦,幼兒教育學系,74308,1,1,彰化縣,彰化縣彰化市卦山路13號
14753,縣立彰化藝術高中,109,聯合分發,音樂學系,74308,3,1,彰化縣,彰化縣彰化市卦山路13號
14754,縣立彰化藝術高中,105,繁星推薦,外國語言學系,74308,4,1,彰化縣,彰化縣彰化市卦山路13號
14755,縣立彰化藝術高中,108,聯合分發,音樂學系,74308,1,2,彰化縣,彰化縣彰化市卦山路13號
14756,縣立彰化藝術高中,107,申請入學,音樂學系,74308,4,1,彰化縣,彰化縣彰化市卦山路13號
14757,縣立彰化藝術高中,109,申請入學,音樂學系,74308,4,1,彰化縣,彰化縣彰化市卦山路13號
14758,縣立彰化藝術高中,104,申請入學,音樂學系,74308,7,1,彰化縣,彰化縣彰化市卦山路13號
14759,縣立彰化藝術高中,108,繁星推薦,農藝學系,74308,1,1,彰化縣,彰化縣彰化市卦山路13號
14760,縣立彰化藝術高中,108,申請入學,音樂學系,74308,1,4,彰化縣,彰化縣彰化市卦山路13號
14761,縣立彰化藝術高中,104,繁星推薦,企業管理學系,74308,1,1,彰化縣,彰化縣彰化市卦山路13號
14762,縣立彰化藝術高中,105,繁星推薦,視覺藝術學系,74308,1,1,彰化縣,彰化縣彰化市卦山路13號
14763,縣立彰化藝術高中,101,繁星推薦,生物農業科技學系,74308,1,1,彰化縣,彰化縣彰化市卦山路13號
14764,縣立彰化藝術高中,106,聯合分發,體育與健康休閒學系,74308,2,1,彰化縣,彰化縣彰化市卦山路13號
14765,縣立彰化藝術高中,107,繁星推薦,視覺藝術學系,74308,1,1,彰化縣,彰化縣彰化市卦山路13號
14766,縣立彰化藝術高中,109,繁星推薦,外國語言學系,74308,2,1,彰化縣,彰化縣彰化市卦山路13號
14767,縣立彰化藝術高中,103,申請入學,音樂學系,74308,4,1,彰化縣,彰化縣彰化市卦山路13號
14768,縣立彰化藝術高中,103,繁星推薦,音樂學系,74308,1,1,彰化縣,彰化縣彰化市卦山路13號
14769,縣立成功高中,110,繁星推薦,中國文學系,74339,1,1,彰化縣,彰化縣溪湖鎮福德路310號
14770,縣立成功高中,109,申請入學,植物醫學系,74339,2,1,彰化縣,彰化縣溪湖鎮福德路310號
14771,縣立成功高中,104,繁星推薦,資訊管理學系,74339,2,1,彰化縣,彰化縣溪湖鎮福德路310號
14772,縣立成功高中,110,申請入學,音樂學系,74339,1,2,彰化縣,彰化縣溪湖鎮福德路310號
14773,縣立成功高中,109,繁星推薦,數位學習設計與管理學系,74339,1,1,彰化縣,彰化縣溪湖鎮福德路310號
14774,縣立成功高中,107,繁星推薦,財務金融學系,74339,1,1,彰化縣,彰化縣溪湖鎮福德路310號
14775,縣立成功高中,110,繁星推薦,音樂學系,74339,1,1,彰化縣,彰化縣溪湖鎮福德路310號
14776,縣立斗南高中,105,繁星推薦,食品科學系,94301,1,1,雲林縣,雲林縣斗南鎮中山路212號
14777,縣立斗南高中,110,聯合分發,木質材料與設計學系,94301,2,1,雲林縣,雲林縣斗南鎮中山路212號
14778,縣立斗南高中,103,繁星推薦,水生生物科學系,94301,1,1,雲林縣,雲林縣斗南鎮中山路212號
14779,縣立斗南高中,107,聯合分發,生物資源學系,94301,1,1,雲林縣,雲林縣斗南鎮中山路212號
14780,縣立斗南高中,105,繁星推薦,行銷與觀光管理學系,94301,1,1,雲林縣,雲林縣斗南鎮中山路212號
14781,縣立斗南高中,101,聯合分發,特殊教育學系,94301,2,1,雲林縣,雲林縣斗南鎮中山路212號
14782,縣立斗南高中,106,聯合分發,生物農業科技學系,94301,3,1,雲林縣,雲林縣斗南鎮中山路212號
14783,縣立斗南高中,106,繁星推薦,中國文學系,94301,1,1,雲林縣,雲林縣斗南鎮中山路212號
14784,縣立斗南高中,110,聯合分發,幼兒教育學系,94301,2,1,雲林縣,雲林縣斗南鎮中山路212號
14785,縣立斗南高中,108,繁星推薦,動物科學系,94301,1,1,雲林縣,雲林縣斗南鎮中山路212號
14786,縣立斗南高中,109,聯合分發,園藝學系,94301,3,1,雲林縣,雲林縣斗南鎮中山路212號
14787,縣立斗南高中,101,繁星推薦,中國文學系,94301,1,1,雲林縣,雲林縣斗南鎮中山路212號
14788,縣立斗南高中,106,繁星推薦,教育學系,94301,1,1,雲林縣,雲林縣斗南鎮中山路212號
14789,縣立斗南高中,107,申請入學,行銷與觀光管理學系,94301,3,1,雲林縣,雲林縣斗南鎮中山路212號
14790,縣立斗南高中,108,繁星推薦,園藝學系,94301,1,1,雲林縣,雲林縣斗南鎮中山路212號
14791,縣立斗南高中,103,繁星推薦,植物醫學系,94301,1,1,雲林縣,雲林縣斗南鎮中山路212號
14792,縣立斗南高中,110,聯合分發,企業管理學系,94301,4,1,雲林縣,雲林縣斗南鎮中山路212號
14793,縣立斗南高中,108,申請入學,教育學系,94301,2,1,雲林縣,雲林縣斗南鎮中山路212號
14794,縣立斗南高中,102,繁星推薦,食品科學系,94301,1,1,雲林縣,雲林縣斗南鎮中山路212號
14795,縣立斗南高中,109,繁星推薦,食品科學系,94301,1,1,雲林縣,雲林縣斗南鎮中山路212號
14796,縣立斗南高中,110,繁星推薦,電機工程學系,94301,1,1,雲林縣,雲林縣斗南鎮中山路212號
14797,縣立斗南高中,106,申請入學,行銷與觀光管理學系,94301,1,1,雲林縣,雲林縣斗南鎮中山路212號
14798,縣立斗南高中,107,繁星推薦,資訊管理學系,94301,2,1,雲林縣,雲林縣斗南鎮中山路212號
14799,縣立斗南高中,104,繁星推薦,財務金融學系,94301,1,1,雲林縣,雲林縣斗南鎮中山路212號
14800,縣立旭光高中,110,繁星推薦,財務金融學系,84309,1,1,南投縣,南投縣草屯鎮中正路568-23號
14801,縣立旭光高中,104,申請入學,幼兒教育學系,84309,6,1,南投縣,南投縣草屯鎮中正路568-23號
14802,縣立旭光高中,105,申請入學,教育學系,84309,2,1,南投縣,南投縣草屯鎮中正路568-23號
14803,縣立旭光高中,107,繁星推薦,教育學系,84309,1,1,南投縣,南投縣草屯鎮中正路568-23號
14804,縣立旭光高中,110,聯合分發,電子物理學系,84309,5,1,南投縣,南投縣草屯鎮中正路568-23號
14805,縣立旭光高中,106,繁星推薦,企業管理學系,84309,1,1,南投縣,南投縣草屯鎮中正路568-23號
14806,縣立旭光高中,105,申請入學,體育與健康休閒學系,84309,4,1,南投縣,南投縣草屯鎮中正路568-23號
14807,縣立旭光高中,108,繁星推薦,教育學系,84309,1,1,南投縣,南投縣草屯鎮中正路568-23號
14808,縣立旭光高中,107,繁星推薦,木質材料與設計學系,84309,1,1,南投縣,南投縣草屯鎮中正路568-23號
14809,縣立旭光高中,104,繁星推薦,行銷與觀光管理學系,84309,1,1,南投縣,南投縣草屯鎮中正路568-23號
14810,縣立旭光高中,105,申請入學,生物事業管理學系,84309,1,1,南投縣,南投縣草屯鎮中正路568-23號
14811,縣立旭光高中,110,申請入學,機械與能源工程學系,84309,3,1,南投縣,南投縣草屯鎮中正路568-23號
14812,縣立旭光高中,105,聯合分發,生物事業管理學系,84309,4,1,南投縣,南投縣草屯鎮中正路568-23號
14813,縣立旭光高中,103,申請入學,生物資源學系,84309,1,1,南投縣,南投縣草屯鎮中正路568-23號
14814,縣立旭光高中,103,繁星推薦,企業管理學系,84309,1,1,南投縣,南投縣草屯鎮中正路568-23號
14815,縣立旭光高中,106,繁星推薦,行銷與觀光管理學系,84309,2,1,南投縣,南投縣草屯鎮中正路568-23號
14816,縣立旭光高中,103,聯合分發,食品科學系,84309,5,1,南投縣,南投縣草屯鎮中正路568-23號
14817,縣立旭光高中,106,繁星推薦,生化科技學系,84309,1,1,南投縣,南投縣草屯鎮中正路568-23號
14818,縣立旭光高中,104,申請入學,應用數學系,84309,2,1,南投縣,南投縣草屯鎮中正路568-23號
14819,縣立旭光高中,102,繁星推薦,動物科學系,84309,1,1,南投縣,南投縣草屯鎮中正路568-23號
14820,縣立旭光高中,105,聯合分發,中國文學系,84309,4,1,南投縣,南投縣草屯鎮中正路568-23號
14821,縣立旭光高中,103,聯合分發,特殊教育學系,84309,2,1,南投縣,南投縣草屯鎮中正路568-23號
14822,縣立旭光高中,106,聯合分發,體育與健康休閒學系,84309,2,1,南投縣,南投縣草屯鎮中正路568-23號
14823,縣立旭光高中,109,繁星推薦,食品科學系,84309,1,1,南投縣,南投縣草屯鎮中正路568-23號
14824,縣立旭光高中,106,申請入學,行銷與觀光管理學系,84309,1,1,南投縣,南投縣草屯鎮中正路568-23號
14825,縣立旭光高中,104,聯合分發,森林暨自然資源學系,84309,2,1,南投縣,南投縣草屯鎮中正路568-23號
14826,縣立旭光高中,109,繁星推薦,行銷與觀光管理學系,84309,1,1,南投縣,南投縣草屯鎮中正路568-23號
14827,縣立旭光高中,106,聯合分發,中國文學系,84309,5,1,南投縣,南投縣草屯鎮中正路568-23號
14828,縣立旭光高中,101,申請入學,應用數學系,84309,1,2,南投縣,南投縣草屯鎮中正路568-23號
14829,縣立旭光高中,107,繁星推薦,應用數學系,84309,1,1,南投縣,南投縣草屯鎮中正路568-23號
14830,縣立東港高中,108,聯合分發,生物機電工程學系,134324,2,1,屏東縣,屏東縣東港鎮船頭路1號
14831,縣立東港高中,109,聯合分發,園藝學系,134324,3,1,屏東縣,屏東縣東港鎮船頭路1號
14832,縣立東港高中,102,申請入學,土木與水資源工程學系,134324,2,1,屏東縣,屏東縣東港鎮船頭路1號
14833,縣立東港高中,108,申請入學,生化科技學系,134324,2,1,屏東縣,屏東縣東港鎮船頭路1號
14834,縣立東港高中,104,聯合分發,行銷與觀光管理學系,134324,6,1,屏東縣,屏東縣東港鎮船頭路1號
14835,縣立東港高中,110,聯合分發,應用化學系,134324,7,1,屏東縣,屏東縣東港鎮船頭路1號
14836,縣立東港高中,102,聯合分發,輔導與諮商學系,134324,6,1,屏東縣,屏東縣東港鎮船頭路1號
14837,縣立東港高中,104,申請入學,外國語言學系,134324,2,1,屏東縣,屏東縣東港鎮船頭路1號
14838,縣立東港高中,107,申請入學,森林暨自然資源學系,134324,3,1,屏東縣,屏東縣東港鎮船頭路1號
14839,縣立東港高中,110,聯合分發,水生生物科學系,134324,4,1,屏東縣,屏東縣東港鎮船頭路1號
14840,縣立東港高中,103,繁星推薦,森林暨自然資源學系,134324,1,1,屏東縣,屏東縣東港鎮船頭路1號
14841,縣立東港高中,109,聯合分發,視覺藝術學系,134324,3,1,屏東縣,屏東縣東港鎮船頭路1號
14842,縣立東港高中,107,繁星推薦,中國文學系,134324,2,1,屏東縣,屏東縣東港鎮船頭路1號
14843,縣立東港高中,110,繁星推薦,中國文學系,134324,1,1,屏東縣,屏東縣東港鎮船頭路1號
14844,縣立東港高中,105,聯合分發,生物農業科技學系,134324,4,1,屏東縣,屏東縣東港鎮船頭路1號
14845,縣立東港高中,110,申請入學,資訊管理學系,134324,2,1,屏東縣,屏東縣東港鎮船頭路1號
14846,縣立東港高中,104,聯合分發,外國語言學系,134324,13,1,屏東縣,屏東縣東港鎮船頭路1號
14847,縣立東港高中,104,繁星推薦,外國語言學系,134324,1,1,屏東縣,屏東縣東港鎮船頭路1號
14848,縣立東港高中,106,繁星推薦,農藝學系,134324,1,1,屏東縣,屏東縣東港鎮船頭路1號
14849,縣立東港高中,109,申請入學,幼兒教育學系,134324,3,1,屏東縣,屏東縣東港鎮船頭路1號
14850,縣立東港高中,103,繁星推薦,生物事業管理學系,134324,1,1,屏東縣,屏東縣東港鎮船頭路1號
14851,縣立東港高中,110,申請入學,企業管理學系,134324,1,1,屏東縣,屏東縣東港鎮船頭路1號
14852,縣立東港高中,106,聯合分發,視覺藝術學系,134324,3,1,屏東縣,屏東縣東港鎮船頭路1號
14853,縣立東港高中,106,聯合分發,農藝學系,134324,3,1,屏東縣,屏東縣東港鎮船頭路1號
14854,縣立東港高中,109,繁星推薦,中國文學系,134324,1,1,屏東縣,屏東縣東港鎮船頭路1號
14855,縣立東港高中,103,聯合分發,生物農業科技學系,134324,3,1,屏東縣,屏東縣東港鎮船頭路1號
14856,縣立東港高中,108,繁星推薦,電子物理學系,134324,1,1,屏東縣,屏東縣東港鎮船頭路1號
14857,縣立東港高中,110,聯合分發,應用歷史學系,134324,5,1,屏東縣,屏東縣東港鎮船頭路1號
14858,縣立東港高中,102,繁星推薦,企業管理學系,134324,1,1,屏東縣,屏東縣東港鎮船頭路1號
14859,縣立東港高中,104,聯合分發,輔導與諮商學系,134324,10,1,屏東縣,屏東縣東港鎮船頭路1號
14860,縣立東港高中,104,聯合分發,生物事業管理學系,134324,3,1,屏東縣,屏東縣東港鎮船頭路1號
14861,縣立枋寮高中,105,繁星推薦,幼兒教育學系,134321,1,1,屏東縣,屏東縣枋寮鄉新龍村義民路3號
14862,縣立枋寮高中,107,繁星推薦,生物資源學系,134321,1,1,屏東縣,屏東縣枋寮鄉新龍村義民路3號
14863,縣立枋寮高中,109,繁星推薦,景觀學系,134321,1,1,屏東縣,屏東縣枋寮鄉新龍村義民路3號
14864,縣立枋寮高中,108,繁星推薦,企業管理學系,134321,2,1,屏東縣,屏東縣枋寮鄉新龍村義民路3號
14865,縣立枋寮高中,106,繁星推薦,生物資源學系,134321,1,1,屏東縣,屏東縣枋寮鄉新龍村義民路3號
14866,縣立枋寮高中,110,聯合分發,動物科學系,134321,5,1,屏東縣,屏東縣枋寮鄉新龍村義民路3號
14867,縣立枋寮高中,110,繁星推薦,應用數學系,134321,2,1,屏東縣,屏東縣枋寮鄉新龍村義民路3號
14868,縣立永慶高中,104,聯合分發,外國語言學系,104326,13,1,嘉義縣,嘉義縣太保市信義二路1號
14869,縣立永慶高中,104,聯合分發,應用歷史學系,104326,2,1,嘉義縣,嘉義縣太保市信義二路1號
14870,縣立永慶高中,109,繁星推薦,土木與水資源工程學系,104326,1,1,嘉義縣,嘉義縣太保市信義二路1號
14871,縣立永慶高中,110,聯合分發,行銷與觀光管理學系,104326,2,1,嘉義縣,嘉義縣太保市信義二路1號
14872,縣立永慶高中,102,繁星推薦,輔導與諮商學系,104326,1,1,嘉義縣,嘉義縣太保市信義二路1號
14873,縣立永慶高中,106,申請入學,財務金融學系,104326,1,1,嘉義縣,嘉義縣太保市信義二路1號
14874,縣立永慶高中,105,聯合分發,外國語言學系,104326,14,1,嘉義縣,嘉義縣太保市信義二路1號
14875,縣立永慶高中,105,繁星推薦,中國文學系,104326,1,1,嘉義縣,嘉義縣太保市信義二路1號
14876,縣立永慶高中,103,繁星推薦,行銷與觀光管理學系,104326,1,1,嘉義縣,嘉義縣太保市信義二路1號
14877,縣立永慶高中,105,聯合分發,森林暨自然資源學系,104326,3,1,嘉義縣,嘉義縣太保市信義二路1號
14878,縣立永慶高中,105,申請入學,水生生物科學系,104326,1,1,嘉義縣,嘉義縣太保市信義二路1號
14879,縣立永慶高中,103,聯合分發,外國語言學系,104326,12,1,嘉義縣,嘉義縣太保市信義二路1號
14880,縣立永慶高中,108,繁星推薦,動物科學系,104326,1,1,嘉義縣,嘉義縣太保市信義二路1號
14881,縣立永慶高中,107,聯合分發,食品科學系,104326,3,1,嘉義縣,嘉義縣太保市信義二路1號
14882,縣立永慶高中,109,聯合分發,體育與健康休閒學系,104326,1,1,嘉義縣,嘉義縣太保市信義二路1號
14883,縣立永慶高中,104,繁星推薦,幼兒教育學系,104326,1,1,嘉義縣,嘉義縣太保市信義二路1號
14884,縣立永慶高中,102,聯合分發,中國文學系,104326,6,1,嘉義縣,嘉義縣太保市信義二路1號
14885,縣立永慶高中,110,繁星推薦,中國文學系,104326,1,1,嘉義縣,嘉義縣太保市信義二路1號
14886,縣立永慶高中,104,聯合分發,數位學習設計與管理學系,104326,4,1,嘉義縣,嘉義縣太保市信義二路1號
14887,縣立永慶高中,104,申請入學,微生物免疫與生物藥學系,104326,1,1,嘉義縣,嘉義縣太保市信義二路1號
14888,縣立永慶高中,107,繁星推薦,行銷與觀光管理學系,104326,1,1,嘉義縣,嘉義縣太保市信義二路1號
14889,縣立永慶高中,103,聯合分發,應用歷史學系,104326,2,2,嘉義縣,嘉義縣太保市信義二路1號
14890,縣立永慶高中,106,繁星推薦,農藝學系,104326,1,1,嘉義縣,嘉義縣太保市信義二路1號
14891,縣立永慶高中,107,繁星推薦,生物資源學系,104326,1,1,嘉義縣,嘉義縣太保市信義二路1號
14892,縣立永慶高中,105,申請入學,應用經濟學系,104326,4,1,嘉義縣,嘉義縣太保市信義二路1號
14893,縣立永慶高中,107,聯合分發,特殊教育學系,104326,3,1,嘉義縣,嘉義縣太保市信義二路1號
14894,縣立永慶高中,103,申請入學,生物事業管理學系,104326,3,1,嘉義縣,嘉義縣太保市信義二路1號
14895,縣立湖口高中,102,繁星推薦,輔導與諮商學系,44320,1,1,新竹縣,新竹縣湖口鄉中正路二段263巷21號
14896,縣立湖口高中,108,繁星推薦,生物機電工程學系,44320,1,1,新竹縣,新竹縣湖口鄉中正路二段263巷21號
14897,縣立湖口高中,110,繁星推薦,應用歷史學系,44320,1,1,新竹縣,新竹縣湖口鄉中正路二段263巷21號
14898,縣立湖口高中,102,聯合分發,體育與健康休閒學系,44320,3,1,新竹縣,新竹縣湖口鄉中正路二段263巷21號
14899,縣立湖口高中,103,繁星推薦,生化科技學系,44320,1,1,新竹縣,新竹縣湖口鄉中正路二段263巷21號
14900,縣立湖口高中,107,繁星推薦,生化科技學系,44320,1,1,新竹縣,新竹縣湖口鄉中正路二段263巷21號
14901,縣立湖口高中,109,繁星推薦,特殊教育學系,44320,1,1,新竹縣,新竹縣湖口鄉中正路二段263巷21號
14902,縣立湖口高中,106,聯合分發,景觀學系,44320,2,1,新竹縣,新竹縣湖口鄉中正路二段263巷21號
14903,縣立田中高中,107,聯合分發,生物事業管理學系,74328,4,1,彰化縣,彰化縣田中鎮文化街23號
14904,縣立田中高中,110,繁星推薦,景觀學系,74328,1,1,彰化縣,彰化縣田中鎮文化街23號
14905,縣立田中高中,109,繁星推薦,資訊工程學系,74328,1,1,彰化縣,彰化縣田中鎮文化街23號
14906,縣立田中高中,104,繁星推薦,景觀學系,74328,1,1,彰化縣,彰化縣田中鎮文化街23號
14907,縣立田中高中,108,繁星推薦,生物事業管理學系,74328,1,1,彰化縣,彰化縣田中鎮文化街23號
14908,縣立田中高中,110,繁星推薦,數位學習設計與管理學系,74328,1,1,彰化縣,彰化縣田中鎮文化街23號
14909,縣立田中高中,106,繁星推薦,應用歷史學系,74328,1,1,彰化縣,彰化縣田中鎮文化街23號
14910,縣立竹崎高中,104,聯合分發,生物農業科技學系,104319,4,1,嘉義縣,嘉義縣竹崎鄉竹崎村文化路23號
14911,縣立竹崎高中,104,繁星推薦,木質材料與設計學系,104319,1,1,嘉義縣,嘉義縣竹崎鄉竹崎村文化路23號
14912,縣立竹崎高中,103,申請入學,幼兒教育學系,104319,3,1,嘉義縣,嘉義縣竹崎鄉竹崎村文化路23號
14913,縣立竹崎高中,107,申請入學,幼兒教育學系,104319,3,1,嘉義縣,嘉義縣竹崎鄉竹崎村文化路23號
14914,縣立竹崎高中,105,聯合分發,體育與健康休閒學系,104319,1,1,嘉義縣,嘉義縣竹崎鄉竹崎村文化路23號
14915,縣立竹崎高中,102,聯合分發,外國語言學系,104319,14,1,嘉義縣,嘉義縣竹崎鄉竹崎村文化路23號
14916,縣立竹崎高中,110,聯合分發,植物醫學系,104319,3,1,嘉義縣,嘉義縣竹崎鄉竹崎村文化路23號
14917,縣立竹崎高中,107,繁星推薦,獸醫學系,104319,1,1,嘉義縣,嘉義縣竹崎鄉竹崎村文化路23號
14918,縣立竹崎高中,109,繁星推薦,資訊工程學系,104319,1,1,嘉義縣,嘉義縣竹崎鄉竹崎村文化路23號
14919,縣立竹崎高中,102,繁星推薦,植物醫學系,104319,1,1,嘉義縣,嘉義縣竹崎鄉竹崎村文化路23號
14920,縣立竹崎高中,108,繁星推薦,生物事業管理學系,104319,1,1,嘉義縣,嘉義縣竹崎鄉竹崎村文化路23號
14921,縣立興華高中,107,繁星推薦,資訊工程學系,54317,1,1,苗栗縣,苗栗縣頭份市中正一路401號
14922,縣立興華高中,101,繁星推薦,應用數學系,54317,1,1,苗栗縣,苗栗縣頭份市中正一路401號
14923,縣立興華高中,110,聯合分發,幼兒教育學系,54317,2,1,苗栗縣,苗栗縣頭份市中正一路401號
14924,縣立興華高中,109,申請入學,視覺藝術學系,54317,2,1,苗栗縣,苗栗縣頭份市中正一路401號
14925,縣立興華高中,101,繁星推薦,農藝學系,54317,1,1,苗栗縣,苗栗縣頭份市中正一路401號
14926,縣立興華高中,103,繁星推薦,動物科學系,54317,1,1,苗栗縣,苗栗縣頭份市中正一路401號
14927,縣立興華高中,109,繁星推薦,外國語言學系,54317,2,1,苗栗縣,苗栗縣頭份市中正一路401號
16152,縣立苑裡國中,102,繁星推薦,財務金融學系,54309,1,1,苗栗縣,苗栗縣苑裡鎮客庄里1鄰2號
16153,縣立苑裡國中,103,繁星推薦,植物醫學系,54309,1,1,苗栗縣,苗栗縣苑裡鎮客庄里1鄰2號
16154,縣立苑裡國中,104,繁星推薦,植物醫學系,54309,1,1,苗栗縣,苗栗縣苑裡鎮客庄里1鄰2號
16155,縣立苑裡國中,104,聯合分發,體育與健康休閒學系,54309,1,1,苗栗縣,苗栗縣苑裡鎮客庄里1鄰2號
16156,縣立苑裡國中,105,繁星推薦,動物科學系,54309,1,1,苗栗縣,苗栗縣苑裡鎮客庄里1鄰2號
16157,縣立苑裡國中,109,繁星推薦,應用歷史學系,54309,1,1,苗栗縣,苗栗縣苑裡鎮客庄里1鄰2號
14928,縣立麥寮高中,107,聯合分發,音樂學系,94307,5,1,雲林縣,雲林縣麥寮鄉中興路310號
14929,縣立麥寮高中,108,聯合分發,音樂學系,94307,1,2,雲林縣,雲林縣麥寮鄉中興路310號
14930,縣立麥寮高中,110,聯合分發,外國語言學系,94307,14,1,雲林縣,雲林縣麥寮鄉中興路310號
14931,縣立麥寮高中,108,申請入學,木質材料與設計學系,94307,2,1,雲林縣,雲林縣麥寮鄉中興路310號
14932,縣立麥寮高中,109,繁星推薦,園藝學系,94307,1,1,雲林縣,雲林縣麥寮鄉中興路310號
14933,縣立麥寮高中,106,聯合分發,音樂學系,94307,2,2,雲林縣,雲林縣麥寮鄉中興路310號
14934,縣立麥寮高中,104,繁星推薦,特殊教育學系,94307,1,1,雲林縣,雲林縣麥寮鄉中興路310號
14935,縣立麥寮高中,109,申請入學,特殊教育學系,94307,1,1,雲林縣,雲林縣麥寮鄉中興路310號
14936,縣立麥寮高中,103,繁星推薦,食品科學系,94307,1,1,雲林縣,雲林縣麥寮鄉中興路310號
14937,縣立麥寮高中,105,繁星推薦,森林暨自然資源學系,94307,1,1,雲林縣,雲林縣麥寮鄉中興路310號
14938,縣立麥寮高中,104,繁星推薦,水生生物科學系,94307,1,1,雲林縣,雲林縣麥寮鄉中興路310號
14939,縣立麥寮高中,107,繁星推薦,食品科學系,94307,1,1,雲林縣,雲林縣麥寮鄉中興路310號
14940,縣立麥寮高中,109,繁星推薦,電機工程學系,94307,1,1,雲林縣,雲林縣麥寮鄉中興路310號
14941,縣立麥寮高中,108,繁星推薦,植物醫學系,94307,1,1,雲林縣,雲林縣麥寮鄉中興路310號
14942,縣立麥寮高中,106,繁星推薦,幼兒教育學系,94307,1,1,雲林縣,雲林縣麥寮鄉中興路310號
14943,縣立麥寮高中,108,申請入學,特殊教育學系,94307,3,1,雲林縣,雲林縣麥寮鄉中興路310號
14944,縣立麥寮高中,103,申請入學,視覺藝術學系,94307,3,1,雲林縣,雲林縣麥寮鄉中興路310號
14945,縣立麥寮高中,104,聯合分發,音樂學系,94307,2,1,雲林縣,雲林縣麥寮鄉中興路310號
14946,縣立麥寮高中,106,申請入學,音樂學系,94307,4,1,雲林縣,雲林縣麥寮鄉中興路310號
14947,縣立麥寮高中,104,申請入學,音樂學系,94307,7,1,雲林縣,雲林縣麥寮鄉中興路310號
14948,縣立麥寮高中,102,繁星推薦,木質材料與設計學系,94307,1,1,雲林縣,雲林縣麥寮鄉中興路310號
14949,縣立麥寮高中,110,繁星推薦,應用經濟學系,94307,1,1,雲林縣,雲林縣麥寮鄉中興路310號
16434,自學進修學力鑑定考試,109,聯合分發,水生生物科學系,NA,2,1,NA,NA
16435,自學進修學力鑑定考試,110,聯合分發,生物資源學系,NA,4,1,NA,NA
16379,臺北市市立陽明高中,101,繁星推薦,幼兒教育學系,413301,1,1,臺北市,臺北市士林區中正路510號
16380,臺北市市立陽明高中,101,聯合分發,外國語言學系,413301,14,1,臺北市,臺北市士林區中正路510號
16381,臺北市市立陽明高中,101,聯合分發,應用數學系,413301,1,1,臺北市,臺北市士林區中正路510號
16382,臺北市市立陽明高中,101,聯合分發,植物醫學系,413301,7,1,臺北市,臺北市士林區中正路510號
16383,臺北市市立陽明高中,101,聯合分發,行銷與觀光管理學系,413301,3,1,臺北市,臺北市士林區中正路510號
16384,臺北市市立陽明高中,102,繁星推薦,中國文學系,413301,1,1,臺北市,臺北市士林區中正路510號
16385,臺北市市立陽明高中,102,聯合分發,植物醫學系,413301,2,1,臺北市,臺北市士林區中正路510號
16386,臺北市市立陽明高中,102,聯合分發,生物事業管理學系,413301,1,2,臺北市,臺北市士林區中正路510號
16387,臺北市市立陽明高中,102,聯合分發,視覺藝術學系,413301,7,1,臺北市,臺北市士林區中正路510號
16388,臺北市市立陽明高中,102,聯合分發,農藝學系,413301,2,1,臺北市,臺北市士林區中正路510號
16389,臺北市市立陽明高中,103,申請入學,微生物免疫與生物藥學系,413301,1,1,臺北市,臺北市士林區中正路510號
16390,臺北市市立陽明高中,103,申請入學,森林暨自然資源學系,413301,2,1,臺北市,臺北市士林區中正路510號
