學年,入學方式,學籍系所名稱,畢業學校代碼,畢業學校,rank,人數
107,繁星推薦,應用化學系,061318,私立立人高中,1,1
107,繁星推薦,應用化學系,081313,私立弘明實驗高中,1,1
107,繁星推薦,應用化學系,114306,市立大灣高中,1,1
107,繁星推薦,應用化學系,130306,國立潮州高中,1,1
107,繁星推薦,應用化學系,210303,國立臺南二中,1,1
107,繁星推薦,應用化學系,533301,市立左營高中,1,1
107,繁星推薦,應用化學系,613301,市立小港高中,1,1
107,繁星推薦,應用數學系,084309,縣立旭光高中,1,1
107,繁星推薦,應用數學系,110317,國立新化高中,1,1
107,繁星推薦,應用數學系,124311,市立林園高中,1,1
107,繁星推薦,應用數學系,124322,市立路竹高中,1,1
107,繁星推薦,應用數學系,130306,國立潮州高中,1,1
107,繁星推薦,應用數學系,150302,國立花蓮女中,1,1
107,繁星推薦,應用數學系,210309,國立家齊高中,1,1
107,繁星推薦,應用數學系,373301,市立華江高中,1,1
107,繁星推薦,應用數學系,533301,市立左營高中,1,1
107,繁星推薦,應用歷史學系,170302,國立基隆高中,1,2
107,繁星推薦,應用歷史學系,011317,私立醒吾高中,2,1
107,繁星推薦,應用歷史學系,014338,市立金山高中,2,1
107,繁星推薦,應用歷史學系,031312,桃園市治平高中,2,1
107,繁星推薦,應用歷史學系,080308,國立暨大附中,2,1
107,繁星推薦,應用歷史學系,090315,國立虎尾高中,2,1
107,繁星推薦,應用歷史學系,110317,國立新化高中,2,1
107,繁星推薦,應用歷史學系,173304,市立中山高中,2,1
107,繁星推薦,應用歷史學系,173306,市立安樂高中,2,1
107,繁星推薦,應用歷史學系,411301,私立泰北高中,2,1
107,繁星推薦,應用經濟學系,013337,市立新莊高中,1,1
107,繁星推薦,應用經濟學系,061318,私立立人高中,1,1
107,繁星推薦,應用經濟學系,110317,國立新化高中,1,1
107,繁星推薦,應用經濟學系,120304,國立岡山高中,1,1
107,繁星推薦,應用經濟學系,130306,國立潮州高中,1,1
107,繁星推薦,應用經濟學系,131307,財團法人屏榮高中,1,1
107,繁星推薦,應用經濟學系,521301,私立明誠高中,1,1
107,繁星推薦,教育學系,014322,市立樹林高中,1,1
107,繁星推薦,教育學系,034347,市立永豐高中,1,1
107,繁星推薦,教育學系,050315,國立苑裡高中,1,1
107,繁星推薦,教育學系,071317,私立文興高中,1,1
107,繁星推薦,教育學系,084309,縣立旭光高中,1,1
107,繁星推薦,教育學系,120311,國立旗美高中,1,1
107,繁星推薦,教育學系,193303,市立忠明高中,1,1
107,繁星推薦,數位學習設計與管理學系,070F01,國立和美實驗學校,1,1
107,繁星推薦,數位學習設計與管理學系,011310,財團法人恆毅高中,1,1
107,繁星推薦,數位學習設計與管理學系,033302,市立龍潭高中,1,1
107,繁星推薦,數位學習設計與管理學系,040304,國立關西高中,1,1
107,繁星推薦,數位學習設計與管理學系,110317,國立新化高中,1,1
107,繁星推薦,數位學習設計與管理學系,124313,市立仁武高中,1,1
107,繁星推薦,數位學習設計與管理學系,321399,私立協和祐德高中,1,1
107,繁星推薦,數位學習設計與管理學系,383302,市立萬芳高中,1,1
107,繁星推薦,景觀學系,,無,1,1
107,繁星推薦,景觀學系,013335,市立新店高中,1,1
107,繁星推薦,景觀學系,013339,市立林口高中,1,1
107,繁星推薦,景觀學系,014343,市立安康高中,1,1
107,繁星推薦,景觀學系,050303,國立苗栗高中,1,1
107,繁星推薦,景觀學系,064336,市立長億高中,1,1
107,繁星推薦,景觀學系,170302,國立基隆高中,1,1
107,繁星推薦,木質材料與設計學系,033327,市立內壢高中,1,1
107,繁星推薦,木質材料與設計學系,084309,縣立旭光高中,1,1
107,繁星推薦,木質材料與設計學系,130305,國立屏東高中,1,1
107,繁星推薦,木質材料與設計學系,173304,市立中山高中,1,1
107,繁星推薦,木質材料與設計學系,191308,私立宜寧高中,1,1
107,繁星推薦,木質材料與設計學系,201310,私立嘉華高中,1,1
107,繁星推薦,木質材料與設計學系,411303,私立華興中學,1,1
107,繁星推薦,木質材料與設計學系,593301,市立前鎮高中,1,1
107,繁星推薦,森林暨自然資源學系,013338,市立新北高中,1,1
107,繁星推薦,森林暨自然資源學系,080307,國立竹山高中,1,1
107,繁星推薦,森林暨自然資源學系,413301,臺北市市立陽明高中,1,1
107,繁星推薦,森林暨自然資源學系,563301,市立新興高中,1,1
107,繁星推薦,森林暨自然資源學系,581302,天主教道明中學,1,1
107,繁星推薦,植物醫學系,014343,市立安康高中,1,1
107,繁星推薦,植物醫學系,031320,桃園市新興高中,1,1
107,繁星推薦,植物醫學系,040302,國立竹東高中,1,1
107,繁星推薦,植物醫學系,110314,國立後壁高中,1,1
107,繁星推薦,植物醫學系,121307,財團法人普門中學,1,1
107,繁星推薦,植物醫學系,124322,市立路竹高中,1,1
107,繁星推薦,植物醫學系,134334,縣立來義高中,1,1
107,繁星推薦,植物醫學系,413301,臺北市市立陽明高中,1,1
107,繁星推薦,機械與能源工程學系,110302,國立新豐高中,1,1
107,繁星推薦,機械與能源工程學系,110315,國立善化高中,1,1
107,繁星推薦,機械與能源工程學系,111313,私立南光高中,1,1
107,繁星推薦,機械與能源工程學系,111321,臺南市興國高中,1,1
107,繁星推薦,機械與能源工程學系,120319,國立鳳新高中,1,1
107,繁星推薦,機械與能源工程學系,131311,私立美和高中,1,1
107,繁星推薦,水生生物科學系,618,無,1,1
107,繁星推薦,水生生物科學系,064328,市立新社高中,1,1
107,繁星推薦,水生生物科學系,110308,國立臺南大學附中,1,1
107,繁星推薦,水生生物科學系,180404,國立新竹高工,1,1
107,繁星推薦,水生生物科學系,210303,國立臺南二中,1,1
107,繁星推薦,水生生物科學系,593301,市立前鎮高中,1,1
107,繁星推薦,特殊教育學系,014326,市立明德高中,1,2
107,繁星推薦,特殊教育學系,014348,市立石碇高中,2,1
107,繁星推薦,特殊教育學系,064308,市立后綜高中,2,1
107,繁星推薦,特殊教育學系,080302,國立南投高中,2,1
107,繁星推薦,特殊教育學系,101405,私立協志工商,2,1
107,繁星推薦,特殊教育學系,551301,私立立志高中,2,1
107,繁星推薦,獸醫學系,031326,私立大華高中,1,1
107,繁星推薦,獸醫學系,104319,縣立竹崎高中,1,1
107,繁星推薦,獸醫學系,111313,私立南光高中,1,1
107,繁星推薦,獸醫學系,120303,國立鳳山高中,1,1
107,繁星推薦,獸醫學系,131308,私立陸興高中,1,1
107,繁星推薦,獸醫學系,193313,市立西苑高中,1,1
107,繁星推薦,獸醫學系,323301,市立松山高中,1,1
107,繁星推薦,獸醫學系,393302,市立育成高中,1,1
107,繁星推薦,生化科技學系,031318,桃園市啟英高中,1,1
107,繁星推薦,生化科技學系,041305,私立忠信高中,1,1
107,繁星推薦,生化科技學系,044320,縣立湖口高中,1,1
107,繁星推薦,生化科技學系,080305,國立中興高中,1,1
107,繁星推薦,生化科技學系,081314,私立普台高中,1,1
107,繁星推薦,生化科技學系,090305,國立斗六高中,1,1
107,繁星推薦,生化科技學系,183313,市立建功高中,1,1
107,繁星推薦,生物事業管理學系,031309,桃園市育達高中,1,1
107,繁星推薦,生物事業管理學系,034319,市立平鎮高中,1,1
107,繁星推薦,生物事業管理學系,064336,市立長億高中,1,1
107,繁星推薦,生物事業管理學系,110302,國立新豐高中,1,1
107,繁星推薦,生物事業管理學系,173307,市立暖暖高中,1,1
107,繁星推薦,生物事業管理學系,180403,國立新竹高商,1,1
107,繁星推薦,生物事業管理學系,213303,市立南寧高中,1,1
107,繁星推薦,生物事業管理學系,361301,私立靜修高中,1,1
107,繁星推薦,生物事業管理學系,373301,市立華江高中,1,1
107,繁星推薦,生物事業管理學系,381305,私立景文高中,1,1
107,繁星推薦,生物機電工程學系,010301,國立華僑高級中等學校,1,1
107,繁星推薦,生物機電工程學系,014311,市立三重高中,1,1
107,繁星推薦,生物機電工程學系,054333,縣立大同高中,1,1
107,繁星推薦,生物機電工程學系,071317,私立文興高中,1,1
107,繁星推薦,生物機電工程學系,211315,私立瀛海高中,1,1
107,繁星推薦,生物機電工程學系,323402,市立松山工農,1,1
107,繁星推薦,生物機電工程學系,403303,市立南湖高中,1,1
107,繁星推薦,生物機電工程學系,593301,市立前鎮高中,1,1
107,繁星推薦,生物資源學系,013336,市立中和高中,1,1
107,繁星推薦,生物資源學系,014356,市立清水高中,1,1
107,繁星推薦,生物資源學系,061314,私立僑泰高中,1,1
107,繁星推薦,生物資源學系,064336,市立長億高中,1,1
107,繁星推薦,生物資源學系,104326,縣立永慶高中,1,1
107,繁星推薦,生物資源學系,111318,私立鳳和高中,1,1
107,繁星推薦,生物資源學系,130306,國立潮州高中,1,1
107,繁星推薦,生物資源學系,134321,縣立枋寮高中,1,1
107,繁星推薦,生物農業科技學系,110317,國立新化高中,1,2
107,繁星推薦,生物農業科技學系,533301,市立左營高中,1,2
107,繁星推薦,生物農業科技學系,011306,私立金陵女中,3,1
107,繁星推薦,生物農業科技學系,014362,市立錦和高中,3,1
107,繁星推薦,生物農業科技學系,021301,私立慧燈高中,3,1
107,繁星推薦,生物農業科技學系,063312,市立豐原高中,3,1
107,繁星推薦,生物農業科技學系,120304,國立岡山高中,3,1
107,繁星推薦,生物農業科技學系,191305,私立新民高中,3,1
107,繁星推薦,生物農業科技學系,201304,私立興華高中,3,1
107,繁星推薦,生物農業科技學系,373301,市立華江高中,3,1
107,繁星推薦,行銷與觀光管理學系,920,無,1,1
107,繁星推薦,行銷與觀光管理學系,011325,私立及人高中,1,1
107,繁星推薦,行銷與觀光管理學系,014356,市立清水高中,1,1
107,繁星推薦,行銷與觀光管理學系,021310,私立中道高中,1,1
107,繁星推薦,行銷與觀光管理學系,104326,縣立永慶高中,1,1
107,繁星推薦,行銷與觀光管理學系,533402,市立三民家商,1,1
107,繁星推薦,視覺藝術學系,034306,市立南崁高中,1,1
107,繁星推薦,視覺藝術學系,054333,縣立大同高中,1,1
107,繁星推薦,視覺藝術學系,074308,縣立彰化藝術高中,1,1
107,繁星推薦,視覺藝術學系,110312,國立新營高中,1,1
107,繁星推薦,財務金融學系,034306,市立南崁高中,1,1
107,繁星推薦,財務金融學系,034332,市立觀音高中,1,1
107,繁星推薦,財務金融學系,050314,國立卓蘭高中,1,1
107,繁星推薦,財務金融學系,071318,財團法人正德高中,1,1
107,繁星推薦,財務金融學系,074339,縣立成功高中,1,1
107,繁星推薦,財務金融學系,110315,國立善化高中,1,1
107,繁星推薦,財務金融學系,173304,市立中山高中,1,1
107,繁星推薦,財務金融學系,210309,國立家齊高中,1,1
107,繁星推薦,財務金融學系,543302,市立楠梓高中,1,1
107,繁星推薦,資訊工程學系,011301,私立淡江高中,1,1
107,繁星推薦,資訊工程學系,013434,市立淡水商工,1,1
107,繁星推薦,資訊工程學系,014353,市立丹鳳高中,1,1
107,繁星推薦,資訊工程學系,031313,桃園市振聲高中,1,1
107,繁星推薦,資訊工程學系,050310,國立竹南高中,1,1
107,繁星推薦,資訊工程學系,054317,縣立興華高中,1,1
107,繁星推薦,資訊工程學系,063312,市立豐原高中,1,1
107,繁星推薦,資訊工程學系,070401,國立彰師附工,1,1
107,繁星推薦,資訊工程學系,111322,私立明達高中,1,1
107,繁星推薦,資訊工程學系,120319,國立鳳新高中,1,1
107,繁星推薦,資訊工程學系,200405,國立嘉義高工,1,1
107,繁星推薦,資訊工程學系,581301,私立復華高中,1,1
107,繁星推薦,資訊工程學系,593302,市立瑞祥高中,1,1
107,繁星推薦,資訊管理學系,173304,市立中山高中,1,2
107,繁星推薦,資訊管理學系,050303,國立苗栗高中,2,1
107,繁星推薦,資訊管理學系,061318,私立立人高中,2,1
107,繁星推薦,資訊管理學系,064324,市立大里高中,2,1
107,繁星推薦,資訊管理學系,094301,縣立斗南高中,2,1
107,繁星推薦,資訊管理學系,110317,國立新化高中,2,1
107,繁星推薦,資訊管理學系,211304,財團法人聖功女中,2,1
107,繁星推薦,輔導與諮商學系,193313,市立西苑高中,1,2
107,繁星推薦,輔導與諮商學系,014311,市立三重高中,2,1
107,繁星推薦,輔導與諮商學系,050303,國立苗栗高中,2,1
107,繁星推薦,輔導與諮商學系,080305,國立中興高中,2,1
107,繁星推薦,輔導與諮商學系,110312,國立新營高中,2,1
107,繁星推薦,輔導與諮商學系,114306,市立大灣高中,2,1
107,繁星推薦,輔導與諮商學系,131311,私立美和高中,2,1
107,繁星推薦,農藝學系,013339,市立林口高中,1,1
107,繁星推薦,農藝學系,074323,縣立和美高中,1,1
107,繁星推薦,農藝學系,114307,市立永仁高中,1,1
107,繁星推薦,農藝學系,191302,私立葳格高中,1,1
107,繁星推薦,農藝學系,200406,國立嘉義高商,1,1
107,繁星推薦,農藝學系,363301,市立明倫高中,1,1
107,繁星推薦,農藝學系,373302,市立大理高中,1,1
107,繁星推薦,電子物理學系,040302,國立竹東高中,1,1
107,繁星推薦,電子物理學系,061317,私立弘文高中,1,1
107,繁星推薦,電子物理學系,070319,國立溪湖高中,1,1
107,繁星推薦,電子物理學系,110308,國立臺南大學附中,1,1
107,繁星推薦,電子物理學系,120304,國立岡山高中,1,1
107,繁星推薦,電子物理學系,124311,市立林園高中,1,1
107,繁星推薦,電子物理學系,563301,市立新興高中,1,1
